row_id,fipsCode,fold,stateAbbr,severity_tier
15843,39113,4,OH,1
15844,39113,4,OH,1
15845,39113,4,OH,1
15846,39113,4,OH,1
15847,39113,4,OH,1
15848,39113,4,OH,1
15849,39113,4,OH,1
15850,39113,4,OH,1
15851,39113,4,OH,1
15852,39113,4,OH,1
15853,39113,4,OH,1
15854,39113,4,OH,1
15855,39113,4,OH,1
15856,39113,4,OH,1
15857,39113,4,OH,1
15858,39113,4,OH,1
15859,39113,4,OH,1
15860,39113,4,OH,1
15861,39113,4,OH,1
15862,39113,4,OH,1
15863,39113,4,OH,1
15864,39113,4,OH,1
15865,39113,4,OH,1
15866,39113,4,OH,1
15867,39113,4,OH,1
15868,39113,4,OH,1
15869,39113,4,OH,1
15870,39113,4,OH,1
15871,39113,4,OH,1
15872,39113,4,OH,1
15873,39113,4,OH,1
15874,39113,4,OH,1
15875,39113,4,OH,1
15876,39113,4,OH,1
15877,39113,4,OH,1
15878,39113,4,OH,1
15879,39113,4,OH,1
15880,39113,4,OH,1
15881,39113,4,OH,1
15882,39113,4,OH,1
15883,39113,4,OH,1
15884,39113,4,OH,1
15885,39113,4,OH,1
15886,39113,4,OH,1
15887,39113,4,OH,1
15888,39113,4,OH,1
15889,39113,4,OH,1
15890,39113,4,OH,1
15891,39113,4,OH,1
15892,39113,4,OH,1
15893,39113,4,OH,1
15894,39113,4,OH,1
15895,39113,4,OH,1
15896,39113,4,OH,1
15897,39113,4,OH,1
15898,39113,4,OH,1
15899,39113,4,OH,1
15900,39113,4,OH,1
15901,39113,4,OH,1
15902,39113,4,OH,1
15903,39113,4,OH,1
15904,39113,4,OH,1
15905,39113,4,OH,1
15906,39113,4,OH,1
15907,39113,4,OH,1
15908,39113,4,OH,1
15909,39113,4,OH,1
15910,39113,4,OH,1
15911,39113,4,OH,1
15912,39113,4,OH,1
15913,39113,4,OH,1
15914,39113,4,OH,1
15915,39113,4,OH,1
15916,39113,4,OH,1
15917,39113,4,OH,1
15918,39113,4,OH,1
15919,39113,4,OH,1
15920,39113,4,OH,1
15921,39113,4,OH,1
15922,39113,4,OH,1
15923,39113,4,OH,1
15924,39113,4,OH,1
15925,39113,4,OH,1
15926,39113,4,OH,1
15927,39113,4,OH,1
15928,39113,4,OH,1
15929,39113,4,OH,1
15930,39113,4,OH,1
15931,39113,4,OH,1
15932,39113,4,OH,1
15933,39113,4,OH,1
15934,39113,4,OH,1
15935,39113,4,OH,1
15936,39113,4,OH,1
15937,39113,4,OH,1
15938,39113,4,OH,1
15939,39113,4,OH,1
15940,39113,4,OH,1
15941,39113,4,OH,1
15942,39113,4,OH,1
15943,39113,4,OH,1
15944,39113,4,OH,1
15945,39113,4,OH,1
15946,39113,4,OH,1
15947,39113,4,OH,1
15948,39113,4,OH,1
15949,39113,4,OH,1
15950,39113,4,OH,1
15951,39113,4,OH,1
15952,39113,4,OH,1
15953,39113,4,OH,1
15954,39113,4,OH,1
15955,39113,4,OH,1
15956,39113,4,OH,1
15957,39113,4,OH,1
15958,39113,4,OH,1
15959,39113,4,OH,1
15960,39113,4,OH,1
15961,39113,4,OH,1
15962,39113,4,OH,1
15963,39113,4,OH,1
15964,39113,4,OH,1
15965,39113,4,OH,1
15966,39113,4,OH,1
15967,39113,4,OH,1
15968,39113,4,OH,1
15969,39113,4,OH,1
15970,39113,4,OH,1
15971,39113,4,OH,1
15972,39113,4,OH,1
15973,39113,4,OH,1
15974,39113,4,OH,1
15975,39113,4,OH,1
15976,39113,4,OH,1
15977,39113,4,OH,1
15978,39113,4,OH,1
15979,39113,4,OH,1
15980,39113,4,OH,1
15981,39113,4,OH,1
15982,39113,4,OH,1
15983,39113,4,OH,1
15984,39115,2,OH,3
15985,39115,2,OH,3
15986,39115,2,OH,3
15987,39115,2,OH,3
15988,39115,2,OH,3
15989,39115,2,OH,3
15990,39115,2,OH,3
15991,39115,2,OH,3
15992,39115,2,OH,3
15993,39115,2,OH,3
15994,39115,2,OH,3
15995,39115,2,OH,3
15996,39115,2,OH,3
15997,39115,2,OH,3
15998,39115,2,OH,3
15999,39115,2,OH,3
16000,39115,2,OH,3
16001,39115,2,OH,3
16002,39115,2,OH,3
16003,39115,2,OH,3
16004,39115,2,OH,3
16005,39115,2,OH,3
16006,39115,2,OH,3
16007,39115,2,OH,3
16008,39115,2,OH,3
16009,39115,2,OH,3
16010,39115,2,OH,3
16011,39115,2,OH,3
16012,39115,2,OH,3
16013,39115,2,OH,3
16014,39115,2,OH,3
16015,39115,2,OH,3
16016,39115,2,OH,3
16017,39115,2,OH,3
16018,39115,2,OH,3
16019,39115,2,OH,3
16020,39115,2,OH,3
16021,39115,2,OH,3
16022,39115,2,OH,3
16023,39115,2,OH,3
16024,39115,2,OH,3
16025,39115,2,OH,3
16026,39115,2,OH,3
16027,39115,2,OH,3
16028,39115,2,OH,3
16029,39115,2,OH,3
16030,39115,2,OH,3
16031,39115,2,OH,3
16032,39115,2,OH,3
16033,39115,2,OH,3
16034,39115,2,OH,3
16035,39115,2,OH,3
16036,39115,2,OH,3
16037,39115,2,OH,3
16038,39115,2,OH,3
16039,39115,2,OH,3
16040,39115,2,OH,3
16041,39115,2,OH,3
16042,39115,2,OH,3
16043,39115,2,OH,3
16044,39115,2,OH,3
16045,39115,2,OH,3
16046,39115,2,OH,3
16047,39115,2,OH,3
16048,39115,2,OH,3
16049,39115,2,OH,3
16050,39115,2,OH,3
16051,39115,2,OH,3
16052,39115,2,OH,3
16053,39115,2,OH,3
16054,39115,2,OH,3
16055,39115,2,OH,3
16056,39115,2,OH,3
16057,39115,2,OH,3
16058,39115,2,OH,3
16059,39115,2,OH,3
16060,39115,2,OH,3
16061,39115,2,OH,3
16062,39115,2,OH,3
16063,39115,2,OH,3
16064,39115,2,OH,3
16065,39115,2,OH,3
16066,39115,2,OH,3
16067,39115,2,OH,3
16068,39115,2,OH,3
16069,39115,2,OH,3
16070,39115,2,OH,3
16071,39115,2,OH,3
16072,39115,2,OH,3
16073,39115,2,OH,3
16074,39115,2,OH,3
16075,39115,2,OH,3
16076,39115,2,OH,3
16077,39115,2,OH,3
16078,39115,2,OH,3
16079,39115,2,OH,3
16080,39115,2,OH,3
16081,39115,2,OH,3
16082,39115,2,OH,3
16083,39115,2,OH,3
16084,39115,2,OH,3
16085,39115,2,OH,3
16086,39115,2,OH,3
16087,39115,2,OH,3
16088,39115,2,OH,3
16089,39115,2,OH,3
16090,39115,2,OH,3
16091,39115,2,OH,3
16092,39115,2,OH,3
16093,39115,2,OH,3
16094,39115,2,OH,3
16095,39115,2,OH,3
16096,39115,2,OH,3
16097,39115,2,OH,3
16098,39115,2,OH,3
16099,39115,2,OH,3
16100,39115,2,OH,3
16101,39115,2,OH,3
16102,39115,2,OH,3
16103,39115,2,OH,3
16104,39115,2,OH,3
16105,39115,2,OH,3
16106,39115,2,OH,3
16107,39115,2,OH,3
16108,39115,2,OH,3
16109,39115,2,OH,3
16110,39115,2,OH,3
16111,39115,2,OH,3
16112,39115,2,OH,3
16113,39115,2,OH,3
16114,39115,2,OH,3
16115,39115,2,OH,3
16116,39115,2,OH,3
16117,39115,2,OH,3
16118,39115,2,OH,3
16119,39115,2,OH,3
16120,39115,2,OH,3
16121,39115,2,OH,3
16122,39115,2,OH,3
16123,39115,2,OH,3
16124,39115,2,OH,3
16125,39115,2,OH,3
16126,39115,2,OH,3
16127,39115,2,OH,3
16128,39117,4,OH,4
16129,39117,4,OH,4
16130,39117,4,OH,4
16131,39117,4,OH,4
16132,39117,4,OH,4
16133,39117,4,OH,4
16134,39117,4,OH,4
16135,39117,4,OH,4
16136,39117,4,OH,4
16137,39117,4,OH,4
16138,39117,4,OH,4
16139,39117,4,OH,4
16140,39117,4,OH,4
16141,39117,4,OH,4
16142,39117,4,OH,4
16143,39117,4,OH,4
16144,39117,4,OH,4
16145,39117,4,OH,4
16146,39117,4,OH,4
16147,39117,4,OH,4
16148,39117,4,OH,4
16149,39117,4,OH,4
16150,39117,4,OH,4
16151,39117,4,OH,4
16152,39117,4,OH,4
16153,39117,4,OH,4
16154,39117,4,OH,4
16155,39117,4,OH,4
16156,39117,4,OH,4
16157,39117,4,OH,4
16158,39117,4,OH,4
16159,39117,4,OH,4
16160,39117,4,OH,4
16161,39117,4,OH,4
16162,39117,4,OH,4
16163,39117,4,OH,4
16164,39117,4,OH,4
16165,39117,4,OH,4
16166,39117,4,OH,4
16167,39117,4,OH,4
16168,39117,4,OH,4
16169,39117,4,OH,4
16170,39117,4,OH,4
16171,39117,4,OH,4
16172,39117,4,OH,4
16173,39117,4,OH,4
16174,39117,4,OH,4
16175,39117,4,OH,4
16176,39117,4,OH,4
16177,39117,4,OH,4
16178,39117,4,OH,4
16179,39117,4,OH,4
16180,39117,4,OH,4
16181,39117,4,OH,4
16182,39117,4,OH,4
16183,39117,4,OH,4
16184,39117,4,OH,4
16185,39117,4,OH,4
16186,39117,4,OH,4
16187,39117,4,OH,4
16188,39117,4,OH,4
16189,39117,4,OH,4
16190,39117,4,OH,4
16191,39117,4,OH,4
16192,39117,4,OH,4
16193,39117,4,OH,4
16194,39117,4,OH,4
16195,39117,4,OH,4
16196,39117,4,OH,4
16197,39117,4,OH,4
16198,39117,4,OH,4
16199,39117,4,OH,4
16200,39117,4,OH,4
16201,39117,4,OH,4
16202,39117,4,OH,4
16203,39117,4,OH,4
16204,39117,4,OH,4
16205,39117,4,OH,4
16206,39117,4,OH,4
16207,39117,4,OH,4
16208,39117,4,OH,4
16209,39117,4,OH,4
16210,39117,4,OH,4
16211,39117,4,OH,4
16212,39117,4,OH,4
16213,39117,4,OH,4
16214,39117,4,OH,4
16215,39117,4,OH,4
16216,39117,4,OH,4
16217,39117,4,OH,4
16218,39117,4,OH,4
16219,39117,4,OH,4
16220,39117,4,OH,4
16221,39117,4,OH,4
16222,39117,4,OH,4
16223,39117,4,OH,4
16224,39117,4,OH,4
16225,39117,4,OH,4
16226,39117,4,OH,4
16227,39117,4,OH,4
16228,39117,4,OH,4
16229,39117,4,OH,4
16230,39117,4,OH,4
16231,39117,4,OH,4
16232,39117,4,OH,4
16233,39117,4,OH,4
16234,39117,4,OH,4
16235,39117,4,OH,4
16236,39117,4,OH,4
16237,39117,4,OH,4
16238,39117,4,OH,4
16239,39117,4,OH,4
16240,39117,4,OH,4
16241,39117,4,OH,4
16242,39117,4,OH,4
16243,39117,4,OH,4
16244,39117,4,OH,4
16245,39117,4,OH,4
16246,39117,4,OH,4
16247,39117,4,OH,4
16248,39117,4,OH,4
16249,39117,4,OH,4
16250,39117,4,OH,4
16251,39117,4,OH,4
16252,39117,4,OH,4
16253,39117,4,OH,4
16254,39117,4,OH,4
16255,39117,4,OH,4
16256,39117,4,OH,4
16257,39117,4,OH,4
16258,39117,4,OH,4
16259,39117,4,OH,4
16260,39117,4,OH,4
16261,39117,4,OH,4
16262,39117,4,OH,4
16263,39117,4,OH,4
16264,39117,4,OH,4
16265,39117,4,OH,4
16266,39117,4,OH,4
16267,39117,4,OH,4
16268,39117,4,OH,4
16269,39117,4,OH,4
16270,39117,4,OH,4
16271,39117,4,OH,4
16272,39119,1,OH,4
16273,39119,1,OH,4
16274,39119,1,OH,4
16275,39119,1,OH,4
16276,39119,1,OH,4
16277,39119,1,OH,4
16278,39119,1,OH,4
16279,39119,1,OH,4
16280,39119,1,OH,4
16281,39119,1,OH,4
16282,39119,1,OH,4
16283,39119,1,OH,4
16284,39119,1,OH,4
16285,39119,1,OH,4
16286,39119,1,OH,4
16287,39119,1,OH,4
16288,39119,1,OH,4
16289,39119,1,OH,4
16290,39119,1,OH,4
16291,39119,1,OH,4
16292,39119,1,OH,4
16293,39119,1,OH,4
16294,39119,1,OH,4
16295,39119,1,OH,4
16296,39119,1,OH,4
16297,39119,1,OH,4
16298,39119,1,OH,4
16299,39119,1,OH,4
16300,39119,1,OH,4
16301,39119,1,OH,4
16302,39119,1,OH,4
16303,39119,1,OH,4
16304,39119,1,OH,4
16305,39119,1,OH,4
16306,39119,1,OH,4
16307,39119,1,OH,4
16308,39119,1,OH,4
16309,39119,1,OH,4
16310,39119,1,OH,4
16311,39119,1,OH,4
16312,39119,1,OH,4
16313,39119,1,OH,4
16314,39119,1,OH,4
16315,39119,1,OH,4
16316,39119,1,OH,4
16317,39119,1,OH,4
16318,39119,1,OH,4
16319,39119,1,OH,4
16320,39119,1,OH,4
16321,39119,1,OH,4
16322,39119,1,OH,4
16323,39119,1,OH,4
16324,39119,1,OH,4
16325,39119,1,OH,4
16326,39119,1,OH,4
16327,39119,1,OH,4
16328,39119,1,OH,4
16329,39119,1,OH,4
16330,39119,1,OH,4
16331,39119,1,OH,4
16332,39119,1,OH,4
16333,39119,1,OH,4
16334,39119,1,OH,4
16335,39119,1,OH,4
16336,39119,1,OH,4
16337,39119,1,OH,4
16338,39119,1,OH,4
16339,39119,1,OH,4
16340,39119,1,OH,4
16341,39119,1,OH,4
16342,39119,1,OH,4
16343,39119,1,OH,4
16344,39119,1,OH,4
16345,39119,1,OH,4
16346,39119,1,OH,4
16347,39119,1,OH,4
16348,39119,1,OH,4
16349,39119,1,OH,4
16350,39119,1,OH,4
16351,39119,1,OH,4
16352,39119,1,OH,4
16353,39119,1,OH,4
16354,39119,1,OH,4
16355,39119,1,OH,4
16356,39119,1,OH,4
16357,39119,1,OH,4
16358,39119,1,OH,4
16359,39119,1,OH,4
16360,39119,1,OH,4
16361,39119,1,OH,4
16362,39119,1,OH,4
16363,39119,1,OH,4
16364,39119,1,OH,4
16365,39119,1,OH,4
16366,39119,1,OH,4
16367,39119,1,OH,4
16368,39119,1,OH,4
16369,39119,1,OH,4
16370,39119,1,OH,4
16371,39119,1,OH,4
16372,39119,1,OH,4
16373,39119,1,OH,4
16374,39119,1,OH,4
16375,39119,1,OH,4
16376,39119,1,OH,4
16377,39119,1,OH,4
16378,39119,1,OH,4
16379,39119,1,OH,4
16380,39119,1,OH,4
16381,39119,1,OH,4
16382,39119,1,OH,4
16383,39119,1,OH,4
16384,39119,1,OH,4
16385,39119,1,OH,4
16386,39119,1,OH,4
16387,39119,1,OH,4
16388,39119,1,OH,4
16389,39119,1,OH,4
16390,39119,1,OH,4
16391,39119,1,OH,4
16392,39119,1,OH,4
16393,39119,1,OH,4
16394,39119,1,OH,4
16395,39119,1,OH,4
16396,39119,1,OH,4
16397,39119,1,OH,4
16398,39119,1,OH,4
16399,39119,1,OH,4
16400,39119,1,OH,4
16401,39119,1,OH,4
16402,39119,1,OH,4
16403,39119,1,OH,4
16404,39119,1,OH,4
16405,39119,1,OH,4
16406,39119,1,OH,4
16407,39119,1,OH,4
16408,39119,1,OH,4
16409,39119,1,OH,4
16410,39119,1,OH,4
16411,39119,1,OH,4
16412,39119,1,OH,4
16413,39119,1,OH,4
16414,39119,1,OH,4
16415,39119,1,OH,4
16416,39121,1,OH,3
16417,39121,1,OH,3
16418,39121,1,OH,3
16419,39121,1,OH,3
16420,39121,1,OH,3
16421,39121,1,OH,3
16422,39121,1,OH,3
16423,39121,1,OH,3
16424,39121,1,OH,3
16425,39121,1,OH,3
16426,39121,1,OH,3
16427,39121,1,OH,3
16428,39121,1,OH,3
16429,39121,1,OH,3
16430,39121,1,OH,3
16431,39121,1,OH,3
16432,39121,1,OH,3
16433,39121,1,OH,3
16434,39121,1,OH,3
16435,39121,1,OH,3
16436,39121,1,OH,3
16437,39121,1,OH,3
16438,39121,1,OH,3
16439,39121,1,OH,3
16440,39121,1,OH,3
16441,39121,1,OH,3
16442,39121,1,OH,3
16443,39121,1,OH,3
16444,39121,1,OH,3
16445,39121,1,OH,3
16446,39121,1,OH,3
16447,39121,1,OH,3
16448,39121,1,OH,3
16449,39121,1,OH,3
16450,39121,1,OH,3
16451,39121,1,OH,3
16452,39121,1,OH,3
16453,39121,1,OH,3
16454,39121,1,OH,3
16455,39121,1,OH,3
16456,39121,1,OH,3
16457,39121,1,OH,3
16458,39121,1,OH,3
16459,39121,1,OH,3
16460,39121,1,OH,3
16461,39121,1,OH,3
16462,39121,1,OH,3
16463,39121,1,OH,3
16464,39121,1,OH,3
16465,39121,1,OH,3
16466,39121,1,OH,3
16467,39121,1,OH,3
16468,39121,1,OH,3
16469,39121,1,OH,3
16470,39121,1,OH,3
16471,39121,1,OH,3
16472,39121,1,OH,3
16473,39121,1,OH,3
16474,39121,1,OH,3
16475,39121,1,OH,3
16476,39121,1,OH,3
16477,39121,1,OH,3
16478,39121,1,OH,3
16479,39121,1,OH,3
16480,39121,1,OH,3
16481,39121,1,OH,3
16482,39121,1,OH,3
16483,39121,1,OH,3
16484,39121,1,OH,3
16485,39121,1,OH,3
16486,39121,1,OH,3
16487,39121,1,OH,3
16488,39121,1,OH,3
16489,39121,1,OH,3
16490,39121,1,OH,3
16491,39121,1,OH,3
16492,39121,1,OH,3
16493,39121,1,OH,3
16494,39121,1,OH,3
16495,39121,1,OH,3
16496,39121,1,OH,3
16497,39121,1,OH,3
16498,39121,1,OH,3
16499,39121,1,OH,3
16500,39121,1,OH,3
16501,39121,1,OH,3
16502,39121,1,OH,3
16503,39121,1,OH,3
16504,39121,1,OH,3
16505,39121,1,OH,3
16506,39121,1,OH,3
16507,39121,1,OH,3
16508,39121,1,OH,3
16509,39121,1,OH,3
16510,39121,1,OH,3
16511,39121,1,OH,3
16512,39121,1,OH,3
16513,39121,1,OH,3
16514,39121,1,OH,3
16515,39121,1,OH,3
16516,39121,1,OH,3
16517,39121,1,OH,3
16518,39121,1,OH,3
16519,39121,1,OH,3
16520,39121,1,OH,3
16521,39121,1,OH,3
16522,39121,1,OH,3
16523,39121,1,OH,3
16524,39121,1,OH,3
16525,39121,1,OH,3
16526,39121,1,OH,3
16527,39121,1,OH,3
16528,39121,1,OH,3
16529,39121,1,OH,3
16530,39121,1,OH,3
16531,39121,1,OH,3
16532,39121,1,OH,3
16533,39121,1,OH,3
16534,39121,1,OH,3
16535,39121,1,OH,3
16536,39121,1,OH,3
16537,39121,1,OH,3
16538,39121,1,OH,3
16539,39121,1,OH,3
16540,39121,1,OH,3
16541,39121,1,OH,3
16542,39121,1,OH,3
16543,39121,1,OH,3
16544,39121,1,OH,3
16545,39121,1,OH,3
16546,39121,1,OH,3
16547,39121,1,OH,3
16548,39121,1,OH,3
16549,39121,1,OH,3
16550,39121,1,OH,3
16551,39121,1,OH,3
16552,39121,1,OH,3
16553,39121,1,OH,3
16554,39121,1,OH,3
16555,39121,1,OH,3
16556,39121,1,OH,3
16557,39121,1,OH,3
16558,39121,1,OH,3
16559,39121,1,OH,3
16560,39123,0,OH,0
16561,39123,0,OH,0
16562,39123,0,OH,0
16563,39123,0,OH,0
16564,39123,0,OH,0
16565,39123,0,OH,0
16566,39123,0,OH,0
16567,39123,0,OH,0
16568,39123,0,OH,0
16569,39123,0,OH,0
16570,39123,0,OH,0
16571,39123,0,OH,0
16572,39123,0,OH,0
16573,39123,0,OH,0
16574,39123,0,OH,0
16575,39123,0,OH,0
16576,39123,0,OH,0
16577,39123,0,OH,0
16578,39123,0,OH,0
16579,39123,0,OH,0
16580,39123,0,OH,0
16581,39123,0,OH,0
16582,39123,0,OH,0
16583,39123,0,OH,0
16584,39123,0,OH,0
16585,39123,0,OH,0
16586,39123,0,OH,0
16587,39123,0,OH,0
16588,39123,0,OH,0
16589,39123,0,OH,0
16590,39123,0,OH,0
16591,39123,0,OH,0
16592,39123,0,OH,0
16593,39123,0,OH,0
16594,39123,0,OH,0
16595,39123,0,OH,0
16596,39123,0,OH,0
16597,39123,0,OH,0
16598,39123,0,OH,0
16599,39123,0,OH,0
16600,39123,0,OH,0
16601,39123,0,OH,0
16602,39123,0,OH,0
16603,39123,0,OH,0
16604,39123,0,OH,0
16605,39123,0,OH,0
16606,39123,0,OH,0
16607,39123,0,OH,0
16608,39123,0,OH,0
16609,39123,0,OH,0
16610,39123,0,OH,0
16611,39123,0,OH,0
16612,39123,0,OH,0
16613,39123,0,OH,0
16614,39123,0,OH,0
16615,39123,0,OH,0
16616,39123,0,OH,0
16617,39123,0,OH,0
16618,39123,0,OH,0
16619,39123,0,OH,0
16620,39123,0,OH,0
16621,39123,0,OH,0
16622,39123,0,OH,0
16623,39123,0,OH,0
16624,39123,0,OH,0
16625,39123,0,OH,0
16626,39123,0,OH,0
16627,39123,0,OH,0
16628,39123,0,OH,0
16629,39123,0,OH,0
16630,39123,0,OH,0
16631,39123,0,OH,0
16632,39123,0,OH,0
16633,39123,0,OH,0
16634,39123,0,OH,0
16635,39123,0,OH,0
16636,39123,0,OH,0
16637,39123,0,OH,0
16638,39123,0,OH,0
16639,39123,0,OH,0
16640,39123,0,OH,0
16641,39123,0,OH,0
16642,39123,0,OH,0
16643,39123,0,OH,0
16644,39123,0,OH,0
16645,39123,0,OH,0
16646,39123,0,OH,0
16647,39123,0,OH,0
16648,39123,0,OH,0
16649,39123,0,OH,0
16650,39123,0,OH,0
16651,39123,0,OH,0
16652,39123,0,OH,0
16653,39123,0,OH,0
16654,39123,0,OH,0
16655,39123,0,OH,0
16656,39123,0,OH,0
16657,39123,0,OH,0
16658,39123,0,OH,0
16659,39123,0,OH,0
16660,39123,0,OH,0
16661,39123,0,OH,0
16662,39123,0,OH,0
16663,39123,0,OH,0
16664,39123,0,OH,0
16665,39123,0,OH,0
16666,39123,0,OH,0
16667,39123,0,OH,0
16668,39123,0,OH,0
16669,39123,0,OH,0
16670,39123,0,OH,0
16671,39123,0,OH,0
16672,39123,0,OH,0
16673,39123,0,OH,0
16674,39123,0,OH,0
16675,39123,0,OH,0
16676,39123,0,OH,0
16677,39123,0,OH,0
16678,39123,0,OH,0
16679,39123,0,OH,0
16680,39123,0,OH,0
16681,39123,0,OH,0
16682,39123,0,OH,0
16683,39123,0,OH,0
16684,39123,0,OH,0
16685,39123,0,OH,0
16686,39123,0,OH,0
16687,39123,0,OH,0
16688,39123,0,OH,0
16689,39123,0,OH,0
16690,39123,0,OH,0
16691,39123,0,OH,0
16692,39123,0,OH,0
16693,39123,0,OH,0
16694,39123,0,OH,0
16695,39123,0,OH,0
16696,39123,0,OH,0
16697,39123,0,OH,0
16698,39123,0,OH,0
16699,39123,0,OH,0
16700,39123,0,OH,0
16701,39123,0,OH,0
16702,39123,0,OH,0
16703,39123,0,OH,0
16704,39125,1,OH,4
16705,39125,1,OH,4
16706,39125,1,OH,4
16707,39125,1,OH,4
16708,39125,1,OH,4
16709,39125,1,OH,4
16710,39125,1,OH,4
16711,39125,1,OH,4
16712,39125,1,OH,4
16713,39125,1,OH,4
16714,39125,1,OH,4
16715,39125,1,OH,4
16716,39125,1,OH,4
16717,39125,1,OH,4
16718,39125,1,OH,4
16719,39125,1,OH,4
16720,39125,1,OH,4
16721,39125,1,OH,4
16722,39125,1,OH,4
16723,39125,1,OH,4
16724,39125,1,OH,4
16725,39125,1,OH,4
16726,39125,1,OH,4
16727,39125,1,OH,4
16728,39125,1,OH,4
16729,39125,1,OH,4
16730,39125,1,OH,4
16731,39125,1,OH,4
16732,39125,1,OH,4
16733,39125,1,OH,4
16734,39125,1,OH,4
16735,39125,1,OH,4
16736,39125,1,OH,4
16737,39125,1,OH,4
16738,39125,1,OH,4
16739,39125,1,OH,4
16740,39125,1,OH,4
16741,39125,1,OH,4
16742,39125,1,OH,4
16743,39125,1,OH,4
16744,39125,1,OH,4
16745,39125,1,OH,4
16746,39125,1,OH,4
16747,39125,1,OH,4
16748,39125,1,OH,4
16749,39125,1,OH,4
16750,39125,1,OH,4
16751,39125,1,OH,4
16752,39125,1,OH,4
16753,39125,1,OH,4
16754,39125,1,OH,4
16755,39125,1,OH,4
16756,39125,1,OH,4
16757,39125,1,OH,4
16758,39125,1,OH,4
16759,39125,1,OH,4
16760,39125,1,OH,4
16761,39125,1,OH,4
16762,39125,1,OH,4
16763,39125,1,OH,4
16764,39125,1,OH,4
16765,39125,1,OH,4
16766,39125,1,OH,4
16767,39125,1,OH,4
16768,39125,1,OH,4
16769,39125,1,OH,4
16770,39125,1,OH,4
16771,39125,1,OH,4
16772,39125,1,OH,4
16773,39125,1,OH,4
16774,39125,1,OH,4
16775,39125,1,OH,4
16776,39125,1,OH,4
16777,39125,1,OH,4
16778,39125,1,OH,4
16779,39125,1,OH,4
16780,39125,1,OH,4
16781,39125,1,OH,4
16782,39125,1,OH,4
16783,39125,1,OH,4
16784,39125,1,OH,4
16785,39125,1,OH,4
16786,39125,1,OH,4
16787,39125,1,OH,4
16788,39125,1,OH,4
16789,39125,1,OH,4
16790,39125,1,OH,4
16791,39125,1,OH,4
16792,39125,1,OH,4
16793,39125,1,OH,4
16794,39125,1,OH,4
16795,39125,1,OH,4
16796,39125,1,OH,4
16797,39125,1,OH,4
16798,39125,1,OH,4
16799,39125,1,OH,4
16800,39125,1,OH,4
16801,39125,1,OH,4
16802,39125,1,OH,4
16803,39125,1,OH,4
16804,39125,1,OH,4
16805,39125,1,OH,4
16806,39125,1,OH,4
16807,39125,1,OH,4
16808,39125,1,OH,4
16809,39125,1,OH,4
16810,39125,1,OH,4
16811,39125,1,OH,4
16812,39125,1,OH,4
16813,39125,1,OH,4
16814,39125,1,OH,4
16815,39125,1,OH,4
16816,39125,1,OH,4
16817,39125,1,OH,4
16818,39125,1,OH,4
16819,39125,1,OH,4
16820,39125,1,OH,4
16821,39125,1,OH,4
16822,39125,1,OH,4
16823,39125,1,OH,4
16824,39125,1,OH,4
16825,39125,1,OH,4
16826,39125,1,OH,4
16827,39125,1,OH,4
16828,39125,1,OH,4
16829,39125,1,OH,4
16830,39125,1,OH,4
16831,39125,1,OH,4
16832,39125,1,OH,4
16833,39125,1,OH,4
16834,39125,1,OH,4
16835,39125,1,OH,4
16836,39125,1,OH,4
16837,39125,1,OH,4
16838,39125,1,OH,4
16839,39125,1,OH,4
16840,39125,1,OH,4
16841,39125,1,OH,4
16842,39125,1,OH,4
16843,39125,1,OH,4
16844,39125,1,OH,4
16845,39125,1,OH,4
16846,39125,1,OH,4
16847,39125,1,OH,4
16848,39127,0,OH,4
16849,39127,0,OH,4
16850,39127,0,OH,4
16851,39127,0,OH,4
16852,39127,0,OH,4
16853,39127,0,OH,4
16854,39127,0,OH,4
16855,39127,0,OH,4
16856,39127,0,OH,4
16857,39127,0,OH,4
16858,39127,0,OH,4
16859,39127,0,OH,4
16860,39127,0,OH,4
16861,39127,0,OH,4
16862,39127,0,OH,4
16863,39127,0,OH,4
16864,39127,0,OH,4
16865,39127,0,OH,4
16866,39127,0,OH,4
16867,39127,0,OH,4
16868,39127,0,OH,4
16869,39127,0,OH,4
16870,39127,0,OH,4
16871,39127,0,OH,4
16872,39127,0,OH,4
16873,39127,0,OH,4
16874,39127,0,OH,4
16875,39127,0,OH,4
16876,39127,0,OH,4
16877,39127,0,OH,4
16878,39127,0,OH,4
16879,39127,0,OH,4
16880,39127,0,OH,4
16881,39127,0,OH,4
16882,39127,0,OH,4
16883,39127,0,OH,4
16884,39127,0,OH,4
16885,39127,0,OH,4
16886,39127,0,OH,4
16887,39127,0,OH,4
16888,39127,0,OH,4
16889,39127,0,OH,4
16890,39127,0,OH,4
16891,39127,0,OH,4
16892,39127,0,OH,4
16893,39127,0,OH,4
16894,39127,0,OH,4
16895,39127,0,OH,4
16896,39127,0,OH,4
16897,39127,0,OH,4
16898,39127,0,OH,4
16899,39127,0,OH,4
16900,39127,0,OH,4
16901,39127,0,OH,4
16902,39127,0,OH,4
16903,39127,0,OH,4
16904,39127,0,OH,4
16905,39127,0,OH,4
16906,39127,0,OH,4
16907,39127,0,OH,4
16908,39127,0,OH,4
16909,39127,0,OH,4
16910,39127,0,OH,4
16911,39127,0,OH,4
16912,39127,0,OH,4
16913,39127,0,OH,4
16914,39127,0,OH,4
16915,39127,0,OH,4
16916,39127,0,OH,4
