query_fips,window,variant,excluded_fold,candidate_count,nearest_distance,fifth_distance,nearest_distance_percentile,fifth_distance_percentile,reference_d5_q95,is_focus
39059,second_wave,full_cache_rank,0,191,0.15029422333374426,0.18113881567080437,0.38219895287958117,0.07853403141361257,0.26395272544262016,False
39063,second_wave,full_cache_rank,0,191,0.08740472041847508,0.18203666719819342,0.0,0.08376963350785341,0.26395272544262016,False
39069,second_wave,full_cache_rank,0,191,0.1502873625485198,0.18936512734844463,0.38219895287958117,0.15706806282722513,0.26395272544262016,False
39099,second_wave,full_cache_rank,0,191,0.13007720530405284,0.20445612165623286,0.13612565445026178,0.387434554973822,0.26395272544262016,False
39101,second_wave,full_cache_rank,0,191,0.17566867320176216,0.20027810263298643,0.7329842931937173,0.32460732984293195,0.26395272544262016,False
39123,second_wave,full_cache_rank,0,191,0.18862843133634705,0.2149581790760129,0.8534031413612565,0.6230366492146597,0.26395272544262016,False
39127,second_wave,full_cache_rank,0,191,0.17045984053498184,0.19307276798609987,0.675392670157068,0.18324607329842932,0.26395272544262016,False
39133,second_wave,full_cache_rank,0,191,0.13458508621507712,0.2010640122567671,0.18324607329842932,0.34554973821989526,0.26395272544262016,False
39135,second_wave,full_cache_rank,0,191,0.15308518236437876,0.19613081475123664,0.42408376963350786,0.25654450261780104,0.26395272544262016,False
39137,second_wave,full_cache_rank,0,191,0.11917178232545639,0.1769474334762759,0.031413612565445025,0.05759162303664921,0.26395272544262016,False
39153,second_wave,full_cache_rank,0,191,0.1233789064175533,0.18611043810422315,0.07329842931937172,0.1099476439790576,0.26395272544262016,False
42007,second_wave,full_cache_rank,0,191,0.16389793659229002,0.19557569919836518,0.6020942408376964,0.2513089005235602,0.26395272544262016,False
42009,second_wave,full_cache_rank,0,191,0.2216460333041559,0.23430521585145958,0.9895287958115183,0.7958115183246073,0.26395272544262016,False
42013,second_wave,full_cache_rank,0,191,0.2384002250352382,0.2667102942017248,0.9947643979057592,0.9581151832460733,0.26395272544262016,False
42027,second_wave,full_cache_rank,0,191,0.19499727398833488,0.24474009964910629,0.8743455497382199,0.8743455497382199,0.26395272544262016,False
42043,second_wave,full_cache_rank,0,191,0.14987467005405908,0.18636485432237768,0.3612565445026178,0.1099476439790576,0.26395272544262016,False
42049,second_wave,full_cache_rank,0,191,0.20452629638782688,0.24123298115808142,0.9214659685863874,0.8534031413612565,0.26395272544262016,False
42065,second_wave,full_cache_rank,0,191,0.18378191689469794,0.2293779139784096,0.8115183246073299,0.7539267015706806,0.26395272544262016,False
42081,second_wave,full_cache_rank,0,191,0.1962055393740061,0.22766135652390768,0.8848167539267016,0.7225130890052356,0.26395272544262016,False
42095,second_wave,full_cache_rank,0,191,0.11041398713251445,0.1919913896210983,0.0,0.17801047120418848,0.26395272544262016,False
42101,second_wave,full_cache_rank,0,191,0.1892283673351183,0.2813808261919166,0.8534031413612565,0.9895287958115183,0.26395272544262016,False
42103,second_wave,full_cache_rank,0,191,0.1345959494379025,0.2107488430782139,0.18324607329842932,0.5445026178010471,0.26395272544262016,False
54009,second_wave,full_cache_rank,0,191,0.13450363628667503,0.22250163773267367,0.18324607329842932,0.6701570680628273,0.26395272544262016,False
54025,second_wave,full_cache_rank,0,191,0.18538809555463018,0.23221078287167957,0.837696335078534,0.7801047120418848,0.26395272544262016,False
54035,second_wave,full_cache_rank,0,191,0.13068856115833447,0.20453412849706948,0.14136125654450263,0.387434554973822,0.26395272544262016,False
54055,second_wave,full_cache_rank,0,191,0.16891661387945453,0.21726403491675336,0.6649214659685864,0.6335078534031413,0.26395272544262016,False
54057,second_wave,full_cache_rank,0,191,0.1659170216283037,0.23167973151164742,0.6335078534031413,0.7801047120418848,0.26395272544262016,False
54071,second_wave,full_cache_rank,0,191,0.191623946990261,0.2332147743955193,0.8743455497382199,0.7801047120418848,0.26395272544262016,False
54077,second_wave,full_cache_rank,0,191,0.1792282845998771,0.22538479134869074,0.7591623036649214,0.7068062827225131,0.26395272544262016,False
54083,second_wave,full_cache_rank,0,191,0.1974122704392984,0.25695777812085147,0.8848167539267016,0.9319371727748691,0.26395272544262016,False
54087,second_wave,full_cache_rank,0,191,0.12876472677946113,0.1939801257550912,0.13089005235602094,0.20418848167539266,0.26395272544262016,False
18013,second_wave,context,1,192,1.0905739142011848,1.2305191272769873,0.9895833333333334,0.984375,0.9833379858574606,False
18029,second_wave,context,1,192,0.4062325439411141,0.5635248090528173,0.3489583333333333,0.2760416666666667,0.9833379858574606,False
18033,second_wave,context,1,192,0.4507313300359788,0.575766424160746,0.421875,0.3177083333333333,0.9833379858574606,False
18035,second_wave,context,1,192,0.5990279521944243,0.6257613067439907,0.7760416666666666,0.4270833333333333,0.9833379858574606,False
18051,second_wave,context,1,192,0.2702673792968209,0.5081191550908678,0.03125,0.13541666666666666,0.9833379858574606,False
18093,second_wave,context,1,192,0.37021480808799995,0.584398641002659,0.20833333333333334,0.34375,0.9833379858574606,False
18097,second_wave,context,1,192,0.66795405441756,0.8893458646800891,0.8645833333333334,0.875,0.9833379858574606,False
18107,second_wave,context,1,192,0.4674553843577745,0.6110798803196644,0.4479166666666667,0.4010416666666667,0.9833379858574606,False
18113,second_wave,context,1,192,0.29382756179479796,0.5605032281024934,0.057291666666666664,0.2708333333333333,0.9833379858574606,False
18121,second_wave,context,1,192,0.6481998818281988,0.7959462644735091,0.8125,0.765625,0.9833379858574606,False
18151,second_wave,context,1,192,0.48190601383348414,0.6116328179648166,0.4895833333333333,0.4010416666666667,0.9833379858574606,False
18157,second_wave,context,1,192,0.4214854053442039,0.6551373914550508,0.375,0.5052083333333334,0.9833379858574606,False
18177,second_wave,context,1,192,0.2951772648648727,0.5200166753090941,0.057291666666666664,0.17708333333333334,0.9833379858574606,False
18183,second_wave,context,1,192,0.39110678858879605,0.5213497027084222,0.2864583333333333,0.18229166666666666,0.9833379858574606,False
39017,second_wave,context,1,192,0.3785753663409612,0.6628415832666213,0.22395833333333334,0.53125,0.9833379858574606,False
39023,second_wave,context,1,192,0.3916701513892188,0.6488391597416883,0.2864583333333333,0.4947916666666667,0.9833379858574606,False
39025,second_wave,context,1,192,0.39560860682573346,0.6323102079075625,0.2916666666666667,0.453125,0.9833379858574606,False
39039,second_wave,context,1,192,0.43831457443327115,0.5593122777854255,0.40625,0.265625,0.9833379858574606,False
39049,second_wave,context,1,192,0.6461744799848481,0.9012952215644967,0.8125,0.890625,0.9833379858574606,False
39077,second_wave,context,1,192,0.5808266905227151,0.6875271615778509,0.7447916666666666,0.5625,0.9833379858574606,False
39089,second_wave,context,1,192,0.5617915842613768,0.6393673375587109,0.7083333333333334,0.4739583333333333,0.9833379858574606,False
39095,second_wave,context,1,192,0.8864014562243211,1.0241445817610337,0.96875,0.9635416666666666,0.9833379858574606,False
39105,second_wave,context,1,192,0.38593673654002775,0.5576649522896471,0.2552083333333333,0.265625,0.9833379858574606,False
39109,second_wave,context,1,192,0.4892452263562236,0.6670674798513258,0.5052083333333334,0.546875,0.9833379858574606,False
39119,second_wave,context,1,192,0.5488452385888893,0.7331652080684495,0.6666666666666666,0.6875,0.9833379858574606,False
39121,second_wave,context,1,192,0.5464944050120372,0.7151123528632908,0.6614583333333334,0.640625,0.9833379858574606,False
39125,second_wave,context,1,192,0.606806700394969,0.9354251331950595,0.7864583333333334,0.9270833333333334,0.9833379858574606,False
39155,second_wave,context,1,192,0.4091051068657187,0.6088531274570874,0.3541666666666667,0.3854166666666667,0.9833379858574606,False
39173,second_wave,context,1,192,0.72443086206343,0.9311087481667607,0.9166666666666666,0.921875,0.9833379858574606,False
42019,second_wave,context,1,192,0.5018699371201221,0.7730668138247917,0.5260416666666666,0.7395833333333334,0.9833379858574606,False
42025,second_wave,context,1,192,0.3712960529033001,0.5200383171968098,0.20833333333333334,0.17708333333333334,0.9833379858574606,False
42029,second_wave,context,1,192,0.6622363844876638,0.7542662675821961,0.8333333333333334,0.7135416666666666,0.9833379858574606,False
42039,second_wave,context,1,192,0.6709992484147914,0.714767571118388,0.8697916666666666,0.6354166666666666,0.9833379858574606,False
42055,second_wave,context,1,192,0.36768637461394726,0.5832319129692605,0.20833333333333334,0.34375,0.9833379858574606,False
42075,second_wave,context,1,192,0.5266666620353404,0.7265342004948627,0.6041666666666666,0.6822916666666666,0.9833379858574606,False
42079,second_wave,context,1,192,0.26653706798618987,0.59728069994391,0.03125,0.3697916666666667,0.9833379858574606,False
42089,second_wave,context,1,192,0.5075838577762466,0.6257116857720175,0.5520833333333334,0.4270833333333333,0.9833379858574606,False
42091,second_wave,context,1,192,0.5308733793020383,0.7524342331132593,0.609375,0.7083333333333334,0.9833379858574606,False
42121,second_wave,context,1,192,0.5276435630140932,0.8665182698523831,0.6041666666666666,0.8697916666666666,0.9833379858574606,False
54037,second_wave,context,1,192,0.5346477036888555,0.7226516080880437,0.6145833333333334,0.6666666666666666,0.9833379858574606,False
54053,second_wave,context,1,192,0.3472209386389271,0.4629618451903333,0.16666666666666666,0.078125,0.9833379858574606,False
54059,second_wave,context,1,192,1.1594826796196258,1.3451431890617418,0.9895833333333334,0.9895833333333334,0.9833379858574606,False
54081,second_wave,context,1,192,0.32159219320369853,0.45634291602317945,0.109375,0.052083333333333336,0.9833379858574606,False
54089,second_wave,context,1,192,0.4776721913741959,0.6340015738035979,0.484375,0.4583333333333333,0.9833379858574606,False
54091,second_wave,context,1,192,0.5221711727901652,0.6902918286539175,0.59375,0.5625,0.9833379858574606,False
54099,second_wave,context,1,192,1.0172092143678508,1.2324972201108033,0.984375,0.984375,0.9833379858574606,False
54101,second_wave,context,1,192,0.48284148948474903,0.7000743989627025,0.4947916666666667,0.5989583333333334,0.9833379858574606,False
18013,second_wave,context_dem,1,192,0.9550943145178147,1.0976825102577865,0.9895833333333334,0.9791666666666666,0.9721028368843609,False
18029,second_wave,context_dem,1,192,0.37830163608813205,0.5453007780211536,0.22916666666666666,0.265625,0.9721028368843609,False
18033,second_wave,context_dem,1,192,0.41517189963620293,0.5146200136724979,0.3229166666666667,0.203125,0.9721028368843609,False
18035,second_wave,context_dem,1,192,0.5212153419972992,0.5558611038910994,0.6770833333333334,0.3072916666666667,0.9721028368843609,False
18051,second_wave,context_dem,1,192,0.23446605351305244,0.478466875150942,0.010416666666666666,0.08854166666666667,0.9721028368843609,False
18093,second_wave,context_dem,1,192,0.32130965520044574,0.5183000448425771,0.10416666666666667,0.203125,0.9721028368843609,False
18097,second_wave,context_dem,1,192,0.6254306752025777,0.773360554855139,0.859375,0.7916666666666666,0.9721028368843609,False
18107,second_wave,context_dem,1,192,0.41454793479568974,0.5398424759382212,0.3229166666666667,0.2604166666666667,0.9721028368843609,False
18113,second_wave,context_dem,1,192,0.2561428636174658,0.4981351343903687,0.010416666666666666,0.13020833333333334,0.9721028368843609,False
18121,second_wave,context_dem,1,192,0.5683298333002842,0.6953720360598151,0.7708333333333334,0.6666666666666666,0.9721028368843609,False
18151,second_wave,context_dem,1,192,0.43413339932441253,0.5401988167745373,0.390625,0.2604166666666667,0.9721028368843609,False
18157,second_wave,context_dem,1,192,0.38410337321050464,0.5846917794100124,0.25,0.375,0.9721028368843609,False
18177,second_wave,context_dem,1,192,0.26367128974383647,0.4521299486915707,0.010416666666666666,0.03125,0.9721028368843609,False
18183,second_wave,context_dem,1,192,0.3415100108436147,0.4586601696612153,0.140625,0.046875,0.9721028368843609,False
39017,second_wave,context_dem,1,192,0.3349051102139113,0.607862442744648,0.140625,0.4322916666666667,0.9721028368843609,False
39023,second_wave,context_dem,1,192,0.3440490697091835,0.5652521883603897,0.171875,0.3177083333333333,0.9721028368843609,False
39025,second_wave,context_dem,1,192,0.3476800348963103,0.6579336782874295,0.171875,0.5833333333333334,0.9721028368843609,False
39039,second_wave,context_dem,1,192,0.39103614578170115,0.4845513896753298,0.2708333333333333,0.09895833333333333,0.9721028368843609,False
39049,second_wave,context_dem,1,192,0.5813299111275217,0.7814374669952601,0.796875,0.8072916666666666,0.9721028368843609,False
39077,second_wave,context_dem,1,192,0.5288059909623187,0.5989657337104105,0.703125,0.4114583333333333,0.9721028368843609,False
39089,second_wave,context_dem,1,192,0.5015636142081578,0.5589576442326208,0.625,0.3125,0.9721028368843609,False
39095,second_wave,context_dem,1,192,0.8213691908603988,0.9075853422494348,0.9739583333333334,0.9270833333333334,0.9721028368843609,False
39105,second_wave,context_dem,1,192,0.3415272588683638,0.5447627010132406,0.140625,0.265625,0.9721028368843609,False
39109,second_wave,context_dem,1,192,0.43802825409691365,0.5818140408402652,0.4010416666666667,0.3697916666666667,0.9721028368843609,False
39119,second_wave,context_dem,1,192,0.4790573300766169,0.6428765317248776,0.546875,0.5364583333333334,0.9721028368843609,False
39121,second_wave,context_dem,1,192,0.4831250230275623,0.7026884725294701,0.5729166666666666,0.6875,0.9721028368843609,False
39125,second_wave,context_dem,1,192,0.5256217038803755,0.8111362097529247,0.6979166666666666,0.8802083333333334,0.9721028368843609,False
39155,second_wave,context_dem,1,192,0.3743267287866158,0.534731064031115,0.21875,0.23958333333333334,0.9721028368843609,False
39173,second_wave,context_dem,1,192,0.644603844806802,0.8149786062763232,0.9010416666666666,0.8802083333333334,0.9721028368843609,False
42019,second_wave,context_dem,1,192,0.4756725490284131,0.7157156232300024,0.53125,0.6927083333333334,0.9721028368843609,False
42025,second_wave,context_dem,1,192,0.3788906831562773,0.5211864100843568,0.23958333333333334,0.21354166666666666,0.9721028368843609,False
42029,second_wave,context_dem,1,192,0.5866824028194721,0.7341930340830147,0.8020833333333334,0.71875,0.9721028368843609,False
42039,second_wave,context_dem,1,192,0.5886294869914088,0.7095233958339996,0.8072916666666666,0.6875,0.9721028368843609,False
42055,second_wave,context_dem,1,192,0.3856390930425653,0.5497178675062532,0.25,0.28125,0.9721028368843609,False
42075,second_wave,context_dem,1,192,0.5005387275664048,0.7631374025051593,0.6197916666666666,0.7760416666666666,0.9721028368843609,False
42079,second_wave,context_dem,1,192,0.27435339438170736,0.5897994715634344,0.010416666666666666,0.3802083333333333,0.9721028368843609,False
42089,second_wave,context_dem,1,192,0.567640193046079,0.6598618889120896,0.7708333333333334,0.5885416666666666,0.9721028368843609,False
42091,second_wave,context_dem,1,192,0.5223224096989031,0.7014215807162713,0.6770833333333334,0.6822916666666666,0.9721028368843609,False
42121,second_wave,context_dem,1,192,0.4591018212712123,0.790878102803004,0.4791666666666667,0.8229166666666666,0.9721028368843609,False
54037,second_wave,context_dem,1,192,0.6209421570724283,0.7191751970606763,0.859375,0.6979166666666666,0.9721028368843609,False
54053,second_wave,context_dem,1,192,0.4186759256888554,0.49670614125807405,0.3385416666666667,0.125,0.9721028368843609,False
54059,second_wave,context_dem,1,192,1.1770149378750074,1.2714913977256295,0.9947916666666666,0.9895833333333334,0.9721028368843609,False
54081,second_wave,context_dem,1,192,0.6328312319056221,0.7841193645825845,0.859375,0.8072916666666666,0.9721028368843609,False
54089,second_wave,context_dem,1,192,0.5286827432934442,0.6684002332389619,0.703125,0.609375,0.9721028368843609,False
54091,second_wave,context_dem,1,192,0.5084843851680194,0.6212918981580827,0.640625,0.4791666666666667,0.9721028368843609,False
54099,second_wave,context_dem,1,192,0.9730570534612121,1.1129326445799415,0.9895833333333334,0.9791666666666666,0.9721028368843609,False
54101,second_wave,context_dem,1,192,0.5231685221379295,0.8046606922733904,0.6822916666666666,0.859375,0.9721028368843609,False
18013,second_wave,weather_only,1,192,0.3580333166192663,0.5852953261818934,0.7083333333333334,0.7760416666666666,0.835167507920328,False
18029,second_wave,weather_only,1,192,0.1510077711537767,0.5088909854527902,0.010416666666666666,0.6510416666666666,0.835167507920328,False
18033,second_wave,weather_only,1,192,0.3547723944475567,0.47550812788805324,0.7083333333333334,0.5416666666666666,0.835167507920328,False
18035,second_wave,weather_only,1,192,0.26533069608811544,0.417547768271283,0.3958333333333333,0.3385416666666667,0.835167507920328,False
18051,second_wave,weather_only,1,192,0.36878389038462867,0.492441970677494,0.71875,0.59375,0.835167507920328,False
18093,second_wave,weather_only,1,192,0.09072867097822074,0.6890998229804258,0.0,0.875,0.835167507920328,False
18097,second_wave,weather_only,1,192,0.3783074527663955,0.4835222596499146,0.7552083333333334,0.5677083333333334,0.835167507920328,False
18107,second_wave,weather_only,1,192,0.23873112684090966,0.49193141576880234,0.3020833333333333,0.59375,0.835167507920328,False
18113,second_wave,weather_only,1,192,0.43198394287003294,0.7013527438089893,0.859375,0.890625,0.835167507920328,False
18121,second_wave,weather_only,1,192,0.23242642302709868,0.4026404705515183,0.296875,0.3177083333333333,0.835167507920328,False
18151,second_wave,weather_only,1,192,0.5387683210440684,0.6866524697759941,0.953125,0.875,0.835167507920328,False
18157,second_wave,weather_only,1,192,0.4658246946602869,0.6720281595110377,0.9114583333333334,0.8697916666666666,0.835167507920328,False
18177,second_wave,weather_only,1,192,0.1825909714716228,0.3589594957074142,0.11458333333333333,0.18229166666666666,0.835167507920328,False
18183,second_wave,weather_only,1,192,0.29969970391679723,0.46205684889069865,0.53125,0.5,0.835167507920328,False
39017,second_wave,weather_only,1,192,0.28111971313824496,0.47981354885449207,0.4739583333333333,0.5625,0.835167507920328,False
39023,second_wave,weather_only,1,192,0.18002189919484024,0.34126920149078,0.09375,0.140625,0.835167507920328,False
39025,second_wave,weather_only,1,192,0.2204139981323365,0.4570643881699114,0.2604166666666667,0.5,0.835167507920328,False
39039,second_wave,weather_only,1,192,0.31841568151127475,0.4675164129281422,0.609375,0.5104166666666666,0.835167507920328,False
39049,second_wave,weather_only,1,192,0.13465753064291305,0.35706006169148663,0.0,0.17708333333333334,0.835167507920328,False
39077,second_wave,weather_only,1,192,0.43408839321064535,0.5294494868787253,0.8645833333333334,0.6927083333333334,0.835167507920328,False
39089,second_wave,weather_only,1,192,0.2711700437840447,0.4014568742797978,0.421875,0.3125,0.835167507920328,False
39095,second_wave,weather_only,1,192,0.5227019267127793,1.1195524297689017,0.9479166666666666,1.0,0.835167507920328,False
39105,second_wave,weather_only,1,192,0.19673471310706842,0.3262594687529098,0.18229166666666666,0.078125,0.835167507920328,False
39109,second_wave,weather_only,1,192,0.2460016904799079,0.4336920538888733,0.3229166666666667,0.4114583333333333,0.835167507920328,False
39119,second_wave,weather_only,1,192,0.3005912497350567,0.3814723617243883,0.5364583333333334,0.2552083333333333,0.835167507920328,False
39121,second_wave,weather_only,1,192,0.1759273922394964,0.3125217284189167,0.07291666666666667,0.057291666666666664,0.835167507920328,False
39125,second_wave,weather_only,1,192,0.284367019419901,0.45836069219287756,0.4791666666666667,0.5,0.835167507920328,False
39155,second_wave,weather_only,1,192,0.2614316928662268,0.341537871960005,0.3645833333333333,0.140625,0.835167507920328,False
39173,second_wave,weather_only,1,192,0.3859976183958192,0.5433440298836859,0.7604166666666666,0.703125,0.835167507920328,False
42019,second_wave,weather_only,1,192,0.38641643316753815,0.5497194167048467,0.7604166666666666,0.7239583333333334,0.835167507920328,False
42025,second_wave,weather_only,1,192,0.4432687940656344,0.5596475267206983,0.8958333333333334,0.734375,0.835167507920328,False
42029,second_wave,weather_only,1,192,0.5824513187430065,0.7480644954328736,0.9739583333333334,0.9270833333333334,0.835167507920328,False
42039,second_wave,weather_only,1,192,0.3632764166745294,0.4430569460762635,0.7135416666666666,0.4479166666666667,0.835167507920328,False
42055,second_wave,weather_only,1,192,0.3964927212518634,0.5413994819247285,0.7708333333333334,0.6927083333333334,0.835167507920328,False
42075,second_wave,weather_only,1,192,0.32406396446500685,0.6660638519567601,0.6145833333333334,0.8645833333333334,0.835167507920328,False
42079,second_wave,weather_only,1,192,0.25463480900123037,0.360055217189074,0.3541666666666667,0.1875,0.835167507920328,False
42089,second_wave,weather_only,1,192,0.5768849680013728,0.7363526168051552,0.96875,0.9270833333333334,0.835167507920328,False
42091,second_wave,weather_only,1,192,0.2127024636768807,0.4620072290623893,0.2604166666666667,0.5,0.835167507920328,False
42121,second_wave,weather_only,1,192,0.3542697581666388,0.41243427919233744,0.7083333333333334,0.3333333333333333,0.835167507920328,False
54037,second_wave,weather_only,1,192,0.28995802813494936,0.4480333826842919,0.5208333333333334,0.4791666666666667,0.835167507920328,False
54053,second_wave,weather_only,1,192,0.28153339519109266,0.3723933783810136,0.4739583333333333,0.22916666666666666,0.835167507920328,False
54059,second_wave,weather_only,1,192,0.23630760437550563,0.4038412772735131,0.296875,0.3177083333333333,0.835167507920328,False
54081,second_wave,weather_only,1,192,0.2392418125395311,0.49278498066571735,0.3020833333333333,0.59375,0.835167507920328,False
54089,second_wave,weather_only,1,192,0.5070849195437616,0.6015356047973289,0.9479166666666666,0.796875,0.835167507920328,False
54091,second_wave,weather_only,1,192,0.2546113095818607,0.3465746290765745,0.3541666666666667,0.15104166666666666,0.835167507920328,False
54099,second_wave,weather_only,1,192,0.2366969027665386,0.49475261976455437,0.296875,0.5989583333333334,0.835167507920328,False
54101,second_wave,weather_only,1,192,0.2938156610429961,0.48783783119210966,0.53125,0.5885416666666666,0.835167507920328,False
18013,second_wave,context_rank,1,192,0.25470135858763215,0.3094668493155169,1.0,1.0,0.2576219073282499,False
18029,second_wave,context_rank,1,192,0.2017709066369273,0.22993637226319485,0.9479166666666666,0.7916666666666666,0.2576219073282499,False
18033,second_wave,context_rank,1,192,0.13370461012579388,0.1902323782155941,0.3177083333333333,0.265625,0.2576219073282499,False
18035,second_wave,context_rank,1,192,0.15770394548817215,0.18583594728269165,0.53125,0.19791666666666666,0.2576219073282499,False
18051,second_wave,context_rank,1,192,0.08618562739087224,0.16719117963425892,0.020833333333333332,0.0625,0.2576219073282499,False
18093,second_wave,context_rank,1,192,0.11579725389485687,0.1608102412211018,0.171875,0.03125,0.2576219073282499,False
18097,second_wave,context_rank,1,192,0.12771958104567135,0.22091532713364667,0.2708333333333333,0.71875,0.2576219073282499,False
18107,second_wave,context_rank,1,192,0.13956145671153658,0.20205459852365865,0.3489583333333333,0.4479166666666667,0.2576219073282499,False
18113,second_wave,context_rank,1,192,0.13446898245343974,0.1931510693373044,0.3177083333333333,0.296875,0.2576219073282499,False
18121,second_wave,context_rank,1,192,0.25394933115384544,0.2710188345666333,1.0,0.9791666666666666,0.2576219073282499,False
18151,second_wave,context_rank,1,192,0.16100692345107878,0.2048791729115762,0.59375,0.5,0.2576219073282499,False
18157,second_wave,context_rank,1,192,0.13672613122554186,0.21490536935010324,0.328125,0.6197916666666666,0.2576219073282499,False
18177,second_wave,context_rank,1,192,0.12941630392497763,0.18699985653978313,0.28125,0.203125,0.2576219073282499,False
18183,second_wave,context_rank,1,192,0.1673687874637077,0.1809286842987682,0.6979166666666666,0.16145833333333334,0.2576219073282499,False
39017,second_wave,context_rank,1,192,0.14400829752810929,0.21221923136182755,0.4010416666666667,0.578125,0.2576219073282499,False
39023,second_wave,context_rank,1,192,0.15814512917709628,0.1880900469081438,0.53125,0.20833333333333334,0.2576219073282499,False
39025,second_wave,context_rank,1,192,0.1369261583413787,0.222686524733277,0.328125,0.7291666666666666,0.2576219073282499,False
39039,second_wave,context_rank,1,192,0.12971041952203,0.17111801193309983,0.2864583333333333,0.07291666666666667,0.2576219073282499,False
39049,second_wave,context_rank,1,192,0.17454324109262828,0.18455755859762524,0.7447916666666666,0.19270833333333334,0.2576219073282499,False
39077,second_wave,context_rank,1,192,0.10452258144255405,0.15839839353910395,0.07291666666666667,0.026041666666666668,0.2576219073282499,False
39089,second_wave,context_rank,1,192,0.12907242625843096,0.18070811625497976,0.28125,0.16145833333333334,0.2576219073282499,False
39095,second_wave,context_rank,1,192,0.20411168610259883,0.24126518487221402,0.9635416666666666,0.8541666666666666,0.2576219073282499,False
39105,second_wave,context_rank,1,192,0.10370565457285948,0.19168506478727027,0.07291666666666667,0.2760416666666667,0.2576219073282499,False
39109,second_wave,context_rank,1,192,0.1430895897291766,0.17036642733008925,0.3958333333333333,0.07291666666666667,0.2576219073282499,False
39119,second_wave,context_rank,1,192,0.18353305523248728,0.21620876193578717,0.84375,0.6354166666666666,0.2576219073282499,False
39121,second_wave,context_rank,1,192,0.12042519512848819,0.1742559947406181,0.21875,0.09895833333333333,0.2576219073282499,False
39125,second_wave,context_rank,1,192,0.1525521421831109,0.22255234191280263,0.5,0.7291666666666666,0.2576219073282499,False
39155,second_wave,context_rank,1,192,0.13198196782647698,0.16927178723784944,0.3020833333333333,0.07291666666666667,0.2576219073282499,False
39173,second_wave,context_rank,1,192,0.10701554419292894,0.20369891830335365,0.09375,0.484375,0.2576219073282499,False
42019,second_wave,context_rank,1,192,0.13932291666666666,0.24291063343546773,0.3489583333333333,0.859375,0.2576219073282499,False
42025,second_wave,context_rank,1,192,0.13858502769419334,0.18567404833168166,0.34375,0.19791666666666666,0.2576219073282499,False
42029,second_wave,context_rank,1,192,0.16473553567710605,0.21896487845935153,0.6666666666666666,0.6822916666666666,0.2576219073282499,False
42039,second_wave,context_rank,1,192,0.16155056289564515,0.22126880356828363,0.5989583333333334,0.7239583333333334,0.2576219073282499,False
42055,second_wave,context_rank,1,192,0.13569063784241714,0.17825479844541672,0.328125,0.13541666666666666,0.2576219073282499,False
42075,second_wave,context_rank,1,192,0.19007358690775572,0.22694417995979904,0.8958333333333334,0.7604166666666666,0.2576219073282499,False
42079,second_wave,context_rank,1,192,0.11361003532200867,0.19308940664291577,0.125,0.2916666666666667,0.2576219073282499,False
42089,second_wave,context_rank,1,192,0.15847559300683825,0.19560844807009367,0.5364583333333334,0.3385416666666667,0.2576219073282499,False
42091,second_wave,context_rank,1,192,0.17729315628570946,0.2098653984098747,0.7552083333333334,0.546875,0.2576219073282499,False
42121,second_wave,context_rank,1,192,0.1394723414325492,0.22569080764392815,0.3489583333333333,0.7552083333333334,0.2576219073282499,False
54037,second_wave,context_rank,1,192,0.20703651442093837,0.22637516343797326,0.96875,0.7604166666666666,0.2576219073282499,False
54053,second_wave,context_rank,1,192,0.17178126389646822,0.19703768499880714,0.7239583333333334,0.34375,0.2576219073282499,False
54059,second_wave,context_rank,1,192,0.17713096968113798,0.24741427066844482,0.7552083333333334,0.9166666666666666,0.2576219073282499,False
54081,second_wave,context_rank,1,192,0.11961799706123159,0.2020468068184795,0.21875,0.4479166666666667,0.2576219073282499,False
54089,second_wave,context_rank,1,192,0.18173988201260344,0.20014685028102247,0.8177083333333334,0.4010416666666667,0.2576219073282499,False
54091,second_wave,context_rank,1,192,0.1722813033701164,0.2188614311328816,0.734375,0.6770833333333334,0.2576219073282499,False
54099,second_wave,context_rank,1,192,0.22747592988771817,0.2568782424903812,1.0,0.9479166666666666,0.2576219073282499,False
54101,second_wave,context_rank,1,192,0.1653594569415369,0.2206705202100861,0.6770833333333334,0.7135416666666666,0.2576219073282499,False
18013,second_wave,full_cache_rank,1,192,0.25770563710316907,0.2929232974647397,1.0,0.9947916666666666,0.25844861446212064,False
18029,second_wave,full_cache_rank,1,192,0.19197351633556692,0.19659343249773006,0.8541666666666666,0.2552083333333333,0.25844861446212064,False
18033,second_wave,full_cache_rank,1,192,0.16430793934732826,0.20195384931613702,0.515625,0.3385416666666667,0.25844861446212064,False
18035,second_wave,full_cache_rank,1,192,0.1367849170278855,0.19752950583435755,0.22916666666666666,0.265625,0.25844861446212064,False
18051,second_wave,full_cache_rank,1,192,0.12108780400891349,0.18931487684858192,0.11458333333333333,0.16145833333333334,0.25844861446212064,False
18093,second_wave,full_cache_rank,1,192,0.1233352318567208,0.16874683207732202,0.11979166666666667,0.026041666666666668,0.25844861446212064,False
18097,second_wave,full_cache_rank,1,192,0.18134682302301533,0.23153919414779525,0.6614583333333334,0.7604166666666666,0.25844861446212064,False
18107,second_wave,full_cache_rank,1,192,0.1411004191788682,0.19935128206740885,0.23958333333333334,0.2864583333333333,0.25844861446212064,False
18113,second_wave,full_cache_rank,1,192,0.11897693777359114,0.2295521669242057,0.08333333333333333,0.7395833333333334,0.25844861446212064,False
