window,fipsCode,target_hour,target_time,actual,prediction
renewed,54047,103,2026-03-15 07:00:00,0.0,0.0012240987971429982
renewed,54047,104,2026-03-15 08:00:00,0.0,0.0012224460435182605
renewed,54047,105,2026-03-15 09:00:00,0.0,0.0014586472474934196
renewed,54047,106,2026-03-15 10:00:00,0.0,0.002020943968796752
renewed,54047,107,2026-03-15 11:00:00,0.0,0.0020883130177758325
renewed,54047,108,2026-03-15 12:00:00,0.0,0.002317595729505116
renewed,54047,109,2026-03-15 13:00:00,0.0,0.0025069134777423742
renewed,54047,110,2026-03-15 14:00:00,0.0,0.002689380563464801
renewed,54047,111,2026-03-15 15:00:00,0.0002,0.0031827988011223387
renewed,54047,112,2026-03-15 16:00:00,0.0002,0.00286037922410526
renewed,54047,113,2026-03-15 17:00:00,0.0002,0.002823319064932635
renewed,54047,114,2026-03-15 18:00:00,0.0003,0.0026940818862514044
renewed,54047,115,2026-03-15 19:00:00,0.0011,0.002746072379271965
renewed,54047,116,2026-03-15 20:00:00,0.0013,0.002436182612482557
renewed,54047,117,2026-03-15 21:00:00,0.0015,0.002756906345774864
renewed,54047,118,2026-03-15 22:00:00,0.0015,0.0031060474096826864
renewed,54047,119,2026-03-15 23:00:00,0.0003,0.0031321658744782586
renewed,54053,96,2026-03-15 00:00:00,0.0,0.0
renewed,54053,97,2026-03-15 01:00:00,0.0,0.0
renewed,54053,98,2026-03-15 02:00:00,0.0,0.0
renewed,54053,99,2026-03-15 03:00:00,0.0,0.0
renewed,54053,100,2026-03-15 04:00:00,0.0,0.0
renewed,54053,101,2026-03-15 05:00:00,0.0,0.0
renewed,54053,102,2026-03-15 06:00:00,0.0,0.0
renewed,54053,103,2026-03-15 07:00:00,0.0,0.0
renewed,54053,104,2026-03-15 08:00:00,0.0,0.0
renewed,54053,105,2026-03-15 09:00:00,0.0001,0.0
renewed,54053,106,2026-03-15 10:00:00,0.0,0.0013011378264104082
renewed,54053,107,2026-03-15 11:00:00,0.0,0.0012965900185100653
renewed,54053,108,2026-03-15 12:00:00,0.0001,0.0013583187483939875
renewed,54053,109,2026-03-15 13:00:00,0.0007,0.0020889656869050627
renewed,54053,110,2026-03-15 14:00:00,0.0008,0.0021875691818936684
renewed,54053,111,2026-03-15 15:00:00,0.0008,0.0027164697396573137
renewed,54053,112,2026-03-15 16:00:00,0.0009,0.002973242462901033
renewed,54053,113,2026-03-15 17:00:00,0.0011,0.0036291528079942805
renewed,54053,114,2026-03-15 18:00:00,0.0006,0.003437611967429316
renewed,54053,115,2026-03-15 19:00:00,0.0004,0.002909374523049016
renewed,54053,116,2026-03-15 20:00:00,0.0002,0.00210587140595247
renewed,54053,117,2026-03-15 21:00:00,0.0002,0.0014218100968521434
renewed,54053,118,2026-03-15 22:00:00,0.0002,0.0014964801273518093
renewed,54053,119,2026-03-15 23:00:00,0.0003,0.001403773064246717
renewed,54055,96,2026-03-15 00:00:00,0.0,0.0
renewed,54055,97,2026-03-15 01:00:00,0.0,0.0
renewed,54055,98,2026-03-15 02:00:00,0.0,0.0
renewed,54055,99,2026-03-15 03:00:00,0.0,0.0
renewed,54055,100,2026-03-15 04:00:00,0.0,0.0
renewed,54055,101,2026-03-15 05:00:00,0.0,0.0
renewed,54055,102,2026-03-15 06:00:00,0.0,0.0
renewed,54055,103,2026-03-15 07:00:00,0.0,0.0
renewed,54055,104,2026-03-15 08:00:00,0.0,0.0
renewed,54055,105,2026-03-15 09:00:00,0.0,0.0
renewed,54055,106,2026-03-15 10:00:00,0.0,0.0
renewed,54055,107,2026-03-15 11:00:00,0.0,0.0
renewed,54055,108,2026-03-15 12:00:00,0.0,0.0
renewed,54055,109,2026-03-15 13:00:00,0.0,0.0
renewed,54055,110,2026-03-15 14:00:00,0.0,0.0
renewed,54055,111,2026-03-15 15:00:00,0.0,0.0
renewed,54055,112,2026-03-15 16:00:00,0.0,0.001014914152892197
renewed,54055,113,2026-03-15 17:00:00,0.0001,0.001645901506522978
renewed,54055,114,2026-03-15 18:00:00,0.0001,0.0013778117478549987
renewed,54055,115,2026-03-15 19:00:00,0.0,0.001013783257888604
renewed,54055,116,2026-03-15 20:00:00,0.0001,0.0
renewed,54055,117,2026-03-15 21:00:00,0.0,0.0
renewed,54055,118,2026-03-15 22:00:00,0.0,0.0012790404577404794
renewed,54055,119,2026-03-15 23:00:00,0.0,0.0015092116566750894
renewed,54057,96,2026-03-15 00:00:00,0.0,0.0
renewed,54057,97,2026-03-15 01:00:00,0.0,0.0
renewed,54057,98,2026-03-15 02:00:00,0.0,0.0
renewed,54057,99,2026-03-15 03:00:00,0.0,0.0
renewed,54057,100,2026-03-15 04:00:00,0.0,0.0
renewed,54057,101,2026-03-15 05:00:00,0.0,0.0
renewed,54057,102,2026-03-15 06:00:00,0.0,0.0
renewed,54057,103,2026-03-15 07:00:00,0.0,0.0
renewed,54057,104,2026-03-15 08:00:00,0.0,0.0
renewed,54057,105,2026-03-15 09:00:00,0.0001,0.0010288916648071834
renewed,54057,106,2026-03-15 10:00:00,0.0003,0.0
renewed,54057,107,2026-03-15 11:00:00,0.0001,0.0011997171828723875
renewed,54057,108,2026-03-15 12:00:00,0.0,0.0014465669927836424
renewed,54057,109,2026-03-15 13:00:00,0.0,0.0013908757566901677
renewed,54057,110,2026-03-15 14:00:00,0.0,0.0010953208092647833
renewed,54057,111,2026-03-15 15:00:00,0.0,0.0013543704296717597
renewed,54057,112,2026-03-15 16:00:00,0.0,0.001017337837657868
renewed,54057,113,2026-03-15 17:00:00,0.0,0.001213054365313964
renewed,54057,114,2026-03-15 18:00:00,0.0,0.0012741621006265877
renewed,54057,115,2026-03-15 19:00:00,0.0,0.0011259861019923157
renewed,54057,116,2026-03-15 20:00:00,0.0,0.0
renewed,54057,117,2026-03-15 21:00:00,0.0,0.0
renewed,54057,118,2026-03-15 22:00:00,0.0,0.0
renewed,54057,119,2026-03-15 23:00:00,0.0,0.0
renewed,54059,96,2026-03-15 00:00:00,0.0,0.0025214980305762118
renewed,54059,97,2026-03-15 01:00:00,0.0,0.002435666987135468
renewed,54059,98,2026-03-15 02:00:00,0.0,0.0024037784330974343
renewed,54059,99,2026-03-15 03:00:00,0.0,0.0024114705431203666
renewed,54059,100,2026-03-15 04:00:00,0.0,0.0023241639512348276
renewed,54059,101,2026-03-15 05:00:00,0.0,0.002481188661564757
renewed,54059,102,2026-03-15 06:00:00,0.0,0.0027868460023066604
renewed,54059,103,2026-03-15 07:00:00,0.0,0.0029321451767212394
renewed,54059,104,2026-03-15 08:00:00,0.0,0.0030096164339784037
renewed,54059,105,2026-03-15 09:00:00,0.0,0.003394956569147378
renewed,54059,106,2026-03-15 10:00:00,0.0,0.003839090198180637
renewed,54059,107,2026-03-15 11:00:00,0.0,0.004284091149984949
renewed,54059,108,2026-03-15 12:00:00,0.0,0.004282254058009195
renewed,54059,109,2026-03-15 13:00:00,0.0002,0.0037643031583385928
renewed,54059,110,2026-03-15 14:00:00,0.0009,0.005297275530902534
renewed,54059,111,2026-03-15 15:00:00,0.0032,0.0057968775793099505
renewed,54059,112,2026-03-15 16:00:00,0.0034,0.004782383901265625
renewed,54059,113,2026-03-15 17:00:00,0.0027,0.005534593375644862
renewed,54059,114,2026-03-15 18:00:00,0.0008,0.004991287854757361
renewed,54059,115,2026-03-15 19:00:00,0.0008,0.004409774163589644
renewed,54059,116,2026-03-15 20:00:00,0.0008,0.003681006709577491
renewed,54059,117,2026-03-15 21:00:00,0.0005,0.0034800823181979842
renewed,54059,118,2026-03-15 22:00:00,0.0003,0.0032857194634338554
renewed,54059,119,2026-03-15 23:00:00,0.0001,0.003505191160546749
renewed,54063,96,2026-03-15 00:00:00,0.0,0.0
renewed,54063,97,2026-03-15 01:00:00,0.0,0.0
renewed,54063,98,2026-03-15 02:00:00,0.0,0.0
renewed,54063,99,2026-03-15 03:00:00,0.0,0.0
renewed,54063,100,2026-03-15 04:00:00,0.0,0.0
renewed,54063,101,2026-03-15 05:00:00,0.0,0.0
renewed,54063,102,2026-03-15 06:00:00,0.0,0.0
renewed,54063,103,2026-03-15 07:00:00,0.0,0.0
renewed,54063,104,2026-03-15 08:00:00,0.0,0.00142221984829505
renewed,54063,105,2026-03-15 09:00:00,0.0,0.0016667609382373418
renewed,54063,106,2026-03-15 10:00:00,0.0,0.0022233804828379715
renewed,54063,107,2026-03-15 11:00:00,0.0,0.0015749675891481754
renewed,54063,108,2026-03-15 12:00:00,0.0,0.0019723013669799205
renewed,54063,109,2026-03-15 13:00:00,0.0,0.002446110290800935
renewed,54063,110,2026-03-15 14:00:00,0.0012,0.0023374555624079037
renewed,54063,111,2026-03-15 15:00:00,0.0058,0.0025455703043293205
renewed,54063,112,2026-03-15 16:00:00,0.0062,0.004089731165043295
renewed,54063,113,2026-03-15 17:00:00,0.0055,0.0022518792767436814
renewed,54063,114,2026-03-15 18:00:00,0.006,0.0023133488513481845
renewed,54063,115,2026-03-15 19:00:00,0.0064,0.0028921745082516465
renewed,54063,116,2026-03-15 20:00:00,0.0064,0.002097666060885494
renewed,54063,117,2026-03-15 21:00:00,0.0018,0.0019669841368442314
renewed,54063,118,2026-03-15 22:00:00,0.0014,0.0021916052495696207
renewed,54063,119,2026-03-15 23:00:00,0.0013,0.003096340664954157
renewed,54067,96,2026-03-15 00:00:00,0.0,0.0
renewed,54067,97,2026-03-15 01:00:00,0.0,0.0
renewed,54067,98,2026-03-15 02:00:00,0.0,0.0
renewed,54067,99,2026-03-15 03:00:00,0.0,0.0
renewed,54067,100,2026-03-15 04:00:00,0.0,0.0
renewed,54067,101,2026-03-15 05:00:00,0.0,0.0
renewed,54067,102,2026-03-15 06:00:00,0.0,0.0
renewed,54067,103,2026-03-15 07:00:00,0.0,0.0
renewed,54067,104,2026-03-15 08:00:00,0.0,0.0
renewed,54067,105,2026-03-15 09:00:00,0.0,0.0
renewed,54067,106,2026-03-15 10:00:00,0.0,0.001220782422338611
renewed,54067,107,2026-03-15 11:00:00,0.0,0.001006375235707217
renewed,54067,108,2026-03-15 12:00:00,0.0,0.0015149301578176626
renewed,54067,109,2026-03-15 13:00:00,0.0,0.0015151806039377005
renewed,54067,110,2026-03-15 14:00:00,0.0,0.0018963502607375938
renewed,54067,111,2026-03-15 15:00:00,0.0,0.0022380222528101076
renewed,54067,112,2026-03-15 16:00:00,0.0001,0.00408222222429836
renewed,54067,113,2026-03-15 17:00:00,0.0003,0.00454374059847449
renewed,54067,114,2026-03-15 18:00:00,0.0003,0.004176347139687266
renewed,54067,115,2026-03-15 19:00:00,0.0002,0.003335798486593915
renewed,54067,116,2026-03-15 20:00:00,0.0002,0.0041395631030651855
renewed,54067,117,2026-03-15 21:00:00,0.0003,0.004250378618041396
renewed,54067,118,2026-03-15 22:00:00,0.0067,0.0042159255724751295
renewed,54067,119,2026-03-15 23:00:00,0.0314,0.003911600848201759
renewed,54069,96,2026-03-15 00:00:00,0.0042,0.019502205755610652
renewed,54069,97,2026-03-15 01:00:00,0.003,0.019492404144834097
renewed,54069,98,2026-03-15 02:00:00,0.0018,0.020635770620984668
renewed,54069,99,2026-03-15 03:00:00,0.0017,0.019969818275271646
renewed,54069,100,2026-03-15 04:00:00,0.0018,0.020340604433515513
renewed,54069,101,2026-03-15 05:00:00,0.0017,0.021436298420179776
renewed,54069,102,2026-03-15 06:00:00,0.0017,0.021721673159197718
renewed,54069,103,2026-03-15 07:00:00,0.0017,0.021077905487773118
renewed,54069,104,2026-03-15 08:00:00,0.0017,0.019948449662788786
renewed,54069,105,2026-03-15 09:00:00,0.0017,0.02008420363294851
renewed,54069,106,2026-03-15 10:00:00,0.0018,0.018823779567380457
renewed,54069,107,2026-03-15 11:00:00,0.0022,0.0179494612920951
renewed,54069,108,2026-03-15 12:00:00,0.003,0.01649989606489996
renewed,54069,109,2026-03-15 13:00:00,0.0023,0.014411995948352274
renewed,54069,110,2026-03-15 14:00:00,0.0022,0.013884880688271093
renewed,54069,111,2026-03-15 15:00:00,0.0027,0.013022815331846066
renewed,54069,112,2026-03-15 16:00:00,0.0021,0.01197493442027974
renewed,54069,113,2026-03-15 17:00:00,0.0092,0.01212105883562431
renewed,54069,114,2026-03-15 18:00:00,0.0378,0.01076090100285833
renewed,54069,115,2026-03-15 19:00:00,0.0194,0.009771174795798056
renewed,54069,116,2026-03-15 20:00:00,0.0042,0.009486309862263334
renewed,54069,117,2026-03-15 21:00:00,0.0054,0.008779227304418062
renewed,54069,118,2026-03-15 22:00:00,0.0048,0.008393172653832071
renewed,54069,119,2026-03-15 23:00:00,0.0042,0.008069809603673097
renewed,54071,96,2026-03-15 00:00:00,0.0,0.004641596507056999
renewed,54071,97,2026-03-15 01:00:00,0.0,0.0031065968114140203
renewed,54071,98,2026-03-15 02:00:00,0.0,0.003680899921978248
renewed,54071,99,2026-03-15 03:00:00,0.0,0.0038435776725803277
renewed,54071,100,2026-03-15 04:00:00,0.0,0.0018412052227774476
renewed,54071,101,2026-03-15 05:00:00,0.0,0.001024734868110616
renewed,54071,102,2026-03-15 06:00:00,0.0,0.001222179181784254
renewed,54071,103,2026-03-15 07:00:00,0.0,0.0018132013241720462
renewed,54071,104,2026-03-15 08:00:00,0.0,0.0
renewed,54071,105,2026-03-15 09:00:00,0.0001,0.001059557701189835
renewed,54071,106,2026-03-15 10:00:00,0.0,0.001308401183140789
renewed,54071,107,2026-03-15 11:00:00,0.0,0.0013456947339379821
renewed,54071,108,2026-03-15 12:00:00,0.0,0.0
renewed,54071,109,2026-03-15 13:00:00,0.0,0.0
renewed,54071,110,2026-03-15 14:00:00,0.0,0.0
renewed,54071,111,2026-03-15 15:00:00,0.0,0.0
renewed,54071,112,2026-03-15 16:00:00,0.0,0.0
renewed,54071,113,2026-03-15 17:00:00,0.0,0.0014461890827453118
renewed,54071,114,2026-03-15 18:00:00,0.0002,0.0017628298004689128
renewed,54071,115,2026-03-15 19:00:00,0.0002,0.0016856800669342463
renewed,54071,116,2026-03-15 20:00:00,0.0002,0.001727037024231312
renewed,54071,117,2026-03-15 21:00:00,0.0002,0.0015949565918369213
renewed,54071,118,2026-03-15 22:00:00,0.0,0.0
renewed,54071,119,2026-03-15 23:00:00,0.0,0.0
renewed,54073,96,2026-03-15 00:00:00,0.0,0.001660151622973704
renewed,54073,97,2026-03-15 01:00:00,0.0,0.001345520071401417
renewed,54073,98,2026-03-15 02:00:00,0.0,0.0
renewed,54073,99,2026-03-15 03:00:00,0.0,0.0
renewed,54073,100,2026-03-15 04:00:00,0.0,0.0
renewed,54073,101,2026-03-15 05:00:00,0.0,0.0
renewed,54073,102,2026-03-15 06:00:00,0.0,0.0
renewed,54073,103,2026-03-15 07:00:00,0.0,0.0011178453427294634
renewed,54073,104,2026-03-15 08:00:00,0.0,0.0
renewed,54073,105,2026-03-15 09:00:00,0.0,0.0
renewed,54073,106,2026-03-15 10:00:00,0.0,0.0
renewed,54073,107,2026-03-15 11:00:00,0.0,0.0
renewed,54073,108,2026-03-15 12:00:00,0.0,0.0
renewed,54073,109,2026-03-15 13:00:00,0.0,0.0
renewed,54073,110,2026-03-15 14:00:00,0.0,0.0
renewed,54073,111,2026-03-15 15:00:00,0.0053,0.0
renewed,54073,112,2026-03-15 16:00:00,0.024,0.0015934628200451027
renewed,54073,113,2026-03-15 17:00:00,0.0058,0.0018988383911844903
renewed,54073,114,2026-03-15 18:00:00,0.0024,0.0016350717582404248
renewed,54073,115,2026-03-15 19:00:00,0.0113,0.0013607347177829806
renewed,54073,116,2026-03-15 20:00:00,0.0119,0.0031895764234607057
renewed,54073,117,2026-03-15 21:00:00,0.0105,0.0037515288251128123
renewed,54073,118,2026-03-15 22:00:00,0.0078,0.0032915964157114418
renewed,54073,119,2026-03-15 23:00:00,0.0084,0.0027488492427190114
renewed,54075,96,2026-03-15 00:00:00,0.0,0.0032966797175908945
renewed,54075,97,2026-03-15 01:00:00,0.0,0.0
renewed,54075,98,2026-03-15 02:00:00,0.0,0.0
renewed,54075,99,2026-03-15 03:00:00,0.0,0.0
renewed,54075,100,2026-03-15 04:00:00,0.0,0.0
renewed,54075,101,2026-03-15 05:00:00,0.0,0.0
renewed,54075,102,2026-03-15 06:00:00,0.0,0.0
renewed,54075,103,2026-03-15 07:00:00,0.0,0.0011812352792718638
renewed,54075,104,2026-03-15 08:00:00,0.0,0.0010879777762646781
renewed,54075,105,2026-03-15 09:00:00,0.0,0.001326348314582237
renewed,54075,106,2026-03-15 10:00:00,0.0,0.0014877787075682693
renewed,54075,107,2026-03-15 11:00:00,0.0,0.001312515609621922
renewed,54075,108,2026-03-15 12:00:00,0.0001,0.0
renewed,54075,109,2026-03-15 13:00:00,0.0001,0.0
renewed,54075,110,2026-03-15 14:00:00,0.0001,0.0
renewed,54075,111,2026-03-15 15:00:00,0.0001,0.0
renewed,54075,112,2026-03-15 16:00:00,0.0001,0.0010440730499588294
renewed,54075,113,2026-03-15 17:00:00,0.0001,0.0
renewed,54075,114,2026-03-15 18:00:00,0.0,0.0015707487367037452
renewed,54075,115,2026-03-15 19:00:00,0.0,0.0020192739798876847
renewed,54075,116,2026-03-15 20:00:00,0.0001,0.001605772757046985
renewed,54075,117,2026-03-15 21:00:00,0.0,0.0031247918790911107
renewed,54075,118,2026-03-15 22:00:00,0.0,0.0028313133253179312
renewed,54075,119,2026-03-15 23:00:00,0.0,0.00334011395313649
renewed,54077,96,2026-03-15 00:00:00,0.001,0.0
renewed,54077,97,2026-03-15 01:00:00,0.0005,0.0
renewed,54077,98,2026-03-15 02:00:00,0.0,0.0
renewed,54077,99,2026-03-15 03:00:00,0.0,0.0
renewed,54077,100,2026-03-15 04:00:00,0.0,0.0
renewed,54077,101,2026-03-15 05:00:00,0.0,0.0
renewed,54077,102,2026-03-15 06:00:00,0.0,0.0
renewed,54077,103,2026-03-15 07:00:00,0.0,0.0
renewed,54077,104,2026-03-15 08:00:00,0.0,0.0
renewed,54077,105,2026-03-15 09:00:00,0.0,0.0
renewed,54077,106,2026-03-15 10:00:00,0.0,0.0
renewed,54077,107,2026-03-15 11:00:00,0.0,0.001020769572438611
renewed,54077,108,2026-03-15 12:00:00,0.0,0.0013816205925177398
renewed,54077,109,2026-03-15 13:00:00,0.0,0.0024643500573045475
renewed,54077,110,2026-03-15 14:00:00,0.0,0.002035353898018961
renewed,54077,111,2026-03-15 15:00:00,0.0,0.0021018202545682574
renewed,54077,112,2026-03-15 16:00:00,0.0,0.002538946763688924
renewed,54077,113,2026-03-15 17:00:00,0.0002,0.0024749030012585368
renewed,54077,114,2026-03-15 18:00:00,0.0009,0.002768440031645796
renewed,54077,115,2026-03-15 19:00:00,0.0012,0.003415055227088433
renewed,54077,116,2026-03-15 20:00:00,0.0011,0.0027807758035859886
renewed,54077,117,2026-03-15 21:00:00,0.0013,0.0021007662197223957
renewed,54077,118,2026-03-15 22:00:00,0.0013,0.0017439207457197283
renewed,54077,119,2026-03-15 23:00:00,0.0014,0.0016540824104938872
renewed,54079,96,2026-03-15 00:00:00,0.0001,0.0
renewed,54079,97,2026-03-15 01:00:00,0.0001,0.0
renewed,54079,98,2026-03-15 02:00:00,0.0,0.0
renewed,54079,99,2026-03-15 03:00:00,0.0,0.0
renewed,54079,100,2026-03-15 04:00:00,0.0,0.0
renewed,54079,101,2026-03-15 05:00:00,0.0,0.0
renewed,54079,102,2026-03-15 06:00:00,0.0,0.0
renewed,54079,103,2026-03-15 07:00:00,0.0,0.0
renewed,54079,104,2026-03-15 08:00:00,0.0,0.0
renewed,54079,105,2026-03-15 09:00:00,0.0,0.0
renewed,54079,106,2026-03-15 10:00:00,0.0,0.001585373132584262
renewed,54079,107,2026-03-15 11:00:00,0.0,0.0
renewed,54079,108,2026-03-15 12:00:00,0.0002,0.0018258880075439435
renewed,54079,109,2026-03-15 13:00:00,0.0003,0.00203868059494133
renewed,54079,110,2026-03-15 14:00:00,0.0001,0.002599555973021368
renewed,54079,111,2026-03-15 15:00:00,0.0001,0.0038068878679832978
renewed,54079,112,2026-03-15 16:00:00,0.0001,0.0025918649146911723
renewed,54079,113,2026-03-15 17:00:00,0.0001,0.0031131906622257535
renewed,54079,114,2026-03-15 18:00:00,0.0001,0.0028266170444596617
renewed,54079,115,2026-03-15 19:00:00,0.0002,0.0015076065918704065
renewed,54079,116,2026-03-15 20:00:00,0.0001,0.001085550762484591
renewed,54079,117,2026-03-15 21:00:00,0.0001,0.0
renewed,54079,118,2026-03-15 22:00:00,0.0009,0.0
renewed,54079,119,2026-03-15 23:00:00,0.0038,0.0
renewed,54081,96,2026-03-15 00:00:00,0.0,0.0
renewed,54081,97,2026-03-15 01:00:00,0.0,0.0
renewed,54081,98,2026-03-15 02:00:00,0.0,0.0
renewed,54081,99,2026-03-15 03:00:00,0.0,0.0
renewed,54081,100,2026-03-15 04:00:00,0.0,0.0
renewed,54081,101,2026-03-15 05:00:00,0.0,0.0
renewed,54081,102,2026-03-15 06:00:00,0.0,0.0
renewed,54081,103,2026-03-15 07:00:00,0.0001,0.0
renewed,54081,104,2026-03-15 08:00:00,0.0001,0.0
renewed,54081,105,2026-03-15 09:00:00,0.0001,0.0
renewed,54081,106,2026-03-15 10:00:00,0.0001,0.0
renewed,54081,107,2026-03-15 11:00:00,0.0002,0.0
renewed,54081,108,2026-03-15 12:00:00,0.0016,0.0
renewed,54081,109,2026-03-15 13:00:00,0.0052,0.0
renewed,54081,110,2026-03-15 14:00:00,0.0049,0.0016513006564606014
renewed,54081,111,2026-03-15 15:00:00,0.0022,0.0015402412511935123
renewed,54081,112,2026-03-15 16:00:00,0.0023,0.0016021814154026006
renewed,54081,113,2026-03-15 17:00:00,0.0016,0.0024702446261070476
renewed,54081,114,2026-03-15 18:00:00,0.0017,0.0024186265826378014
renewed,54081,115,2026-03-15 19:00:00,0.0015,0.0017206401710389788
renewed,54081,116,2026-03-15 20:00:00,0.0011,0.0012746079078661873
renewed,54081,117,2026-03-15 21:00:00,0.0011,0.0
renewed,54081,118,2026-03-15 22:00:00,0.001,0.0017886556749955526
renewed,54081,119,2026-03-15 23:00:00,0.0009,0.0014895674857157975
renewed,54083,96,2026-03-15 00:00:00,0.0033,0.0017659518277134475
renewed,54083,97,2026-03-15 01:00:00,0.0029,0.0018651883168689177
renewed,54083,98,2026-03-15 02:00:00,0.0031,0.003060693119531942
renewed,54083,99,2026-03-15 03:00:00,0.0034,0.003622853144017411
renewed,54083,100,2026-03-15 04:00:00,0.0036,0.00358272145824462
renewed,54083,101,2026-03-15 05:00:00,0.0036,0.003316387017048332
renewed,54083,102,2026-03-15 06:00:00,0.0036,0.003033772059918647
renewed,54083,103,2026-03-15 07:00:00,0.0036,0.0033660628632986565
renewed,54083,104,2026-03-15 08:00:00,0.0036,0.0037786312008467123
renewed,54083,105,2026-03-15 09:00:00,0.0036,0.004222646407584151
renewed,54083,106,2026-03-15 10:00:00,0.0036,0.005855681320209003
renewed,54083,107,2026-03-15 11:00:00,0.0034,0.007001955176452839
renewed,54083,108,2026-03-15 12:00:00,0.001,0.006009863829380429
renewed,54083,109,2026-03-15 13:00:00,0.0007,0.006795313712175504
renewed,54083,110,2026-03-15 14:00:00,0.0008,0.009810109345929302
renewed,54083,111,2026-03-15 15:00:00,0.0007,0.0105574202232806
renewed,54083,112,2026-03-15 16:00:00,0.0003,0.010722323303422288
renewed,54083,113,2026-03-15 17:00:00,0.0,0.011464323775193607
renewed,54083,114,2026-03-15 18:00:00,0.0,0.017599706508636355
renewed,54083,115,2026-03-15 19:00:00,0.0,0.011502915295963352
renewed,54083,116,2026-03-15 20:00:00,0.0,0.009107128162635545
renewed,54083,117,2026-03-15 21:00:00,0.0013,0.008957366923972523
renewed,54083,118,2026-03-15 22:00:00,0.0061,0.008657344270648003
renewed,54083,119,2026-03-15 23:00:00,0.0066,0.007339341292725413
renewed,54085,96,2026-03-15 00:00:00,0.0,0.0011019095453692175
renewed,54085,97,2026-03-15 01:00:00,0.0,0.0010646373044931486
renewed,54085,98,2026-03-15 02:00:00,0.0,0.0
renewed,54085,99,2026-03-15 03:00:00,0.0,0.0
renewed,54085,100,2026-03-15 04:00:00,0.0,0.0
renewed,54085,101,2026-03-15 05:00:00,0.0,0.0
renewed,54085,102,2026-03-15 06:00:00,0.0,0.0
renewed,54085,103,2026-03-15 07:00:00,0.0,0.0
renewed,54085,104,2026-03-15 08:00:00,0.0,0.0
renewed,54085,105,2026-03-15 09:00:00,0.0,0.0010242680610673962
renewed,54085,106,2026-03-15 10:00:00,0.0,0.0010123257651883356
renewed,54085,107,2026-03-15 11:00:00,0.0,0.0015484046417550909
renewed,54085,108,2026-03-15 12:00:00,0.0,0.0016389715385246994
renewed,54085,109,2026-03-15 13:00:00,0.0002,0.0016670309431253778
renewed,54085,110,2026-03-15 14:00:00,0.0006,0.0022425708211399765
renewed,54085,111,2026-03-15 15:00:00,0.0006,0.002316402951539539
renewed,54085,112,2026-03-15 16:00:00,0.0005,0.002939674319943287
renewed,54085,113,2026-03-15 17:00:00,0.0019,0.0037428253205381242
renewed,54085,114,2026-03-15 18:00:00,0.002,0.003051067353597518
renewed,54085,115,2026-03-15 19:00:00,0.0011,0.0028651518655143696
renewed,54085,116,2026-03-15 20:00:00,0.0011,0.0036166302531536972
renewed,54085,117,2026-03-15 21:00:00,0.0012,0.0034404360277148593
renewed,54085,118,2026-03-15 22:00:00,0.0012,0.003321259063845785
renewed,54085,119,2026-03-15 23:00:00,0.0012,0.003318805881753989
renewed,54087,96,2026-03-15 00:00:00,0.0,0.0
renewed,54087,97,2026-03-15 01:00:00,0.0,0.0
renewed,54087,98,2026-03-15 02:00:00,0.0,0.0
renewed,54087,99,2026-03-15 03:00:00,0.0,0.0
renewed,54087,100,2026-03-15 04:00:00,0.0,0.0
renewed,54087,101,2026-03-15 05:00:00,0.0,0.0
renewed,54087,102,2026-03-15 06:00:00,0.0,0.0
renewed,54087,103,2026-03-15 07:00:00,0.0,0.0
renewed,54087,104,2026-03-15 08:00:00,0.0,0.0
renewed,54087,105,2026-03-15 09:00:00,0.0001,0.0
renewed,54087,106,2026-03-15 10:00:00,0.0,0.0
renewed,54087,107,2026-03-15 11:00:00,0.0,0.0
renewed,54087,108,2026-03-15 12:00:00,0.0,0.0014525756354862914
renewed,54087,109,2026-03-15 13:00:00,0.0001,0.0013759776294342103
renewed,54087,110,2026-03-15 14:00:00,0.0018,0.001468567739573108
renewed,54087,111,2026-03-15 15:00:00,0.0077,0.0015880986809339304
renewed,54087,112,2026-03-15 16:00:00,0.0082,0.003368845692927582
renewed,54087,113,2026-03-15 17:00:00,0.0075,0.004708925321383211
renewed,54087,114,2026-03-15 18:00:00,0.009,0.0042363715474792235
renewed,54087,115,2026-03-15 19:00:00,0.0097,0.002920094950820453
renewed,54087,116,2026-03-15 20:00:00,0.0093,0.004067326259747458
renewed,54087,117,2026-03-15 21:00:00,0.0086,0.002491538793736332
renewed,54087,118,2026-03-15 22:00:00,0.0079,0.0054925687466948385
renewed,54087,119,2026-03-15 23:00:00,0.0078,0.00522758102071037
renewed,54089,96,2026-03-15 00:00:00,0.0,0.0
renewed,54089,97,2026-03-15 01:00:00,0.0,0.0
renewed,54089,98,2026-03-15 02:00:00,0.0,0.0
renewed,54089,99,2026-03-15 03:00:00,0.0,0.0
renewed,54089,100,2026-03-15 04:00:00,0.0,0.0
renewed,54089,101,2026-03-15 05:00:00,0.0,0.0
renewed,54089,102,2026-03-15 06:00:00,0.0,0.0
renewed,54089,103,2026-03-15 07:00:00,0.0,0.0
renewed,54089,104,2026-03-15 08:00:00,0.0,0.0
renewed,54089,105,2026-03-15 09:00:00,0.0,0.0
renewed,54089,106,2026-03-15 10:00:00,0.0,0.0
renewed,54089,107,2026-03-15 11:00:00,0.0,0.0
renewed,54089,108,2026-03-15 12:00:00,0.0,0.0
