timestamp_et,fipsCode,countyName,stateName,stateAbbr,in_event_window,split,severity_tier,outageCount,customersTracked,outage_pct,P_t,N_t,D_t,R_t,osi,peak_pct,peak_customers,time_to_restore_h,event_duration_h,outage_pct_lag1h,osi_lag1h,outage_pct_lag3h,osi_lag3h,outage_pct_lag6h,osi_lag6h,outage_pct_lag24h,osi_lag24h,outage_pct_lag48h,osi_lag48h,osi_target_t01h,osi_target_t03h,osi_target_t06h,osi_target_t24h,osi_target_t48h,osi_delta_t01h,osi_delta_t03h,osi_delta_t06h,osi_delta_t24h,osi_delta_t48h,gust,wind_speed_10m,wind_dir_10m,t2m,d2m,sp,mslma,blh,tp,rain,csnow,sdwe,tcc,lcc,mcc,hcc,sdswrf,direct_rad,diffuse_rad,r2,vpd,et0,soil_moist
3/14/2026 4:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,4390,208278,2.11,0.021077598,1.60E-06,0.022389947,0.0003777,0.014,0.047071702,9804,29,168,2.12,0.0142,2.28,0.0152,2.5,0.0178,0,0,0,0,0.0134,0.0131,0.0119,0.0042,0.0022,-0.0006,-0.0009,-0.0021,-0.0098,-0.0118,22.8,10.7,291.8071895,272.2182353,267.0294771,994.5,1018.6,1000,0,0,0,0,2,0,2,0,0,0,0,67,0.19,0.02,0.239
3/14/2026 5:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,4183,208278,2.01,0.020083734,1.60E-06,0.021591335,0.0003777,0.0134,0.047071702,9804,29,168,2.11,0.014,2.12,0.0144,2.49,0.0173,0,0,0,0.0015,0.0133,0.0122,0.0116,0.0045,0.0018,-0.0001,-0.0012,-0.0018,-0.0089,-0.0116,22.5,9.7,297.7359477,272.0526144,266.6,995.3,1019.4,905,0,0,0,0,0,0,0,0,0,0,0,67,0.18,0.02,0.239
3/14/2026 6:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,4184,208278,2.01,0.020088536,1.60E-06,0.021077598,0.000342491,0.0133,0.047071702,9804,29,168,2.01,0.0134,2.12,0.0142,2.32,0.016,0,0.0001,1.24,0.0065,0.0131,0.0123,0.0113,0.0069,0.0017,-0.0002,-0.001,-0.002,-0.0064,-0.0116,20.3,8.6,303.048366,271.3005229,266.1246405,996.5,1020.7,790,0,0,0,0,9,0,1,7,0,0,0,67,0.17,0.02,0.239
3/14/2026 7:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,4177,208278,2.01,0.020054927,1.60E-06,0.020622277,0.000662576,0.0131,0.047071702,9804,29,168,2.01,0.0133,2.11,0.014,2.28,0.0152,0.05,0.0003,0,0.0016,0.0122,0.0119,0.011,0.0044,0.0017,-0.0009,-0.0012,-0.0021,-0.0087,-0.0114,20.2,8.5,287.1437908,270.9668627,265.6695425,997.4,1021.7,675,0,0,0,0,13,0,2,12,0,0,0,69,0.16,0.01,0.239
3/14/2026 8:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3770,208278,1.81,0.018100808,0.000132835,0.02010374,0.000662576,0.0122,0.047071702,9804,29,168,2.01,0.0131,2.01,0.0134,2.12,0.0144,0.12,0.0011,0,0.0001,0.0123,0.0116,0.0109,0.0037,0.0018,1.00E-04,-0.0006,-0.0013,-0.0085,-0.0104,18.7,10.2,311.5771242,271.9122222,265.4364052,998.6,1022.9,580,0,0,0,0,31,0,26,13,1,0,1,68,0.16,0.01,0.243
3/14/2026 9:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3853,208278,1.85,0.018499313,0.000132835,0.019650819,0.000909041,0.0123,0.047071702,9804,29,168,1.81,0.0122,2.01,0.0133,2.12,0.0142,0.52,0.003,0,0.0005,0.0119,0.0113,0.0103,0.0038,0.0025,-0.0004,-0.001,-0.002,-0.0085,-0.0098,18,10.7,325.120915,272.5526144,265.0707843,999.3,1023.6,575,0,0,0,0,30,0,7,24,81,44,37,66,0.18,0.03,0.243
3/14/2026 10:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3692,208278,1.77,0.017726308,0.000132835,0.019092271,0.0003761,0.0119,0.047071702,9804,29,168,1.85,0.0123,2.01,0.0131,2.11,0.014,0.59,0.0033,0,0.0005,0.0116,0.011,0.0098,0.0038,0.0047,-0.0003,-0.0009,-0.0021,-0.0081,-0.0072,14.8,6.4,322.1908497,273.2521569,265.200915,1000.7,1024.9,630,0,0,0,0,76,0,69,23,269,197,72,60,0.23,0.08,0.242
3/14/2026 11:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3618,208278,1.74,0.017371014,0,0.018640151,0.000524939,0.0116,0.047071702,9804,29,168,1.77,0.0119,1.81,0.0122,2.01,0.0134,0.18,0.0032,0,0.0005,0.0113,0.0109,0.0086,0.0038,0.0048,-0.0003,-0.0007,-0.003,-0.0078,-0.0068,7.5,2.5,247.4228758,274.59,265.3079739,1001.3,1025.4,695,0,0,0,0,43,0,41,3,456,365,91,57,0.27,0.14,0.241
3/14/2026 12:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3525,208278,1.69,0.016924495,0,0.018112811,0.000387303,0.0113,0.047071702,9804,29,168,1.74,0.0116,1.85,0.0123,2.01,0.0133,1.86,0.0113,0,0,0.011,0.0103,0.0083,0.0035,0.0024,-0.0003,-0.001,-0.003,-0.0078,-0.0089,6.9,1.6,155.4418301,275.7703922,264.8626144,1001,1025,790,0,0,0,0,100,0,77,100,606,498,108,56,0.31,0.21,0.239
3/14/2026 13:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3450,208278,1.66,0.0165644,0,0.017531056,0.000273673,0.011,0.047071702,9804,29,168,1.69,0.0113,1.77,0.0119,2.01,0.0131,2.39,0.0164,0,0,0.0109,0.0098,0.0077,0.0034,0.0022,-1.00E-04,-0.0012,-0.0033,-0.0076,-0.0088,8.7,3.6,128.827451,276.3823529,264.4147059,1001.5,1025.4,945,0,0,0,0,100,0,100,100,605,355,250,52,0.37,0.23,0.237
3/14/2026 14:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3447,208278,1.65,0.016549996,0,0.017272588,0.000531341,0.0109,0.047071702,9804,29,168,1.66,0.011,1.74,0.0116,1.81,0.0122,4,0.0233,0,0,0.0103,0.0086,0.0069,0.0037,0.0026,-0.0006,-0.0023,-0.004,-0.0072,-0.0083,7.1,3.2,192.1803922,276.8469935,264.9171895,1001.2,1025.1,960,0,0,0,0,100,0,100,100,605,281,324,45,0.42,0.23,0.235
3/14/2026 15:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3193,208278,1.53,0.015330472,0,0.016744447,0.000584155,0.0103,0.047071702,9804,29,168,1.65,0.0109,1.69,0.0113,1.85,0.0123,4.71,0.0272,0,0,0.0098,0.0083,0.0062,0.0051,0.0024,-0.0005,-0.002,-0.0041,-0.0052,-0.0079,6.3,5.8,116.8594771,277.1079739,265.2021569,1000.6,1024.4,915,0,0,0,0,100,0,100,100,376,50,326,44,0.45,0.16,0.234
3/14/2026 16:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,3085,208278,1.48,0.014811934,0,0.016258718,0.001435581,0.0098,0.047071702,9804,29,168,1.53,0.0103,1.66,0.011,1.77,0.0119,4.69,0.0266,0,0,0.0086,0.0077,0.0059,0.0049,0.002,-0.0012,-0.0021,-0.0039,-0.0049,-0.0078,6.2,5.3,130.5718954,277.0507843,265.3937908,1000.3,1024.1,910,0,0,0,0,100,0,100,100,251,23,228,43,0.46,0.12,0.232
3/14/2026 17:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,2550,208278,1.22,0.012243252,0,0.015404091,0.001101092,0.0086,0.047071702,9804,29,168,1.48,0.0098,1.65,0.0109,1.74,0.0116,3.4,0.0225,0,0,0.0083,0.0069,0.0057,0.0044,0.0017,-0.0003,-0.0017,-0.0029,-0.0042,-0.0069,7.7,6.9,105.2888889,276.7366013,266.5469281,1000.2,1024,875,0,0,0,0,100,0,100,100,162,8,154,43,0.46,0.09,0.231
3/14/2026 18:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,2505,208278,1.2,0.012027194,0,0.014587875,0.001261135,0.0083,0.047071702,9804,29,168,1.22,0.0086,1.53,0.0103,1.69,0.0113,3.86,0.0251,0,0,0.0077,0.0062,0.0051,0.0045,0.0016,-0.0006,-0.0021,-0.0032,-0.0038,-0.0067,12.5,8.1,111.2137255,276.4024837,266.6488235,1000.3,1024.1,850,0,0,0,0,100,0,100,25,96,2,94,47,0.41,0.07,0.231
3/14/2026 19:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,2297,208278,1.1,0.011028529,0,0.013665229,0.000814616,0.0077,0.047071702,9804,29,168,1.2,0.0083,1.48,0.0098,1.66,0.011,3.77,0.0254,0,0,0.0069,0.0059,0.0047,0.0044,0.0015,-0.0008,-0.0018,-0.003,-0.0033,-0.0062,13.3,6,91.22810458,275.6703268,267.6696078,1000.6,1024.5,450,0,0,0,0,100,0,100,42,33,0,33,59,0.3,0.05,0.23
3/14/2026 20:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,2041,208278,0.98,0.009799403,0,0.012540131,0.001177913,0.0069,0.047071702,9804,29,168,1.1,0.0077,1.22,0.0086,1.65,0.0109,2.71,0.0201,0,0,0.0062,0.0057,0.0046,0.0046,0.0014,-0.0007,-0.0012,-0.0023,-0.0023,-0.0055,13.5,7.7,81.67647059,275.2702614,267.9175817,1000.4,1024.4,310,0.1,0,0.07,0,100,0,100,77,5,0,5,68,0.22,0.03,0.211
3/14/2026 21:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1769,208278,0.85,0.008493456,0,0.011400628,0.000873832,0.0062,0.047071702,9804,29,168,0.98,0.0069,1.2,0.0083,1.53,0.0103,2.59,0.0187,0,0,0.0059,0.0051,0.0043,0.0041,0.0012,-0.0003,-0.0011,-0.0019,-0.0021,-0.005,16.6,10.1,88.86535948,274.9743791,267.6365359,1000.2,1024.2,260,0.2,0,0.14,0,100,0,100,95,0,0,0,71,0.19,0.01,0.212
3/14/2026 22:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1751,208278,0.84,0.008407033,0,0.010333144,0.000531341,0.0059,0.047071702,9804,29,168,0.85,0.0062,1.1,0.0077,1.48,0.0098,2.5,0.0178,0,0,0.0057,0.0047,0.0042,0.004,0.0012,-0.0002,-0.0012,-0.0017,-0.0019,-0.0047,17.1,11.8,90.47385621,274.7466013,267.8877778,999.8,1023.8,280,0,0,0,0,100,0,100,100,0,0,0,69,0.2,0.02,0.212
3/14/2026 23:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1709,208278,0.82,0.008205379,0,0.009660166,0.000411309,0.0057,0.047071702,9804,29,168,0.84,0.0059,0.98,0.0069,1.22,0.0086,2.49,0.0173,0,0,0.0051,0.0046,0.0045,0.0038,0.0011,-0.0006,-0.0011,-0.0012,-0.0019,-0.0046,21.9,11,88.59215686,275.0292157,268.3340523,998.6,1022.6,345,0,0,0,0,100,0,100,100,0,0,0,69,0.2,0.02,0.213
3/15/2026 0:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1512,208278,0.73,0.007259528,0,0.008865555,0.000505734,0.0051,0.047071702,9804,29,168,0.82,0.0057,0.85,0.0062,1.2,0.0083,2.32,0.016,0,0,0.0047,0.0043,0.0069,0.0029,0.001,-0.0004,-0.0008,0.0018,-0.0022,-0.0041,19.6,12.6,83.66078431,275.139085,268.4581699,997.9,1021.9,390,0,0,0,0,100,0,100,100,0,0,0,67,0.23,0.02,0.213
3/15/2026 1:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1435,208278,0.69,0.00688983,0,0.008175771,0.000510536,0.0047,0.047071702,9804,29,168,0.73,0.0051,0.84,0.0059,1.1,0.0077,2.28,0.0152,0,0,0.0046,0.0042,0.0044,0.0025,0.0008,-0.0001,-0.0005,-0.0003,-0.0022,-0.0039,21.6,12.6,85.95294118,275.3062092,269.1561438,997,1020.9,405,0,0,0,0,100,0,100,100,0,0,0,68,0.22,0.02,0.214
3/15/2026 2:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1390,208278,0.67,0.006673773,0,0.007654833,0.000304081,0.0046,0.047071702,9804,29,168,0.69,0.0047,0.82,0.0057,0.98,0.0069,2.12,0.0144,0,0,0.0043,0.0045,0.0037,0.0022,0.0007,-0.0003,-0.0001,-0.0009,-0.0024,-0.0039,22,11.7,78.9496732,275.3952288,269.8496732,995.6,1019.5,425,0,0,0,0,100,0,100,100,0,0,0,71,0.2,0.02,0.205
3/15/2026 3:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1322,208278,0.63,0.006347286,0,0.007297138,0.00022566,0.0043,0.047071702,9804,29,168,0.67,0.0046,0.73,0.0051,0.85,0.0062,2.12,0.0142,0,0,0.0042,0.0069,0.0038,0.0023,0.0006,-0.0001,0.0026,-0.0005,-0.002,-0.0037,21.8,13.3,79.92026144,275.3539216,270.4287582,994.9,1018.7,445,0,0,0,0,100,0,100,100,0,0,0,74,0.19,0.02,0.206
3/15/2026 4:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1294,208278,0.62,0.00621285,0,0.006931441,0.000360096,0.0042,0.047071702,9804,29,168,0.63,0.0043,0.69,0.0047,0.84,0.0059,2.11,0.014,0,0,0.0045,0.0044,0.0038,0.0022,0.0006,0.0003,0.0002,-0.0004,-0.002,-0.0036,22.6,13.7,76.08235294,275.2268627,270.4017647,993.5,1017.3,440,0.9,0,0.63,0.01,100,0,95,100,0,0,0,74,0.19,0.02,0.207
3/15/2026 5:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1165,208278,0.56,0.005593486,0.001986128,0.006496125,0.000251267,0.0045,0.047071702,9804,29,168,0.62,0.0042,0.67,0.0046,0.82,0.0057,2.01,0.0134,0,0,0.0069,0.0037,0.0038,0.0018,0.0005,0.0024,-0.0008,-0.0007,-0.0027,-0.004,25.6,16.1,79.31830065,275.1508497,270.7771895,992.5,1016.3,415,0.5,0,0.35,0.01,100,0,98,100,0,0,0,75,0.18,0.02,0.208
3/15/2026 6:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,2406,208278,1.16,0.011551868,0.001986128,0.007211515,0.002238995,0.0069,0.047071702,9804,29,168,0.56,0.0045,0.63,0.0043,0.73,0.0051,2.01,0.0133,0,0.0001,0.0044,0.0038,0.0035,0.0017,0.0005,-0.0025,-0.0031,-0.0034,-0.0052,-0.0064,25.1,16.5,81.56405229,275.1630065,270.8294118,991.5,1015.2,410,0,0,0,0.01,100,0,66,100,0,0,0,72,0.2,0.03,0.209
3/15/2026 7:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1136,208278,0.55,0.005454249,0.001986128,0.006972252,0.002037341,0.0044,0.047071702,9804,29,168,1.16,0.0069,0.62,0.0042,0.69,0.0047,2.01,0.0131,0.05,0.0003,0.0037,0.0038,0.0034,0.0017,0.0004,-0.0007,-0.0006,-0.001,-0.0027,-0.004,25.6,14,83.82091503,275.3675817,270.9623529,990.3,1014,390,0,0,0,0.01,100,0,66,100,0,0,0,71,0.21,0.03,0.211
3/15/2026 8:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1133,208278,0.54,0.005439845,0,0.006766597,0.002053345,0.0037,0.047071702,9804,29,168,0.55,0.0044,0.56,0.0045,0.67,0.0046,1.81,0.0122,0.12,0.0011,0.0038,0.0038,0.0037,0.0018,0.0004,1.00E-04,1.00E-04,0,-0.0019,-0.0033,21.3,12.4,86.6248366,275.7768627,271.0931373,989.4,1013.1,315,0,0,0,0,100,0,100,100,1,0,1,71,0.21,0.03,0.201
3/15/2026 9:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1123,208278,0.54,0.005391832,0,0.006607355,2.24E-05,0.0038,0.047071702,9804,29,168,0.54,0.0037,1.16,0.0069,0.63,0.0043,1.85,0.0123,0.52,0.003,0.0038,0.0035,0.0051,0.0025,0.0004,0,-0.0003,0.0013,-0.0013,-0.0034,20.3,10.2,96.88104575,276.9975817,271.8714379,988.3,1011.9,260,0,0,0,0,100,0,93,100,36,5,31,68,0.25,0.04,0.201
3/15/2026 10:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1122,208278,0.54,0.005387031,0,0.006469718,1.76E-05,0.0038,0.047071702,9804,29,168,0.54,0.0038,0.55,0.0044,0.62,0.0042,1.77,0.0119,0.59,0.0033,0.0038,0.0034,0.0049,0.0047,0.0004,0,-0.0004,0.0011,0.0009,-0.0034,20.3,8.8,121.2058824,280.5526797,272.5192157,987,1010.4,220,0,0,0,0,100,0,100,100,84,0,84,70,0.25,0.06,0.202
3/15/2026 11:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1122,208278,0.54,0.005387031,1.28E-05,0.006435309,1.60E-06,0.0038,0.047071702,9804,29,168,0.54,0.0038,0.54,0.0037,0.56,0.0045,1.74,0.0116,0.18,0.0032,0.0035,0.0037,0.0044,0.0048,0.0004,-0.0003,-1.00E-04,0.0006,0.001,-0.0034,21.1,11,139.9490196,286.0100654,274.492549,984.9,1008.1,280,0,0,0,0,99,0,53,98,130,0,130,66,0.33,0.09,0.202
3/15/2026 12:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1130,208278,0.54,0.005425441,1.28E-05,0.005414238,9.92E-05,0.0035,0.047071702,9804,29,168,0.54,0.0038,0.54,0.0038,1.16,0.0069,1.69,0.0113,1.86,0.0113,0.0034,0.0051,0.0045,0.0024,0.0004,-0.0001,0.0016,0.001,-0.0011,-0.0031,29.7,19,174.2503268,291.9160784,278.9013725,982.9,1005.4,825,0,0,0,0,100,0,21,100,585,451,134,51,0.78,0.3,0.2
3/15/2026 13:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1068,208278,0.51,0.005127762,1.28E-05,0.005359824,0.000110429,0.0034,0.047071702,9804,29,168,0.54,0.0035,0.54,0.0038,0.55,0.0044,1.66,0.011,2.39,0.0164,0.0037,0.0049,0.0044,0.0022,0.0004,0.0003,0.0015,0.001,-0.0012,-0.003,38.7,23.5,190.1457516,295.1467974,282.3696732,981.2,1003.5,1350,0,0,0,0,100,0,95,100,594,353,241,48,1.02,0.35,0.198
3/15/2026 14:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1061,208278,0.51,0.005094153,0.001073885,0.005302208,0.000110429,0.0037,0.047071702,9804,29,168,0.51,0.0034,0.54,0.0038,0.54,0.0037,1.65,0.0109,4,0.0233,0.0051,0.0044,0.0046,0.0026,0.0004,0.0014,0.0007,0.0009,-0.0011,-0.0033,45.6,27.4,205.0986928,295.5828105,282.1966667,978.9,1000.8,1760,0,0,0,0,100,4,66,100,549,231,318,44,1.36,0.39,0.188
3/15/2026 15:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1732,208278,0.83,0.008315809,0.001073885,0.005789538,0.000299279,0.0051,0.047071702,9804,29,168,0.51,0.0037,0.54,0.0035,0.54,0.0038,1.53,0.0103,4.71,0.0272,0.0049,0.0045,0.0041,0.0024,0.0004,-0.0002,-0.0006,-0.001,-0.0027,-0.0047,39.9,25,197.6705882,295.7447059,282.3093464,977.9,999.7,1945,0,0,0,0,100,11,95,100,542,212,330,48,1.35,0.4,0.185
3/15/2026 16:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1552,208278,0.75,0.007451579,0.001073885,0.006133629,0.000374499,0.0049,0.047071702,9804,29,168,0.83,0.0051,0.51,0.0034,0.54,0.0038,1.48,0.0098,4.69,0.0266,0.0044,0.0044,0.004,0.002,0.0004,-0.0005,-0.0005,-0.0009,-0.0029,-0.0045,45.9,29.4,192.1529412,295.4995425,282.0616993,976.8,998.7,2280,0,0,0,0,100,2,84,100,306,82,224,48,1.3,0.31,0.183
3/15/2026 17:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1498,208278,0.72,0.00719231,0,0.006434509,0.000428914,0.0044,0.047071702,9804,29,168,0.75,0.0049,0.51,0.0037,0.54,0.0038,1.22,0.0086,3.4,0.0225,0.0045,0.0046,0.0038,0.0017,0.0004,1.00E-04,0.0002,-0.0006,-0.0027,-0.004,44.7,26.4,189.2104575,295.6571242,282.3282353,976.1,997.9,2270,0,0,0,0,100,11,91,100,266,39,227,49,1.29,0.29,0.181
3/15/2026 18:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1464,208278,0.7,0.007029067,0,0.00670178,0.000267271,0.0045,0.047071702,9804,29,168,0.72,0.0044,0.83,0.0051,0.54,0.0035,1.2,0.0083,3.86,0.0251,0.0044,0.0041,0.0029,0.0016,0.0003,-1.00E-04,-0.0004,-0.0016,-0.0029,-0.0042,44.2,24.4,192.6130719,295.1443791,282.1166013,975,996.9,2065,0,0,0,0,98,7,56,96,175,23,152,52,1.17,0.24,0.179
3/15/2026 19:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1385,208278,0.66,0.006649766,0.000134436,0.006955447,0.000180848,0.0044,0.047071702,9804,29,168,0.7,0.0045,0.75,0.0049,0.51,0.0034,1.1,0.0077,3.77,0.0254,0.0046,0.004,0.0025,0.0015,0.0002,0.0002,-0.0004,-0.0019,-0.0029,-0.0042,35.6,21.2,186.5620915,294.2280392,281.9022876,974.7,996.6,2155,0,0,0,0,100,8,59,100,126,41,85,53,1.09,0.2,0.178
3/15/2026 20:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1469,208278,0.71,0.007053073,0.000134436,0.007281934,0.000507335,0.0046,0.047071702,9804,29,168,0.66,0.0044,0.72,0.0044,0.51,0.0037,0.98,0.0069,2.71,0.0201,0.0041,0.0038,0.0022,0.0014,0.0002,-0.0005,-0.0008,-0.0024,-0.0032,-0.0044,38.8,22.1,185.145098,293.8695425,281.7635294,973,994.9,1860,0,0,0,0,100,1,12,100,16,2,14,48,1.21,0.19,0.186
3/15/2026 21:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1231,208278,0.59,0.00591037,0.000134436,0.006881028,0.000382502,0.0041,0.047071702,9804,29,168,0.71,0.0046,0.7,0.0045,0.83,0.0051,0.85,0.0062,2.59,0.0187,0.004,0.0029,0.0023,0.0012,0.0002,-0.0001,-0.0012,-0.0018,-0.0029,-0.0039,36.9,22.1,185.7908497,293.5672549,281.0668627,972.3,994.2,1895,0,0,0,0,100,0,21,100,0,0,0,50,1.12,0.16,0.185
3/15/2026 22:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1230,208278,0.59,0.005905569,0,0.006623359,0.000441717,0.004,0.047071702,9804,29,168,0.59,0.0041,0.66,0.0044,0.75,0.0049,0.84,0.0059,2.5,0.0178,0.0038,0.0025,0.0022,0.0012,0.0001,-0.0002,-0.0015,-0.0018,-0.0028,-0.0039,39.8,22.5,180.7562092,293.2551634,280.394902,971.2,993.1,1860,0,0,0,0,100,0,49,100,0,0,0,48,1.14,0.18,0.184
3/15/2026 23:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,1193,208278,0.57,0.005727921,0,0.006379294,0.000707388,0.0038,0.047071702,9804,29,168,0.59,0.004,0.71,0.0046,0.72,0.0044,0.82,0.0057,2.49,0.0173,0.0029,0.0022,0.0018,0.0011,0.0001,-0.0009,-0.0016,-0.002,-0.0027,-0.0037,36.5,22.5,181.6156863,293.2818301,281.171634,969.9,991.8,1810,0,0,0,0,100,0,41,100,0,0,0,47,1.15,0.18,0.182
3/16/2026 0:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,789,208278,0.38,0.003788206,0,0.005839151,0.000891437,0.0029,0.047071702,9804,29,168,0.57,0.0038,0.59,0.0041,0.7,0.0045,0.73,0.0051,2.32,0.016,0.0025,0.0023,0.0017,0.001,0.0001,-0.0004,-0.0006,-0.0012,-0.0019,-0.0028,34.4,21.6,171.7392157,291.9811765,281.417451,969.5,991.4,1970,0,0,0,0,100,2,13,100,0,0,0,50,1.06,0.16,0.181
3/16/2026 1:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,673,208278,0.32,0.003231258,0,0.0052694,0.001080287,0.0025,0.047071702,9804,29,168,0.38,0.0029,0.59,0.004,0.66,0.0044,0.69,0.0047,2.28,0.0152,0.0022,0.0022,0.0017,0.0008,0.0001,-0.0003,-0.0003,-0.0008,-0.0017,-0.0024,34.2,20.9,174.8954248,289.4343791,283.3334641,968.2,990.1,1960,0,0,0,0,100,15,84,100,0,0,0,54,0.95,0.14,0.18
3/16/2026 2:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,518,208278,0.25,0.002487061,0.000214457,0.004508397,0.000433715,0.0022,0.047071702,9804,29,168,0.32,0.0025,0.57,0.0038,0.71,0.0046,0.67,0.0046,2.12,0.0144,0.0023,0.0018,0.0018,0.0007,0.0001,1.00E-04,-0.0004,-0.0004,-0.0015,-0.0021,37.1,22.9,196.724183,287.6743137,284.9903922,967.2,989.3,1550,2,2,0,0,100,8,100,100,0,0,0,83,0.29,0.04,0.21
3/16/2026 3:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,652,208278,0.31,0.003130431,0.000214457,0.004045074,0.000276874,0.0023,0.047071702,9804,29,168,0.25,0.0022,0.38,0.0029,0.59,0.0041,0.63,0.0043,2.12,0.0142,0.0022,0.0017,0.0025,0.0006,0,-1.00E-04,-0.0006,0.0002,-0.0017,-0.0023,27.6,19.6,182.2189542,286.7846405,284.6565359,967,989.1,1350,1.7,1.7,0,0,100,41,20,100,0,0,0,90,0.16,0.02,0.232
3/16/2026 4:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,634,208278,0.3,0.003044008,0.000214457,0.003568148,0.000131235,0.0022,0.047071702,9804,29,168,0.31,0.0023,0.32,0.0025,0.59,0.004,0.62,0.0042,2.11,0.014,0.0018,0.0017,0.0047,0.0006,0,-0.0004,-0.0005,0.0025,-0.0016,-0.0022,37.4,21.4,212.9503268,285.7120915,283.2023529,966,988.1,1195,0,0,0,0,100,29,37,100,0,0,0,86,0.23,0.03,0.232
3/16/2026 5:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,570,208278,0.27,0.002736727,0,0.003069615,0.000220859,0.0018,0.047071702,9804,29,168,0.3,0.0022,0.25,0.0022,0.57,0.0038,0.56,0.0045,2.01,0.0134,0.0017,0.0018,0.0048,0.0005,0,-0.0001,0,0.003,-0.0013,-0.0018,40.3,23.1,232.8751634,278.6624183,275.8539869,965.4,987.5,1145,0,0,0,0,100,100,81,100,0,0,0,85,0.24,0.03,0.232
3/16/2026 6:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,514,208278,0.25,0.002467855,0,0.002849557,0.000201654,0.0017,0.047071702,9804,29,168,0.27,0.0018,0.31,0.0023,0.38,0.0029,1.16,0.0069,2.01,0.0133,0.0017,0.0025,0.0024,0.0005,0,0,0.0008,0.0007,-0.0012,-0.0017,37.4,23.6,228.8411765,277.4024837,273.6666667,967.9,990.6,885,0,0,0,0,100,59,9,100,0,0,0,79,0.22,0.04,0.231
3/16/2026 7:00,39095,Lucas County,Ohio,OH,TRUE,TRAIN,1,508,208278,0.24,0.002439048,7.04E-05,0.002717522,9.92E-05,0.0017,0.047071702,9804,29,168,0.25,0.0017,0.3,0.0022,0.32,0.0025,0.55,0.0044,2.01,0.0131,0.0018,0.0047,0.0022,0.0004,0,0.0001,0.003,0.0005,-0.0013,-0.0017,45.5,25.7,231.9980392,276.0096732,271.9664052,969,992,950,0,0,0,0,100,100,0,100,0,0,0,79,0.18,0.03,0.23
