target_fips,neighbor_fips,rank,distance_km,weight,target_fold,neighbor_fold,neighbor_is_test,same_outer_fold
39043,39139,8,65.82544263077536,0.125,,2.0,False,False
39045,39073,1,31.135046086476546,0.125,2.0,2.0,False,True
39045,39127,2,33.759081623766804,0.125,2.0,0.0,False,False
39045,39129,3,35.82882596464431,0.125,2.0,2.0,False,True
39045,39089,4,39.85155943518205,0.125,2.0,1.0,False,False
39045,39049,5,40.40993124145362,0.125,2.0,1.0,False,False
39045,39163,6,57.03942354383497,0.125,2.0,2.0,False,True
39045,39141,7,58.79273777169058,0.125,2.0,3.0,False,False
39045,39119,8,63.2044072653347,0.125,2.0,1.0,False,False
39047,39027,1,34.2584234827056,0.125,,0.0,False,False
39047,39097,2,37.470907474596004,0.125,,4.0,False,False
39047,39129,3,38.1046350123856,0.125,,2.0,False,False
39047,39057,4,39.922899774728535,0.125,,,True,False
39047,39141,5,42.25312330584796,0.125,,3.0,False,False
39047,39071,6,43.52681336631878,0.125,,,True,False
39047,39023,7,48.565741924294244,0.125,,1.0,False,False
39047,39049,8,59.44588678916559,0.125,,1.0,False,False
39049,39097,1,34.34641834328567,0.125,1.0,4.0,False,False
39049,39041,2,34.34992924157467,0.125,1.0,,True,False
39049,39129,3,36.450036461792116,0.125,1.0,2.0,False,False
39049,39045,4,40.40993124145362,0.125,1.0,2.0,False,False
39049,39089,5,46.7843276788618,0.125,1.0,1.0,False,True
39049,39159,6,47.893270271041935,0.125,1.0,3.0,False,False
39049,39047,7,59.44588678916559,0.125,1.0,,True,False
39049,39117,8,64.2952336685668,0.125,1.0,4.0,False,False
39051,39069,1,30.23234806876116,0.125,2.0,0.0,False,False
39051,39171,2,38.38124103392975,0.125,2.0,3.0,False,False
39051,39095,3,39.25145101376614,0.125,2.0,1.0,False,False
39051,39039,4,43.095900435521635,0.125,2.0,1.0,False,False
39051,39173,5,49.972603772161726,0.125,2.0,1.0,False,False
39051,39137,6,64.4599265291869,0.125,2.0,0.0,False,False
39051,39125,7,65.73684957222152,0.125,2.0,1.0,False,False
39051,18151,8,72.52527085640197,0.125,2.0,1.0,False,False
39053,54053,1,25.89904990387685,0.125,4.0,1.0,False,False
39053,39087,2,31.570206824323115,0.125,4.0,3.0,False,False
39053,39079,3,33.918407280223754,0.125,4.0,,True,False
39053,39105,4,38.2819217787085,0.125,4.0,1.0,False,False
39053,54011,5,45.439363777236935,0.125,4.0,,True,False
39053,39163,6,49.586120028236856,0.125,4.0,2.0,False,False
39053,54079,7,49.895699011162456,0.125,4.0,2.0,False,False
39053,54035,8,55.63071480129211,0.125,4.0,0.0,False,False
39055,39085,1,22.469822662754737,0.125,0.0,2.0,False,False
39055,39133,2,36.934891064896625,0.125,0.0,0.0,False,True
39055,39155,3,40.328696599041024,0.125,0.0,1.0,False,False
39055,39035,4,40.87080531055024,0.125,0.0,4.0,False,False
39055,39007,5,42.58282305883433,0.125,0.0,,True,False
39055,39153,6,50.96532631612597,0.125,0.0,0.0,False,True
39055,39099,7,63.59024233602532,0.125,0.0,0.0,False,True
39055,39103,8,73.69506912489032,0.125,0.0,4.0,False,False
39057,39023,1,26.647178396876352,0.125,,1.0,False,False
39057,39027,2,31.527542276623606,0.125,,0.0,False,False
39057,39113,3,34.98685198066689,0.125,,4.0,False,False
39057,39165,4,37.74030250007928,0.125,,2.0,False,False
39057,39047,5,39.922899774728535,0.125,,,True,False
39057,39097,6,47.533666172492296,0.125,,4.0,False,False
39057,39109,7,49.566200954599054,0.125,,1.0,False,False
39057,39021,8,50.663237083061155,0.125,,,True,False
39059,39121,1,31.982820647817555,0.125,0.0,1.0,False,False
39059,39119,2,39.53663211520692,0.125,0.0,1.0,False,False
39059,39013,3,43.2430236006591,0.125,0.0,,True,False
39059,39157,4,43.278412991871754,0.125,0.0,2.0,False,False
39059,39067,5,43.5350846670339,0.125,0.0,,True,False
39059,39031,6,45.59572909828614,0.125,0.0,2.0,False,False
39059,39111,7,50.34832026260939,0.125,0.0,2.0,False,False
39059,39115,8,56.94139730124946,0.125,0.0,2.0,False,False
39061,39017,1,27.190346407655134,0.125,2.0,1.0,False,False
39061,39025,2,37.474306258171545,0.125,2.0,1.0,False,False
39061,18029,3,37.54464906616558,0.125,2.0,1.0,False,False
39061,39165,4,41.382631110627194,0.125,2.0,2.0,False,True
39061,18115,5,45.53687888315062,0.125,2.0,,True,False
39061,18047,6,50.78657874078809,0.125,2.0,4.0,False,False
39061,18161,7,58.0264082869454,0.125,2.0,0.0,False,False
39061,18155,8,59.24594925831623,0.125,2.0,4.0,False,False
39063,39175,1,35.21541602845302,0.125,0.0,2.0,False,False
39063,39065,2,37.85551858440176,0.125,0.0,3.0,False,False
39063,39137,3,39.09699931527575,0.125,0.0,0.0,False,True
39063,39173,4,40.17327291096852,0.125,0.0,1.0,False,False
39063,39003,5,44.93882889674462,0.125,0.0,,True,False
39063,39147,6,47.16581489621474,0.125,0.0,4.0,False,False
39063,39069,7,49.93447552041539,0.125,0.0,0.0,False,True
39063,39143,8,58.8181440353575,0.125,0.0,4.0,False,False
39065,39091,1,31.66035683841091,0.125,3.0,3.0,False,True
39065,39175,2,36.039321473023946,0.125,3.0,2.0,False,False
39065,39063,3,37.85551858440176,0.125,3.0,0.0,False,False
39065,39003,4,39.5528368547991,0.125,3.0,,True,False
39065,39101,5,42.87293437784372,0.125,3.0,0.0,False,False
39065,39159,6,47.04454257063436,0.125,3.0,3.0,False,True
39065,39011,7,48.76570307805579,0.125,3.0,,True,False
39065,39137,8,56.44686496297465,0.125,3.0,0.0,False,False
39067,39081,1,29.75894568639236,0.125,,4.0,False,False
39067,39019,2,31.779774809908567,0.125,,,True,False
39067,39013,3,32.118501312031285,0.125,,,True,False
39067,39157,4,36.3197073435389,0.125,,2.0,False,False
39067,39059,5,43.5350846670339,0.125,,0.0,False,False
39067,54009,6,43.71067557397849,0.125,,0.0,False,False
39067,54069,7,45.69368507151456,0.125,,3.0,False,False
39067,54029,8,50.5726252745623,0.125,,4.0,False,False
39069,39051,1,30.23234806876116,0.125,0.0,2.0,False,False
39069,39137,2,35.07557575608389,0.125,0.0,0.0,False,True
39069,39039,3,35.28782426969106,0.125,0.0,1.0,False,False
39069,39173,4,37.29164576544241,0.125,0.0,1.0,False,False
39069,39095,5,46.65274224678741,0.125,0.0,1.0,False,False
39069,39125,6,49.15941233584732,0.125,0.0,1.0,False,False
39069,39063,7,49.93447552041539,0.125,0.0,0.0,False,True
39069,39171,8,50.12177215246116,0.125,0.0,3.0,False,False
39071,39027,1,31.20905700762136,0.125,,0.0,False,False
39071,39015,2,36.15379148458769,0.125,,,True,False
39071,39001,3,39.31642443356786,0.125,,,True,False
39071,39047,4,43.52681336631878,0.125,,,True,False
39071,39131,5,47.591168831050396,0.125,,3.0,False,False
39071,39141,6,49.81405029304628,0.125,,3.0,False,False
39071,39025,7,49.94889366208214,0.125,,1.0,False,False
39071,39165,8,55.67923642993828,0.125,,2.0,False,False
39073,39163,1,27.359180651077406,0.125,2.0,2.0,False,True
39073,39045,2,31.135046086476546,0.125,2.0,2.0,False,True
39073,39127,3,33.858172501408184,0.125,2.0,0.0,False,False
39073,39009,4,41.469584948962755,0.125,2.0,,True,False
39073,39129,5,49.42683386691641,0.125,2.0,2.0,False,True
39073,39141,6,52.70431737384658,0.125,2.0,3.0,False,False
39073,39079,7,54.40976266447881,0.125,2.0,,True,False
39073,39115,8,55.43103213625646,0.125,2.0,2.0,False,True
39075,39031,1,28.866089783150084,0.125,3.0,2.0,False,False
39075,39169,2,29.96791620026095,0.125,3.0,4.0,False,False
39075,39157,3,40.7746513171145,0.125,3.0,2.0,False,False
39075,39005,4,42.78561921818351,0.125,3.0,,True,False
39075,39083,5,45.37740430131327,0.125,3.0,,True,False
39075,39151,6,55.19365239606691,0.125,3.0,4.0,False,False
39075,39139,7,56.439232663201444,0.125,3.0,2.0,False,False
39075,39103,8,61.91936968370618,0.125,3.0,4.0,False,False
39077,39043,1,24.217052939501574,0.125,1.0,,True,False
39077,39093,2,40.921699746110136,0.125,1.0,3.0,False,False
39077,39139,3,41.63469258847753,0.125,1.0,2.0,False,False
39077,39033,4,42.488265383323686,0.125,1.0,4.0,False,False
39077,39005,5,43.25089924250735,0.125,1.0,,True,False
39077,39147,6,44.396947305545275,0.125,1.0,4.0,False,False
39077,39143,7,51.33100979150683,0.125,1.0,4.0,False,False
39077,39103,8,58.60359707833587,0.125,1.0,4.0,False,False
39079,39163,1,28.161594930150915,0.125,,2.0,False,False
39079,39053,2,33.918407280223754,0.125,,4.0,False,False
39079,39131,3,39.249696619418756,0.125,,3.0,False,False
39079,39145,4,40.30674902242164,0.125,,3.0,False,False
39079,39087,5,47.366043254103786,0.125,,3.0,False,False
39079,39141,6,51.75711938524724,0.125,,3.0,False,False
39079,39105,7,51.8888833206848,0.125,,1.0,False,False
39079,39073,8,54.40976266447881,0.125,,2.0,False,False
39081,54009,1,19.971741209532553,0.125,4.0,0.0,False,False
39081,54029,2,21.916217378180928,0.125,4.0,4.0,False,True
39081,39067,3,29.75894568639236,0.125,4.0,,True,False
39081,54069,4,34.23061297124512,0.125,4.0,3.0,False,False
39081,39019,5,35.228767763749445,0.125,4.0,,True,False
39081,39029,6,42.67718999388345,0.125,4.0,2.0,False,False
39081,39013,7,45.37273335937825,0.125,4.0,,True,False
39081,42007,8,47.9937988655888,0.125,4.0,0.0,False,False
39083,39117,1,34.452247138608556,0.125,,4.0,False,False
39083,39089,2,34.53879163059785,0.125,,1.0,False,False
39083,39139,3,42.90957545273002,0.125,,2.0,False,False
39083,39031,4,43.856285835115806,0.125,,2.0,False,False
39083,39075,5,45.37740430131327,0.125,,3.0,False,False
39083,39041,6,51.2405994913455,0.125,,,True,False
39083,39005,7,51.33144000929992,0.125,,,True,False
39083,39119,8,62.975261710914126,0.125,,1.0,False,False
39085,39055,1,22.469822662754737,0.125,2.0,0.0,False,False
39085,39007,2,40.57223305360977,0.125,2.0,,True,False
39085,39035,3,46.35919855129209,0.125,2.0,4.0,False,False
39085,39155,4,57.92073514209462,0.125,2.0,1.0,False,False
39085,39133,5,58.94265738064365,0.125,2.0,0.0,False,False
39085,39153,6,68.08440908576807,0.125,2.0,0.0,False,False
39085,39103,7,84.86717781814225,0.125,2.0,4.0,False,False
39085,39099,8,85.08401900566105,0.125,2.0,0.0,False,False
39087,39053,1,31.570206824323115,0.125,3.0,4.0,False,False
39087,54011,2,32.433524107680874,0.125,3.0,,True,False
39087,39145,3,45.69469529622707,0.125,3.0,3.0,False,True
39087,39079,4,47.366043254103786,0.125,3.0,,True,False
39087,54053,5,48.21113552748018,0.125,3.0,1.0,False,False
39087,54099,6,51.2072173348337,0.125,3.0,1.0,False,False
39087,54079,7,55.499451421830955,0.125,3.0,2.0,False,False
39087,54043,8,62.178660513866326,0.125,3.0,2.0,False,False
39089,39083,1,34.53879163059785,0.125,1.0,,True,False
39089,39045,2,39.85155943518205,0.125,1.0,2.0,False,False
39089,39127,3,44.73018732372529,0.125,1.0,0.0,False,False
39089,39049,4,46.7843276788618,0.125,1.0,1.0,False,True
39089,39119,5,48.005033497053944,0.125,1.0,1.0,False,True
39089,39041,6,48.9392004531214,0.125,1.0,,True,False
39089,39031,7,53.248147337759924,0.125,1.0,2.0,False,False
39089,39117,8,54.80205497921758,0.125,1.0,4.0,False,False
39091,39021,1,27.889590028779622,0.125,3.0,,True,False
39091,39065,2,31.66035683841091,0.125,3.0,3.0,False,True
39091,39159,3,34.85137984535926,0.125,3.0,3.0,False,True
39091,39149,4,37.73238730081924,0.125,3.0,3.0,False,True
39091,39011,5,43.06441988043848,0.125,3.0,,True,False
39091,39003,6,51.35857006617934,0.125,3.0,,True,False
39091,39023,7,52.472286862884026,0.125,3.0,1.0,False,False
39091,39109,8,54.17001984250723,0.125,3.0,1.0,False,False
39093,39103,1,28.878628556713092,0.125,3.0,4.0,False,False
39093,39043,2,39.6875584813245,0.125,3.0,,True,False
39093,39077,3,40.921699746110136,0.125,3.0,1.0,False,False
39093,39035,4,43.52766771673655,0.125,3.0,4.0,False,False
39093,39005,5,50.976181873641046,0.125,3.0,,True,False
39093,39153,6,55.11509611145238,0.125,3.0,0.0,False,False
39093,39169,7,56.3714404483192,0.125,3.0,4.0,False,False
39093,39139,8,66.31732040194208,0.125,3.0,2.0,False,False
39095,39173,1,28.874344242263227,0.125,1.0,1.0,False,True
39095,39051,2,39.25145101376614,0.125,1.0,2.0,False,False
39095,39123,3,43.54198600756714,0.125,1.0,0.0,False,False
39095,39069,4,46.65274224678741,0.125,1.0,0.0,False,False
39095,39143,5,51.85206310063795,0.125,1.0,4.0,False,False
39095,39063,6,68.73284622669571,0.125,1.0,0.0,False,False
39095,39147,7,70.75001362333397,0.125,1.0,4.0,False,False
39095,39039,8,76.7405664280526,0.125,1.0,1.0,False,True
39097,39023,1,32.817580149995905,0.125,4.0,1.0,False,False
39097,39049,2,34.34641834328567,0.125,4.0,1.0,False,False
39097,39047,3,37.470907474596004,0.125,4.0,,True,False
39097,39021,4,41.53238356231945,0.125,4.0,,True,False
39097,39129,5,42.61867123423021,0.125,4.0,2.0,False,False
39097,39159,6,45.14316490843583,0.125,4.0,3.0,False,False
39097,39057,7,47.533666172492296,0.125,4.0,,True,False
39097,39041,8,54.355084964549484,0.125,4.0,,True,False
39099,39029,1,27.3546148298412,0.125,0.0,2.0,False,False
39099,39155,2,33.69296358118304,0.125,0.0,1.0,False,False
39099,42073,3,37.106778299858924,0.125,0.0,,True,False
39099,39133,4,39.16147160466905,0.125,0.0,0.0,False,True
39099,42007,5,51.47066312806941,0.125,0.0,0.0,False,True
39099,42085,6,53.85520195026973,0.125,0.0,4.0,False,False
39099,39151,7,54.41893538973361,0.125,0.0,4.0,False,False
39099,39019,8,55.13668902239852,0.125,0.0,,True,False
39101,39175,1,30.836628524798005,0.125,0.0,2.0,False,False
39101,39117,2,31.777738059455512,0.125,0.0,4.0,False,False
39101,39033,3,35.66989886887764,0.125,0.0,4.0,False,False
39101,39159,4,36.629830349986726,0.125,0.0,3.0,False,False
39101,39041,5,36.77898764187289,0.125,0.0,,True,False
39101,39065,6,42.87293437784372,0.125,0.0,3.0,False,False
39101,39091,7,55.727293263940226,0.125,0.0,3.0,False,False
39101,39139,8,56.625788054246705,0.125,0.0,2.0,False,False
39103,39093,1,28.878628556713092,0.125,4.0,3.0,False,False
39103,39153,2,30.805741106015276,0.125,4.0,0.0,False,False
39103,39169,3,32.116283327415076,0.125,4.0,4.0,False,True
39103,39035,4,39.60708805567279,0.125,4.0,4.0,False,True
39103,39005,5,43.38143479758832,0.125,4.0,,True,False
39103,39151,6,56.124441022169655,0.125,4.0,4.0,False,True
39103,39077,7,58.60359707833587,0.125,4.0,1.0,False,False
39103,39133,8,59.17141323040963,0.125,4.0,0.0,False,False
39105,39009,1,28.04258210496765,0.125,1.0,,True,False
39105,54053,2,34.73873895526663,0.125,1.0,1.0,False,True
39105,39053,3,38.2819217787085,0.125,1.0,4.0,False,False
39105,54035,4,40.79885633800448,0.125,1.0,0.0,False,False
39105,39163,5,44.07422969533673,0.125,1.0,2.0,False,False
39105,54107,6,46.08795887014186,0.125,1.0,3.0,False,False
39105,39079,7,51.8888833206848,0.125,1.0,,True,False
39105,54105,8,56.03043479509528,0.125,1.0,2.0,False,False
39107,18075,1,33.79136542376921,0.125,3.0,,True,False
39107,39011,2,34.516329382958304,0.125,3.0,,True,False
39107,18001,3,34.56745853904534,0.125,3.0,,True,False
39107,39161,4,35.25951630749311,0.125,3.0,3.0,False,True
39107,39149,5,42.75824908770514,0.125,3.0,3.0,False,True
39107,39037,6,45.230981269073055,0.125,3.0,0.0,False,False
39107,39003,7,51.122774706139424,0.125,3.0,,True,False
39107,18135,8,53.44644093957979,0.125,3.0,0.0,False,False
39109,39149,1,30.99103214719672,0.125,1.0,3.0,False,False
39109,39113,2,33.65033055967643,0.125,1.0,4.0,False,False
39109,39037,3,34.3767879324349,0.125,1.0,0.0,False,False
39109,39021,4,40.17728229788402,0.125,1.0,,True,False
39109,39023,5,40.87456032095319,0.125,1.0,1.0,False,True
39109,39057,6,49.566200954599054,0.125,1.0,,True,False
39109,39135,7,49.80863893457273,0.125,1.0,0.0,False,False
39109,39091,8,54.17001984250723,0.125,1.0,3.0,False,False
39111,39121,1,32.15193441978519,0.125,2.0,1.0,False,False
39111,39013,2,33.065084137299095,0.125,2.0,,True,False
39111,54095,3,33.722330985019816,0.125,2.0,4.0,False,False
39111,54051,4,38.78047919758017,0.125,2.0,,True,False
39111,54073,5,40.19694606207746,0.125,2.0,2.0,False,True
39111,54103,6,40.340424274009806,0.125,2.0,3.0,False,False
39111,39167,7,46.52076807533406,0.125,2.0,4.0,False,False
39111,39059,8,50.34832026260939,0.125,2.0,0.0,False,False
39113,39135,1,30.597671729332944,0.125,4.0,0.0,False,False
39113,39109,2,33.65033055967643,0.125,4.0,1.0,False,False
39113,39057,3,34.98685198066689,0.125,4.0,,True,False
39113,39165,4,37.85529759722235,0.125,4.0,2.0,False,False
39113,39017,5,42.77556183717514,0.125,4.0,1.0,False,False
39113,39023,6,46.909127065855756,0.125,4.0,1.0,False,False
39113,39037,7,50.59015104574039,0.125,4.0,0.0,False,False
39113,39027,8,55.9701902445519,0.125,4.0,0.0,False,False
39115,39127,1,35.28819645211512,0.125,2.0,0.0,False,False
39115,39167,2,35.72043219458386,0.125,2.0,4.0,False,False
39115,39009,3,35.89680839637157,0.125,2.0,,True,False
39115,39121,4,37.641532926210374,0.125,2.0,1.0,False,False
39115,39119,5,39.16505141874488,0.125,2.0,1.0,False,False
39115,54107,6,53.96216501486798,0.125,2.0,3.0,False,False
39115,39073,7,55.43103213625646,0.125,2.0,2.0,False,True
39115,39059,8,56.94139730124946,0.125,2.0,0.0,False,False
39117,39101,1,31.777738059455512,0.125,4.0,0.0,False,False
39117,39041,2,32.6302464096916,0.125,4.0,,True,False
39117,39083,3,34.452247138608556,0.125,4.0,,True,False
39117,39139,4,35.34684274939357,0.125,4.0,2.0,False,False
39117,39033,5,37.86092269124238,0.125,4.0,4.0,False,True
39117,39089,6,54.80205497921758,0.125,4.0,1.0,False,False
39117,39159,7,54.89007698266662,0.125,4.0,3.0,False,False
39117,39175,8,55.72253797882293,0.125,4.0,2.0,False,False
39119,39127,1,35.55988416540448,0.125,1.0,0.0,False,False
39119,39031,2,37.45239330230229,0.125,1.0,2.0,False,False
39119,39115,3,39.16505141874488,0.125,1.0,2.0,False,False
39119,39059,4,39.53663211520692,0.125,1.0,0.0,False,False
39119,39121,5,47.2439188391926,0.125,1.0,1.0,False,True
39119,39089,6,48.005033497053944,0.125,1.0,1.0,False,True
39119,39083,7,62.975261710914126,0.125,1.0,,True,False
39119,39045,8,63.2044072653347,0.125,1.0,2.0,False,False
39121,39059,1,31.982820647817555,0.125,1.0,0.0,False,False
39121,39111,2,32.15193441978519,0.125,1.0,2.0,False,False
39121,39167,3,34.71529372643931,0.125,1.0,4.0,False,False
39121,39115,4,37.641532926210374,0.125,1.0,2.0,False,False
39121,39119,5,47.2439188391926,0.125,1.0,1.0,False,True
39121,39013,6,48.57619338230082,0.125,1.0,,True,False
39121,54073,7,50.690364407554746,0.125,1.0,2.0,False,False
39121,54095,8,59.225890610760686,0.125,1.0,4.0,False,False
39123,39143,1,20.193523676940366,0.125,0.0,4.0,False,False
39123,39095,2,43.54198600756714,0.125,0.0,1.0,False,False
39123,39173,3,44.2785120353607,0.125,0.0,1.0,False,False
39123,39147,4,46.08431651945679,0.125,0.0,4.0,False,False
39123,39043,5,48.16631996132744,0.125,0.0,,True,False
39123,39077,6,63.199516737612434,0.125,0.0,1.0,False,False
39123,39063,7,73.77040420354052,0.125,0.0,0.0,False,True
39123,39175,8,78.47579033173267,0.125,0.0,2.0,False,False
39125,39039,1,24.23575668346409,0.125,1.0,1.0,False,True
39125,39161,2,29.048521060051105,0.125,1.0,3.0,False,False
39125,39137,3,39.03112167546232,0.125,1.0,0.0,False,False
39125,18003,4,40.855190809036074,0.125,1.0,,True,False
39125,18033,5,46.9365398569844,0.125,1.0,1.0,False,True
39125,39069,6,49.15941233584732,0.125,1.0,0.0,False,False
39125,39171,7,49.341891370987504,0.125,1.0,3.0,False,False
39125,18001,8,50.97799422339974,0.125,1.0,,True,False
39127,39045,1,33.759081623766804,0.125,0.0,2.0,False,False
39127,39073,2,33.858172501408184,0.125,0.0,2.0,False,False
39127,39115,3,35.28819645211512,0.125,0.0,2.0,False,False
39127,39119,4,35.55988416540448,0.125,0.0,1.0,False,False
39127,39089,5,44.73018732372529,0.125,0.0,1.0,False,False
39127,39009,6,47.75014886919516,0.125,0.0,,True,False
39127,39163,7,58.131053285058385,0.125,0.0,2.0,False,False
39127,39121,8,66.80168545038144,0.125,0.0,1.0,False,False
39129,39141,1,33.96390016376407,0.125,2.0,3.0,False,False
39129,39045,2,35.82882596464431,0.125,2.0,2.0,False,True
39129,39049,3,36.450036461792116,0.125,2.0,1.0,False,False
39129,39047,4,38.1046350123856,0.125,2.0,,True,False
39129,39097,5,42.61867123423021,0.125,2.0,4.0,False,False
39129,39073,6,49.42683386691641,0.125,2.0,2.0,False,True
39129,39131,7,62.88697927139807,0.125,2.0,3.0,False,False
39129,39163,8,63.49403846851814,0.125,2.0,2.0,False,True
39131,39141,1,28.94527827393952,0.125,3.0,3.0,False,True
39131,39145,2,31.067106646367183,0.125,3.0,3.0,False,True
39131,39079,3,39.249696619418756,0.125,3.0,,True,False
39131,39001,4,43.48762788521283,0.125,3.0,,True,False
39131,39071,5,47.591168831050396,0.125,3.0,,True,False
39131,39163,6,53.71314300062584,0.125,3.0,2.0,False,False
39131,39129,7,62.88697927139807,0.125,3.0,2.0,False,False
39131,39047,8,63.24559822846737,0.125,3.0,,True,False
39133,39153,1,28.50550447811726,0.125,0.0,0.0,False,True
39133,39055,2,36.934891064896625,0.125,0.0,0.0,False,True
39133,39099,3,39.16147160466905,0.125,0.0,0.0,False,True
39133,39155,4,40.064183746440335,0.125,0.0,1.0,False,False
39133,39151,5,41.83978438028379,0.125,0.0,4.0,False,False
39133,39035,6,48.037966441251015,0.125,0.0,4.0,False,False
39133,39029,7,56.60585187813713,0.125,0.0,2.0,False,False
39133,39085,8,58.94265738064365,0.125,0.0,2.0,False,False
39135,18161,1,26.99144168141722,0.125,0.0,0.0,False,True
39135,39113,2,30.597671729332944,0.125,0.0,4.0,False,False
39135,18177,3,33.78893225190808,0.125,0.0,1.0,False,False
39135,39017,4,34.261633588986314,0.125,0.0,1.0,False,False
39135,39037,5,43.62427050875663,0.125,0.0,0.0,False,True
39135,18041,6,46.782414509969094,0.125,0.0,2.0,False,False
39135,39109,7,49.80863893457273,0.125,0.0,1.0,False,False
39135,18047,8,50.68032395204972,0.125,0.0,4.0,False,False
39137,39003,1,27.95104694632805,0.125,0.0,,True,False
39137,39069,2,35.07557575608389,0.125,0.0,0.0,False,True
39137,39125,3,39.03112167546232,0.125,0.0,1.0,False,False
39137,39063,4,39.09699931527575,0.125,0.0,0.0,False,True
39137,39161,5,42.43149024409763,0.125,0.0,3.0,False,False
39137,39039,6,45.039535207453724,0.125,0.0,1.0,False,False
39137,39011,7,51.83983135564017,0.125,0.0,,True,False
39137,39065,8,56.44686496297465,0.125,0.0,3.0,False,False
39139,39005,1,23.73336317929721,0.125,2.0,,True,False
39139,39033,2,33.343789594433694,0.125,2.0,4.0,False,False
39139,39117,3,35.34684274939357,0.125,2.0,4.0,False,False
39139,39077,4,41.63469258847753,0.125,2.0,1.0,False,False
39139,39083,5,42.90957545273002,0.125,2.0,,True,False
39139,39169,6,54.89191131459993,0.125,2.0,4.0,False,False
39139,39075,7,56.439232663201444,0.125,2.0,3.0,False,False
39139,39101,8,56.625788054246705,0.125,2.0,0.0,False,False
39141,39131,1,28.94527827393952,0.125,3.0,3.0,False,True
39141,39129,2,33.96390016376407,0.125,3.0,2.0,False,False
39141,39047,3,42.25312330584796,0.125,3.0,,True,False
39141,39071,4,49.81405029304628,0.125,3.0,,True,False
39141,39163,5,50.122209616451386,0.125,3.0,2.0,False,False
39141,39079,6,51.75711938524724,0.125,3.0,,True,False
39141,39073,7,52.70431737384658,0.125,3.0,2.0,False,False
39141,39045,8,58.79273777169058,0.125,3.0,2.0,False,False
39143,39123,1,20.193523676940366,0.125,4.0,0.0,False,False
39143,39147,2,25.9043939387297,0.125,4.0,4.0,False,True
39143,39173,3,39.898560170333404,0.125,4.0,1.0,False,False
39143,39043,4,44.006916206653685,0.125,4.0,,True,False
39143,39077,5,51.33100979150683,0.125,4.0,1.0,False,False
39143,39095,6,51.85206310063795,0.125,4.0,1.0,False,False
39143,39175,7,58.70500688221765,0.125,4.0,2.0,False,False
39143,39063,8,58.8181440353575,0.125,4.0,0.0,False,False
39145,39131,1,31.067106646367183,0.125,3.0,3.0,False,True
39145,39079,2,40.30674902242164,0.125,3.0,,True,False
39145,39001,3,41.77040069008174,0.125,3.0,,True,False
39145,39087,4,45.69469529622707,0.125,3.0,3.0,False,True
39145,39053,5,58.605799046506334,0.125,3.0,4.0,False,False
39145,39141,6,59.59197504750837,0.125,3.0,3.0,False,True
39145,39163,7,66.26859993600989,0.125,3.0,2.0,False,False
39145,39071,8,67.48862653326856,0.125,3.0,,True,False
39147,39143,1,25.9043939387297,0.125,4.0,4.0,False,True
39147,39175,2,34.637822187359006,0.125,4.0,2.0,False,False
39147,39033,3,35.0186569196154,0.125,4.0,4.0,False,True
39147,39077,4,44.396947305545275,0.125,4.0,1.0,False,False
39147,39123,5,46.08431651945679,0.125,4.0,0.0,False,False
39147,39063,6,47.16581489621474,0.125,4.0,0.0,False,False
39147,39173,7,49.13387043628352,0.125,4.0,1.0,False,False
39147,39043,8,50.27230951621298,0.125,4.0,,True,False
39149,39011,1,25.54820853385964,0.125,3.0,,True,False
39149,39109,2,30.99103214719672,0.125,3.0,1.0,False,False
39149,39091,3,37.73238730081924,0.125,3.0,3.0,False,True
39149,39037,4,41.51887214454083,0.125,3.0,0.0,False,False
39149,39107,5,42.75824908770514,0.125,3.0,3.0,False,True
39149,39021,6,42.768574278588424,0.125,3.0,,True,False
39149,39003,7,49.637084266967655,0.125,3.0,,True,False
39149,39023,8,58.39098681200391,0.125,3.0,1.0,False,False
39151,39019,1,34.93379421159143,0.125,4.0,,True,False
39151,39153,2,37.40422040868462,0.125,4.0,0.0,False,False
39151,39133,3,41.83978438028379,0.125,4.0,0.0,False,False
39151,39157,4,42.441871238861424,0.125,4.0,2.0,False,False
39151,39169,5,43.99040633494855,0.125,4.0,4.0,False,True
39151,39029,6,49.78885360278772,0.125,4.0,2.0,False,False
39151,39099,7,54.41893538973361,0.125,4.0,0.0,False,False
39151,39075,8,55.19365239606691,0.125,4.0,3.0,False,False
39153,39133,1,28.50550447811726,0.125,0.0,0.0,False,True
39153,39103,2,30.805741106015276,0.125,0.0,4.0,False,False
39153,39035,3,34.826490343670294,0.125,0.0,4.0,False,False
39153,39151,4,37.40422040868462,0.125,0.0,4.0,False,False
39153,39169,5,44.55110799363183,0.125,0.0,4.0,False,False
39153,39055,6,50.96532631612597,0.125,0.0,0.0,False,True
39153,39093,7,55.11509611145238,0.125,0.0,3.0,False,False
39153,39099,8,64.63852755442616,0.125,0.0,0.0,False,True
39155,39099,1,33.69296358118304,0.125,1.0,0.0,False,False
39155,39133,2,40.064183746440335,0.125,1.0,0.0,False,False
39155,39055,3,40.328696599041024,0.125,1.0,0.0,False,False
39155,42085,4,42.021621556571866,0.125,1.0,4.0,False,False
39155,39007,5,43.37739926118425,0.125,1.0,,True,False
39155,42073,6,50.8812073095931,0.125,1.0,,True,False
39155,39085,7,57.92073514209462,0.125,1.0,2.0,False,False
39155,39029,8,61.04070830976511,0.125,1.0,2.0,False,False
