cv_seed,fipsCode,countyName,stateAbbr,fold,hour_idx,horizon,target_hour,target_day,truth,T,S,osi,P_t,N_t,D_t,R_t,outageCount,customersTracked,gust,tp,soil_moist,eT,eS,T_sse,S_sse,direction,common_score,P_pred,P_true,e_P,N_pred,N_true,e_N,D_pred,D_true,e_D,R_pred,R_true,e_R,e_remainder
20260917,42053,Forest County,PA,3,122,48,170,7,0.0,0.0016295911914306414,0.0019357250592358817,0.0,0.0,0.0,0.0,0.0,0,6864,9.8,0.0,0.389,0.0016295911914306414,0.0019357250592358817,2.6555674511883376e-06,3.7470315049537576e-06,both_over,2.6555674511883376e-06,0.0006898852885133486,0.0,0.00027595411540533944,0.0007133843043551172,0.0,0.000249684506524291,0.005122003569424301,0.0,0.0012805008923560753,0.001765483228550642,0.0,-0.0001765483228550642,0.0
20260917,42053,Forest County,PA,3,123,48,171,7,0.0,0.0014104140622981714,0.0010132612853714802,0.0,0.0,0.0,0.0,0.0,0,6864,11.2,0.0,0.389,0.0014104140622981714,0.0010132612853714802,1.98926782712843e-06,1.0266984324326643e-06,both_over,1.0266984324326643e-06,0.0005374129219805583,0.0,0.00021496516879222335,0.0007953053845971936,0.0,0.0002783568846090177,0.0044240267320044,0.0,0.0011060066830011,0.0018891467410416959,0.0,-0.0001889146741041696,0.0
20260917,42053,Forest County,PA,3,124,48,172,7,0.0,0.0011410341853511064,0.0,0.0,0.0,0.0,0.0,0.0,0,6864,12.4,0.0,0.389,0.0011410341853511064,0.0,1.301959012139863e-06,0.0,zero_error,0.0,0.0006395466937041348,0.0,0.00025581867748165394,0.0007862891862411012,0.0,0.00027520121518438543,0.0030544547045857286,0.0,0.0007636136761464321,0.0015359938346136506,0.0,-0.00015359938346136507,0.0
20260917,42053,Forest County,PA,3,125,48,173,7,0.0,0.0011403530148966713,0.0,0.0,0.0,0.0,0.0,0.0,0,6864,10.6,0.0,0.388,0.0011403530148966713,0.0,1.300404998583928e-06,0.0,zero_error,0.0,0.0003351678364101385,0.0,0.0001340671345640554,0.000728280377449678,0.0,0.0002548981321073873,0.0034888227162703346,0.0,0.0008722056790675837,0.0012081793084235504,0.0,-0.00012081793084235504,0.0
20260917,42053,Forest County,PA,3,126,48,174,7,0.0,0.0010200641423295984,0.0,0.0,0.0,0.0,0.0,0.0,0,6864,12.3,0.0,0.388,0.0010200641423295984,0.0,1.0405308544666192e-06,0.0,zero_error,0.0,3.278110213396788e-05,0.0,1.3112440853587152e-05,0.0007943629402575749,0.0,0.0002780270290901512,0.003485999264292667,0.0,0.0008714998160731667,0.0014257514368730662,0.0,-0.00014257514368730664,0.0
20260917,42053,Forest County,PA,3,127,48,175,7,0.0,0.002863225641525639,0.0,0.0,0.0,0.0,0.0,0.0,0,6864,10.8,0.0,0.388,0.002863225641525639,0.0,8.198061074289908e-06,0.0,zero_error,0.0,0.0023521767722250292,0.0,0.0009408707088900117,0.0035769306286496274,0.0,0.0012519257200273696,0.0033784250301622672,0.0,0.0008446062575405668,0.0017417704493230895,0.0,-0.00017417704493230895,0.0
20260917,42053,Forest County,PA,3,128,48,176,7,0.0,0.0012562850143291056,0.0,0.0,0.0,9.71e-05,0.0,0.0,0,6864,15.0,0.0,0.387,0.0012562850143291056,0.0,1.578252037227881e-06,0.0,zero_error,0.0,0.0,0.0,0.0,0.0021400314319303536,9.71e-05,0.0007150260011756236,0.002910253258068552,0.0,0.000727563314517138,0.00220289301363656,0.0,-0.00022028930136365599,3.398500000000005e-05
20260917,42053,Forest County,PA,3,129,48,177,7,0.0002,0.0025042795264502296,0.0016910414648769545,0.0002,0.000291375,0.000242813,4.86e-05,0.0,2,6864,12.8,0.0,0.387,0.0023042795264502296,0.0014910414648769544,5.3097041360176944e-06,2.223204649982414e-06,both_over,2.223204649982414e-06,0.000920111966973861,0.000291375,0.0002514947867895444,0.0024861235326615883,0.000242813,0.0007851586864315558,0.006305177851513709,4.86e-05,0.0015641444628784272,0.0031020295964929766,0.0,-0.00031020295964929767,1.3684550000000323e-05
20260917,42053,Forest County,PA,3,130,48,178,7,0.0006,0.0032866832568290406,0.001760657686255031,0.0006,0.000728438,0.000728438,0.000169969,0.0,5,6864,12.0,0.0,0.387,0.0026866832568290407,0.001160657686255031,7.218266922525501e-06,1.3471262646628818e-06,both_over,1.3471262646628818e-06,0.0027172879457742966,0.000728438,0.0007955399783097187,0.0024183192202198293,0.000728438,0.0005914584270769402,0.00706052158046121,0.000169969,0.0017226381451153024,0.00411774043672921,0.0,-0.000411774043672921,-1.1179249999999918e-05
20260917,42053,Forest County,PA,3,131,48,179,7,0.0014,0.006858369952141088,0.002894714968936884,0.0014,0.002185315,0.001214064,0.000534188,0.0,15,6864,12.1,0.0,0.387,0.005458369952141088,0.001494714968936884,2.97938025344367e-05,2.23417283836399e-06,both_over,2.23417283836399e-06,0.009434108448669007,0.002185315,0.0028995173794676026,0.002446400587733265,0.001214064,0.0004313178057066427,0.010910293908699364,0.000534188,0.002594026477174841,0.004990871102079983,0.0,-0.0004990871102079984,3.259539999999998e-05
20260917,42053,Forest County,PA,3,132,48,180,7,0.0022,0.007555839307551638,0.003125823459642773,0.0022,0.003933566,0.001068376,0.001189782,0.0,27,6864,14.3,0.0,0.387,0.005355839307551638,0.0009258234596427727,2.868501468831521e-05,8.571490784249128e-07,both_over,8.571490784249128e-07,0.009889716870033767,0.003933566,0.0023824603480135068,0.004325772235350628,0.001068376,0.0011400886823727198,0.010671493585469035,0.001189782,0.0023704278963672587,0.0058194111920184645,0.0,-0.0005819411192018465,4.480349999999925e-05
20260917,42053,Forest County,PA,3,133,48,181,7,0.0022,0.00815459954222816,0.0036270733020964253,0.0022,0.003933566,0.000582751,0.001845377,0.0,27,6864,14.9,0.0,0.386,0.00595459954222816,0.0014270733020964252,3.5457255708303804e-05,2.0365382095563947e-06,both_over,2.0365382095563947e-06,0.009811791095125571,0.003933566,0.0023512900380502286,0.006353378873233415,0.000582751,0.002019719755631695,0.010825699785552034,0.001845377,0.0022450806963880084,0.00700224447841774,0.0,-0.000700224447841774,3.873350000000147e-05
20260917,42053,Forest County,PA,3,134,48,182,7,0.0022,0.008065072161868008,0.0037091210803678696,0.0022,0.003933566,0.0,0.002500971,9.71e-05,27,6864,18.0,0.0,0.386,0.0058650721618680075,0.0015091210803678695,3.4399071463919066e-05,2.2774464352106855e-06,both_over,2.2774464352106855e-06,0.007777263756331433,0.003933566,0.0015374791025325732,0.00930616124385741,0.0,0.0032571564353500934,0.010008210927959166,0.002500971,0.0018768099819897917,0.00805042508004449,9.71e-05,-0.0007953325080044491,-1.1040850000001295e-05
20260917,42053,Forest County,PA,3,135,48,183,7,0.0022,0.00712079019328349,0.0035662282265811474,0.0022,0.003642191,0.0,0.003059441,9.71e-05,25,6864,19.4,0.0,0.386,0.0049207901932834894,0.0013662282265811472,2.421417612631496e-05,1.8665795671070666e-06,both_over,1.8665795671070666e-06,0.007223056522081604,0.003642191,0.0014323462088326416,0.007481532136525836,0.0,0.0026185362477840423,0.00958884128138469,0.003059441,0.0016323500703461728,0.00784178983679365,9.71e-05,-0.000774468983679365,1.2026649999997453e-05
20260917,42053,Forest County,PA,3,136,48,184,7,0.0023,0.007026468105108554,0.0033853758134811973,0.0023,0.003642191,0.0,0.003545066,9.71e-05,25,6864,15.8,0.0,0.386,0.004726468105108554,0.0010853758134811973,2.2339500748608446e-05,1.1780406564899707e-06,both_over,1.1780406564899707e-06,0.00641783627733586,0.003642191,0.001110258110934344,0.008337865951907882,0.0,0.0029182530831677587,0.009055907975363117,0.003545066,0.0013777104938407793,0.007228964828343277,9.71e-05,-0.0007131864828343277,3.343289999999891e-05
20260917,42053,Forest County,PA,3,137,48,185,7,0.0024,0.0035316632486747405,0.0018379393367733666,0.0024,0.003642191,0.0,0.003787879,0.0,25,6864,16.5,0.0,0.386,0.0011316632486747407,-0.0005620606632266332,1.280661708401068e-06,3.159121891467628e-07,opposite,0.0,0.003376163224408581,0.003642191,-0.00010641111023656763,0.003231739573489993,0.0,0.0011311088507214974,0.00608831061162369,0.003787879,0.0005751079029059224,0.004719885447161109,0.0,-0.000471988544716111,3.846149999999458e-06
20260917,42053,Forest County,PA,3,138,48,186,7,0.0024,0.0023363784923237556,0.0015995503652087076,0.0024,0.003642191,0.0,0.003739316,0.0,25,6864,18.6,0.0,0.385,-6.362150767624418e-05,-0.0008004496347912922,4.047696238998397e-09,6.40719617837513e-07,both_under,4.047696238998397e-09,0.002206586293966904,0.003642191,-0.0005742418824132384,0.0017235924681091787,0.0,0.0006032573638382125,0.0051994246768160045,0.003739316,0.00036502716920400115,0.004493695583052194,0.0,-0.0004493695583052194,-8.294600000000095e-06
20260917,42053,Forest County,PA,3,139,48,187,7,0.0024,0.0023396308542015685,0.0017312686662704618,0.0024,0.003642191,0.0,0.003690754,0.0,25,6864,12.2,0.0,0.385,-6.0369145798431275e-05,-0.000668731333729538,3.6444337644322523e-09,4.4720159671168677e-07,both_under,3.6444337644322523e-09,0.002233922943873617,0.003642191,-0.0005633072224505532,0.0018147132962157606,0.0,0.0006351496536755162,0.004796017522597445,0.003690754,0.00027631588064936123,0.003880923576727554,0.0,-0.0003880923576727554,-2.0435100000000105e-05
20260917,42053,Forest County,PA,3,140,48,188,7,0.0024,0.002598018873242753,0.0017092413077080832,0.0024,0.003642191,0.0,0.003642191,0.0,25,6864,14.4,0.0,0.385,0.00019801887324275317,-0.0006907586922919166,3.921147416032955e-08,4.771475709768387e-07,opposite,0.0,0.002120190334768193,0.003642191,-0.0006088002660927229,0.0021501148471198034,0.0,0.0007525401964919311,0.005112800492163974,0.003642191,0.0003676523730409936,0.0028079758019744915,0.0,-0.00028079758019744917,-3.2575849999999496e-05
20260917,42053,Forest County,PA,3,141,48,189,7,0.0022,0.002063976644059416,0.0014634525591160567,0.0022,0.003642191,0.0,0.003642191,0.001214064,25,6864,14.0,0.1,0.385,-0.00013602335594058417,-0.0007365474408839434,1.8502353361338855e-08,5.425021326726861e-07,both_under,1.8502353361338855e-08,0.002591553871826408,0.003642191,-0.00042025485126943684,0.0006904710266787507,0.0,0.00024166485933756272,0.003961694892887619,0.003642191,7.987597322190473e-05,0.0020473348723061414,0.001214064,-8.332708723061415e-05,4.6017749999999365e-05
20260917,42053,Forest County,PA,3,142,48,190,7,0.0006,0.0,0.0,0.0006,0.0,0.0,0.003035159,0.001214064,0,6864,15.3,0.1,0.385,-0.0006,-0.0006,3.5999999999999994e-07,3.5999999999999994e-07,both_under,3.5999999999999994e-07,0.0010238666218422828,0.0,0.00040954664873691315,0.00015664936354244801,0.0,5.48272772398568e-05,0.0015092247792003284,0.003035159,-0.0003814835551999179,0.001336102411337885,0.001214064,-1.2203841133788507e-05,-0.0006706865296430635
20260917,42053,Forest County,PA,3,143,48,191,7,0.0005,0.0,0.0,0.0005,0.0,0.0,0.002428127,0.001214064,0,6864,20.6,0.1,0.385,-0.0005,-0.0005,2.5e-07,2.5e-07,both_under,2.5e-07,0.0014258776777946488,0.0,0.0005703510711178595,0.00026437090874814454,0.0,9.252981806185058e-05,0.00030593094797524615,0.002428127,-0.0005305490130061884,0.0009472668276952587,0.001214064,2.667971723047413e-05,-0.0006590115934039958
20260917,42053,Forest County,PA,3,144,48,192,8,0.0005,0.0,0.0,0.0005,0.0,0.0,0.001821096,0.0,0,6859,20.4,0.0,0.384,-0.0005,-0.0005,2.5e-07,2.5e-07,both_under,2.5e-07,0.0008016715760430211,0.0,0.0003206686304172085,0.00014201356992637058,0.0,4.97047494742297e-05,0.001316716702052988,0.001821096,-0.000126094824486753,0.0009114232012469127,0.0,-9.114232012469127e-05,-0.000653136235279994
20260917,42053,Forest County,PA,3,145,48,193,8,0.0003,0.0,0.0,0.0003,0.0,0.0,0.001214064,0.0,0,6859,19.2,0.0,0.384,-0.0003,-0.0003,8.999999999999999e-08,8.999999999999999e-08,both_under,8.999999999999999e-08,0.0001791662319308508,0.0,7.166649277234032e-05,0.00026778076050120814,0.0,9.372326617542285e-05,0.0013154637006415426,0.001214064,2.534992516038567e-05,0.0009271656687103743,0.0,-9.271656687103743e-05,-0.00039802311723711136
20260917,42053,Forest County,PA,3,146,48,194,8,0.0002,0.0,0.0,0.0002,0.0,0.0,0.000607032,0.0,0,6859,15.8,0.0,0.384,-0.0002,-0.0002,4e-08,4e-08,both_under,4e-08,0.0,0.0,0.0,0.0001484392696421162,0.0,5.195374437474066e-05,0.001278560975374931,0.000607032,0.00016788224384373275,0.0009489740229754936,0.0,-9.489740229754937e-05,-0.00032493858592092407
20260917,42053,Forest County,PA,3,147,48,195,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,14.5,0.0,0.384,0.0,0.0,0.0,0.0,zero_error,0.0,1.5908664488150492e-05,0.0,6.363465795260197e-06,0.0002483337130420539,0.0,8.691679956471886e-05,0.0021481799078584187,0.0,0.0005370449769646047,0.0012826640959194802,0.0,-0.00012826640959194804,-0.0005020588327326357
20260917,42053,Forest County,PA,3,148,48,196,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,10.6,0.0,0.384,0.0,0.0,0.0,0.0,zero_error,0.0,0.00031209418964044035,0.0,0.00012483767585617616,0.0002276875430228593,0.0,7.969064005800076e-05,0.001320254880819142,0.0,0.0003300637202047855,0.0005348018835473205,0.0,-5.348018835473205e-05,-0.00048111184776423034
20260917,42053,Forest County,PA,3,149,48,197,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,8.1,0.0,0.384,0.0,0.0,0.0,0.0,zero_error,0.0,0.0010198046744418945,0.0,0.00040792186977675783,0.00023612851424063873,0.0,8.264497998422355e-05,0.001381494505957522,0.0,0.0003453736264893805,0.0008676492170106993,0.0,-8.676492170106993e-05,-0.000749175554549292
20260917,42053,Forest County,PA,3,150,48,198,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,13.1,0.0,0.383,0.0,0.0,0.0,0.0,zero_error,0.0,0.0005621737034193428,0.0,0.0002248694813677371,0.00018600964692637703,0.0,6.510337642423196e-05,0.0013843179579351899,0.0,0.00034607948948379747,0.0008676492170106993,0.0,-8.676492170106993e-05,-0.0005492874255746967
20260917,42053,Forest County,PA,3,151,48,199,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,11.0,0.0,0.383,0.0,0.0,0.0,0.0,zero_error,0.0,0.00024570521278518306,0.0,9.828208511407322e-05,0.001216174871581256,0.0,0.00042566120505343954,0.001091323723701367,0.0,0.00027283093092534175,0.000827921187459912,0.0,-8.27921187459912e-05,-0.0007139821023468633
20260917,42053,Forest County,PA,3,152,48,200,8,0.0001,0.0013827478804211992,0.0,0.0001,0.0,0.000145794,0.0,0.0,0,6859,14.0,0.0,0.383,0.0012827478804211992,-0.0001,1.6454421247250791e-06,1e-08,opposite,0.0,0.0013260922213253934,0.0,0.0005304368885301573,0.0017049821190197431,0.000145794,0.0005457158416569101,0.0013843179579351899,0.0,0.00034607948948379747,0.0009051223924966566,0.0,-9.051223924966566e-05,-4.8972100000000025e-05
20260917,42053,Forest County,PA,3,153,48,201,8,0.0002,0.0017468442232377033,0.0,0.0002,0.000437382,0.000145794,7.29e-05,0.000145794,3,6859,13.3,0.0,0.383,0.0015468442232377032,-0.0002,2.3927270509638532e-06,4e-08,opposite,0.0,0.0018035176342942223,0.000437382,0.0005464542537176889,0.0021796572829080605,0.000145794,0.0007118521490178212,0.0018250874079675354,7.29e-05,0.0004380468519918838,0.001937147314896906,0.000145794,-0.0001791353314896906,2.962629999999993e-05
20260917,42053,Forest County,PA,3,154,48,202,8,0.0001,0.002323241276790025,0.0,0.0001,0.0,0.000145794,7.29e-05,0.000145794,0,6859,12.0,0.0,0.383,0.0022232412767900253,-0.0001,4.942801774822942e-06,1e-08,opposite,0.0,0.002756439849782886,0.0,0.0011025759399131544,0.0020170073169493447,0.000145794,0.0006549246609322706,0.0028396409722030633,7.29e-05,0.0006916852430507659,0.001951974671061657,0.000145794,-0.0001806180671061657,-4.5326499999999784e-05
20260917,42053,Forest County,PA,3,155,48,203,8,0.0,0.002238547387614318,0.0,0.0,0.0,0.0,7.29e-05,0.000145794,0,6859,13.9,0.0,0.383,0.002238547387614318,0.0,5.011094406594887e-06,0.0,zero_error,0.0,0.0028003323502772356,0.0,0.0011201329401108943,0.0018990291313127107,0.0,0.0006646601959594487,0.0026821720270598245,7.29e-05,0.0006523180067649561,0.002167887552209816,0.000145794,-0.0002022093552209816,3.6456000000002417e-06
20260917,42053,Forest County,PA,3,156,48,204,8,0.0,0.001975676554657864,0.0,0.0,0.0,0.0,7.29e-05,0.0,0,6859,14.8,0.0,0.383,0.001975676554657864,0.0,3.9032978486247675e-06,0.0,zero_error,0.0,0.0030223417117838367,0.0,0.0012089366847135349,0.0017454935622981424,0.0,0.0006109227468043498,0.0017666938555892212,7.29e-05,0.00042344846389730527,0.002858563407573262,0.0,-0.00028585634075732624,1.8225000000000185e-05
20260917,42053,Forest County,PA,3,157,48,205,8,0.0,0.002181140142850513,0.0,0.0,0.0,0.0,7.29e-05,0.0,0,6859,17.8,0.0,0.388,0.002181140142850513,0.0,4.757372322753956e-06,0.0,zero_error,0.0,0.003661172084226181,0.0,0.0014644688336904726,0.0015152931367938757,0.0,0.0005303525978778565,0.0017675211109189624,7.29e-05,0.00042365527772974057,0.0025556156644755672,0.0,-0.00025556156644755674,1.8225000000000185e-05
20260917,42053,Forest County,PA,3,158,48,206,8,0.0,0.001028465579000819,0.0,0.0,0.0,0.0,7.29e-05,0.0,0,6859,18.8,0.0,0.396,0.001028465579000819,0.0,1.05774144718949e-06,0.0,zero_error,0.0,0.0007337704127463272,0.0,0.00029350816509853087,0.0015132014483441821,0.0,0.0005296205069204637,0.0017679929751682536,7.29e-05,0.00042377324379206337,0.002366613368102389,0.0,-0.0002366613368102389,1.822499999999997e-05
20260917,42053,Forest County,PA,3,159,48,207,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,17.7,0.0,0.403,0.0,0.0,0.0,0.0,zero_error,0.0,0.0,0.0,0.0,0.0016106623940166875,0.0,0.0005637318379058406,0.0008642461761857231,0.0,0.00021606154404643077,0.0022778379039170168,0.0,-0.0002277837903917017,-0.0005520095915605696
20260917,42053,Forest County,PA,3,160,48,208,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,15.4,0.0,0.409,0.0,0.0,0.0,0.0,zero_error,0.0,0.0,0.0,0.0,0.0017531480074115932,0.0,0.0006136018025940576,0.0005518888209848282,0.0,0.00013797220524620706,0.0020476054797615596,0.0,-0.00020476054797615597,-0.0005468134598641087
20260917,42053,Forest County,PA,3,161,48,209,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,14.3,0.5,0.417,0.0,0.0,0.0,0.0,zero_error,0.0,0.00010949742932515893,0.0,4.379897173006358e-05,0.0007313873099181245,0.0,0.0002559855584713436,0.0,0.0,0.0,0.0008231319073714542,0.0,-8.231319073714542e-05,-0.00021747133946426177
20260917,42053,Forest County,PA,3,162,48,210,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,12.1,0.0,0.418,0.0,0.0,0.0,0.0,zero_error,0.0,0.0,0.0,0.0,4.499499159342747e-05,0.0,1.5748247057699615e-05,0.0,0.0,0.0,0.0007306152904268768,0.0,-7.306152904268768e-05,5.7313281984988065e-05
20260917,42053,Forest County,PA,3,163,48,211,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,11.1,0.0,0.418,0.0,0.0,0.0,0.0,zero_error,0.0,0.00021219609850177962,0.0,8.487843940071186e-05,0.0006277348475036629,0.0,0.000219707196626282,0.0,0.0,0.0,0.0003497954239991612,0.0,-3.4979542399916124e-05,-0.0002696060936270777
20260917,42053,Forest County,PA,3,164,48,212,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,7.7,0.0,0.412,0.0,0.0,0.0,0.0,zero_error,0.0,0.0,0.0,0.0,0.0009363607028048371,0.0,0.000327726245981693,0.00021909805575112343,0.0,5.4774513937780856e-05,0.0003518103019121772,0.0,-3.5181030191217725e-05,-0.00034731972972825613
20260917,42053,Forest County,PA,3,165,48,213,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,6.9,0.0,0.411,0.0,0.0,0.0,0.0,zero_error,0.0,0.0,0.0,0.0,0.000904080143769322,0.0,0.0003164280503192627,0.00019466650402763394,0.0,4.8666626006908486e-05,0.0008420997473676333,0.0,-8.420997473676333e-05,-0.00028088470158940784
20260917,42053,Forest County,PA,3,166,48,214,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,3.7,0.0,0.409,0.0,0.0,0.0,0.0,zero_error,0.0,0.0,0.0,0.0,0.0005102022385608564,0.0,0.0001785707834962997,0.00019509158602493186,0.0,4.8772896506232965e-05,0.0007688565401136358,0.0,-7.688565401136359e-05,-0.00015045802599116908
20260917,42053,Forest County,PA,3,167,48,215,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859,3.6,0.0,0.408,0.0,0.0,0.0,0.0,zero_error,0.0,0.000660008250403378,0.0,0.0002640033001613512,0.0006014222504397177,0.0,0.00021049778765390117,0.00023774832391212057,0.0,5.943708097803014e-05,0.0011990460285240788,0.0,-0.00011990460285240788,-0.00041403356594087463
20260917,42131,Wyoming County,PA,2,72,48,120,5,0.0046,0.0017580802363926637,0.0010106153609764554,0.0046,0.008840813,0.0,0.004463744,0.000797407,170,19229,31.0,0.0,0.363,-0.0028419197636073363,-0.0035893846390235443,8.076507942781977e-06,1.288368208685818e-05,both_under,8.076507942781977e-06,0.002635560534315575,0.008840813,-0.0024821009862737702,0.0,0.0,0.0,0.003005540236956356,0.004463744,-0.00036455094076091106,0.0004752903657265554,0.000797407,3.221166342734446e-05,-2.7479499999999695e-05
20260917,42131,Wyoming County,PA,2,73,48,121,5,0.0039,0.0,0.0,0.0039,0.006448593,0.0,0.005529842,0.000797407,124,19229,26.7,0.0,0.365,-0.0039,-0.0039,1.5209999999999998e-05,1.5209999999999998e-05,both_under,1.5209999999999998e-05,0.000622825097273694,0.006448593,-0.0023303071610905226,3.63822708010868e-05,0.0,1.2733794780380379e-05,0.0016995820568327582,0.005529842,-0.0009575649857918105,0.00046730225653310336,0.000797407,3.3010474346689664e-05,-0.0006578721222447364
20260917,42131,Wyoming County,PA,2,74,48,122,5,0.0041,0.0,0.0,0.0041,0.006448593,0.0,0.006569938,0.000797407,124,19229,24.8,0.3,0.369,-0.0041,-0.0041,1.6810000000000003e-05,1.6810000000000003e-05,both_under,1.6810000000000003e-05,0.0006696789303646024,0.006448593,-0.002311565627854159,0.0,0.0,0.0,0.0015334331339741873,0.006569938,-0.0012591262165064531,0.0004295183744377402,0.000797407,3.678886255622598e-05,-0.0005660970181956141
20260917,42131,Wyoming County,PA,2,75,48,123,5,0.0045,0.0,0.0,0.0045,0.006448593,1.73e-05,0.007644703,0.0,124,19229,24.2,0.3,0.372,-0.0045,-0.0045,2.0249999999999998e-05,2.0249999999999998e-05,both_under,2.0249999999999998e-05,0.0006610686408449068,0.006448593,-0.0023150097436620376,5.6801979675073474e-05,1.73e-05,1.3825692886275715e-05,0.0014675485497598602,0.007644703,-0.001544288612560035,0.00044865041855316666,0.0,-4.486504185531667e-05,-0.000609662294808886
20260917,42131,Wyoming County,PA,2,76,48,124,5,0.0044,0.0,0.0,0.0044,0.006500598,6.93e-05,0.007254667,0.0,125,19229,23.5,0.3,0.375,-0.0044,-0.0044,1.936e-05,1.936e-05,both_under,1.936e-05,0.0005652215974366894,0.006500598,-0.002374150561025324,5.09443659130518e-05,6.93e-05,-6.424471930431872e-06,0.0015430227472427436,0.007254667,-0.001427911063189314,0.00043619997908800757,0.0,-4.361999790880076e-05,-0.0005478939059461296
20260917,42131,Wyoming County,PA,2,77,48,125,5,0.0044,0.0,0.0,0.0044,0.006656612,6.93e-05,0.006890634,0.0,128,19229,23.8,0.2,0.376,-0.0044,-0.0044,1.936e-05,1.936e-05,both_under,1.936e-05,0.0007485167742258723,0.006656612,-0.0023632380903096514,9.774970145551257e-05,6.93e-05,9.9573955094294e-06,0.001472357690737426,0.006890634,-0.0013545690773156434,0.0004011232650755619,0.0,-4.011232650755619e-05,-0.0006520379013765787
20260917,42131,Wyoming County,PA,2,78,48,126,5,0.0052,0.0,0.0,0.0052,0.006656612,0.002548234,0.0065266,0.0,128,19229,23.5,0.1,0.377,-0.0052,-0.0052,2.704e-05,2.704e-05,both_under,2.704e-05,0.0006378907543217851,0.006656612,-0.0024074884982712864,6.92493998692852e-05,0.002548234,-0.0008676446100457501,0.000817851987672707,0.0065266,-0.001427187003081823,0.0004336652932085294,0.0,-4.336652932085294e-05,-0.0004543133592802874
20260917,42131,Wyoming County,PA,2,79,48,127,5,0.0085,0.0,0.0,0.0085,0.014145301,0.00249623,0.007809385,0.0,272,19229,18.5,0.2,0.379,-0.0085,-0.0085,7.225000000000001e-05,7.225000000000001e-05,both_under,7.225000000000001e-05,0.0006457425907562047,0.014145301,-0.005399823363697519,0.0,0.00249623,-0.0008736804999999999,0.0008647690089057119,0.007809385,-0.0017361539977735721,0.00043175151406433984,0.0,-4.3175151406433986e-05,-0.00044716698712247635
20260917,42131,Wyoming County,PA,2,80,48,128,5,0.0088,0.0,0.0,0.0088,0.014145301,0.00249623,0.00909217,0.0,272,19229,24.5,0.1,0.383,-0.0088,-0.0088,7.744e-05,7.744e-05,both_under,7.744e-05,0.00115161482680071,0.014145301,-0.005197474469279716,4.674699693302514e-05,0.00249623,-0.0008573190510734411,0.000803865219785579,0.00909217,-0.002072076195053605,0.0006134347708280781,0.0,-6.134347708280781e-05,-0.0006117868075104296
20260917,42131,Wyoming County,PA,2,81,48,129,5,0.0083,0.0,0.0,0.0083,0.014145301,0.000121344,0.010374954,0.0,272,19229,23.6,0.0,0.383,-0.0083,-0.0083,6.889e-05,6.889e-05,both_under,6.889e-05,0.0007180113237233843,0.014145301,-0.005370915870510647,4.494824093086829e-05,0.000121344,-2.6738515674196094e-05,0.0007491795790462332,0.010374954,-0.0024064436052384417,0.0007606984668333164,0.0,-7.606984668333165e-05,-0.0004198321618933843
20260917,42131,Wyoming County,PA,2,82,48,130,5,0.0088,0.0,0.0,0.0088,0.014509335,0.000121344,0.011709744,0.0,279,19229,22.9,0.1,0.382,-0.0088,-0.0088,7.744e-05,7.744e-05,both_under,7.744e-05,0.00057385831843486,0.014509335,-0.005574190672626056,0.0,0.000121344,-4.24704e-05,0.00046166338014894196,0.011709744,-0.0028120201549627646,0.0005662875884258032,0.0,-5.662875884258032e-05,-0.0003146900135685988
20260917,42131,Wyoming County,PA,2,83,48,131,5,0.0088,0.0,0.0,0.0088,0.014509335,0.000121344,0.013018531,0.002686914,279,19229,26.1,0.0,0.38,-0.0088,-0.0088,7.744e-05,7.744e-05,both_under,7.744e-05,0.0005240286890788766,0.014509335,-0.00559412252436845,0.0,0.000121344,-4.24704e-05,0.0004731456893632945,0.013018531,-0.003136346327659176,0.000139437774615859,0.002686914,0.0002547476225384141,-0.00028180837051078843
20260917,42131,Wyoming County,PA,2,84,48,132,5,0.0055,0.0,0.0,0.0055,0.006448593,0.0,0.012983861,0.002825593,124,19229,27.6,0.0,0.379,-0.0055,-0.0055,3.0249999999999997e-05,3.0249999999999997e-05,both_under,3.0249999999999997e-05,0.000402985901557527,0.006448593,-0.002418242839376989,0.0,0.0,0.0,0.00045447614859255595,0.012983861,-0.003132346212851861,0.00015985710997720186,0.002825593,0.0002665735890022798,-0.00021598453677343019
