cv_seed,horizon,target_day,fipsCode,osi_peak,osi_mean,P_peak,P_mean,N_peak,R_mean,D_mean,P_hours_gt05,T_rmse,S_rmse
20260917,24,6,18127,0.0006,0.00014166666666666665,0.000853017,0.00019709120833333335,5.17e-06,3.833875e-05,0.00028800279166666667,0,0.0016812980263334716,0.00045750058197789367
20260917,24,6,18129,0.0005,6.666666666666666e-05,0.001000867,9.452525000000001e-05,0.000266898,4.447575e-05,9.452225e-05,0,0.00044753615864515854,0.000135400640077266
20260917,24,6,18131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0003032320593184707,0.0002546462266000578
20260917,24,6,18133,0.0,0.0,5.3e-05,1.9875000000000002e-05,1.77e-05,4.425e-06,2.5405833333333337e-05,0,0.0,0.0
20260917,24,6,18135,0.0057,0.0007000000000000001,0.009908348,0.0009220268333333335,0.003302783,0.000412847875,0.0009220267916666666,0,0.0014496822508825132,0.0016160651802036535
20260917,24,6,18137,0.0024,0.00044999999999999993,0.003989014,0.0005830607916666666,0.001329671,0.000250642875,0.00058306075,0,0.0008936926721944006,0.00085
20260917,24,6,18139,0.0009,0.00013333333333333334,0.001669449,0.00014781612499999998,0.000521703,7.3912875e-05,0.00015796687500000003,0,0.00047571666926586213,0.00021984843263788198
20260917,24,6,18141,0.0001,3.3333333333333335e-05,0.000176379,3.833533333333333e-05,5.62e-05,2.8006916666666664e-05,0.00011007704166666668,0,5.773502691896258e-05,5.773502691896258e-05
20260917,24,6,18143,0.0003,1.2499999999999999e-05,0.0,0.0,0.0,2.5333333333333334e-06,5.0646708333333336e-05,0,0.0004006189164530052,6.123724356957945e-05
20260917,24,6,18145,0.0,0.0,8.53e-05,8.879166666666666e-06,2.84e-05,5.325e-06,8.876666666666668e-06,0,0.0,0.0
20260917,24,6,18147,0.0002,8.333333333333334e-06,0.000343171,1.4298791666666668e-05,0.00011439,1.4298749999999998e-05,1.43e-05,0,0.0006466761521574605,4.0824829046386304e-05
20260917,24,6,18149,0.0002,5e-05,0.000301069,7.526716666666666e-05,0.000100356,2.0912999999999998e-05,6.58665e-05,0,0.0006635201297287607,9.128709291752768e-05
20260917,24,6,18151,0.0166,0.007041666666666667,0.027312842,0.010302546208333332,0.003854737,0.001413826375,0.010407685,0,0.008693360918112968,0.008696046075025587
20260917,24,6,18153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00022940134749789893,0.0
20260917,24,6,18155,0.0023,0.00018750000000000003,0.004418763,0.00021952187500000003,0.001472921,0.000191202625,0.00021951549999999997,0,0.0003236738147887739,0.0005135659646043534
20260917,24,6,18157,0.0001,8.333333333333334e-06,0.00013521,1.4300708333333335e-05,4.51e-05,7.804583333333333e-06,1.4157083333333332e-05,0,2.886751345948129e-05,2.886751345948129e-05
20260917,24,6,18159,0.0417,0.0025916666666666666,0.079365079,0.003306878291666667,0.026455026,0.0033068782500000004,0.0033068782500000004,1,0.008827183393737023,0.008601210697737918
20260917,24,6,18161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.000935220471685455,0.0005148968616531732
20260917,24,6,18163,0.0003,9.166666666666665e-05,0.000575351,0.00013248724999999998,0.000151408,2.6493583333333333e-05,0.00013150379166666667,0,0.0001414213562373095,0.0001414213562373095
20260917,24,6,18165,0.0001,1.6666666666666667e-05,0.000117467,1.9577833333333334e-05,3.92e-05,1.632916666666667e-05,2.7745833333333328e-05,0,4.0824829046386304e-05,4.0824829046386304e-05
20260917,24,6,18167,0.0004,6.666666666666667e-05,0.000823338,0.00010837345833333331,0.000274446,4.651716666666667e-05,8.797358333333333e-05,0,0.00012247448713915892,0.00012247448713915892
20260917,24,6,18169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
20260917,24,6,18171,0.0003,1.2499999999999999e-05,0.0,0.0,0.0,0.0,4.505720833333334e-05,0,0.00021654872466770822,6.123724356957945e-05
20260917,24,6,18173,0.0001,3.3333333333333335e-05,0.000209656,4.367833333333333e-05,6.99e-05,1.1241666666666666e-05,4.368470833333334e-05,0,0.00039441254848782327,0.0002282361069272578
20260917,24,6,18175,0.0006,3.3333333333333335e-05,0.001068452,4.451883333333333e-05,0.000356151,4.4518875e-05,2.3746875e-05,0,0.0004490817358614951,0.00012583057392117917
20260917,24,6,18177,0.0009,0.0002333333333333333,0.001558873,0.0003189847083333333,0.000369511,6.494712500000002e-05,0.0003622865,0,0.00037461881452424407,0.00043476762703560065
20260917,24,6,18179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
20260917,24,6,18181,0.0002,3.7500000000000003e-05,0.0,0.0,0.0,5.082183333333333e-05,0.00017785324999999996,0,0.00022705813127997206,8.416254115301732e-05
20260917,24,6,18183,0.0011,7.916666666666668e-05,0.002071563,8.631512499999999e-05,0.000690521,8.6315125e-05,8.631525000000002e-05,0,0.00041503058484604544,0.00023892118644719084
20260917,24,6,39017,0.0001,1.6666666666666667e-05,0.000123494,2.5721375000000002e-05,4.12e-05,1.115375e-05,2.767541666666667e-05,0,0.00033026850557487037,4.0824829046386304e-05
20260917,24,6,39023,0.0025,0.0011333333333333334,0.004129028,0.0016070514583333333,0.000880648,0.0003018934583333333,0.0017373469166666667,0,0.0012305147974188146,0.0012305147974188146
20260917,24,6,39025,0.0014,0.00011249999999999998,0.002812758,0.00012299741666666665,6.63e-06,0.00012023533333333332,0.00030438445833333335,0,0.0003129163892586431,0.0003129163892586431
20260917,24,6,39027,0.0001,8.333333333333334e-06,0.000217285,1.3578541666666666e-05,7.24e-05,9.049999999999998e-06,1.3577083333333334e-05,0,2.886751345948129e-05,2.886751345948129e-05
20260917,24,6,39029,0.0171,0.0013499999999999999,0.032555502,0.001563907291666667,0.010949851,0.0013766044583333333,0.0014613498333333334,0,0.003574184947601846,0.0033613605142398108
20260917,24,6,39031,0.0025,0.0013083333333333332,0.003328622,0.0018353186249999997,0.000228029,0.00016910420833333333,0.00232949725,0,0.004068319223212753,0.004853809471647511
20260917,24,6,39033,0.0021,0.0014375000000000002,0.003288861,0.0020969625416666668,0.000310405,0.000175872125,0.002439553125,0,0.0015719368378737163,0.0005505593539417189
20260917,24,6,39035,0.0078,0.0029083333333333335,0.012239436,0.0040543563333333334,0.002351936,0.0008067814166666667,0.004905475375,0,0.0018590129383402817,0.0020208676680497787
20260917,24,6,39037,0.0001,8.333333333333334e-06,0.000209846,2.2739416666666665e-05,6.99e-05,9.904166666666667e-06,2.3332499999999997e-05,0,0.0006958134657738592,0.0002343051174957691
20260917,24,6,39039,0.0007,0.0003916666666666667,0.001171272,0.000543489875,0.000177465,5.9887666666666666e-05,0.0006525567083333333,0,0.0004418424292213146,0.0004490731195102493
20260917,24,6,39045,0.0067,0.0005166666666666667,0.012809253,0.0006806662500000001,0.004269751,0.0005905709999999999,0.0006825365416666666,0,0.001138057242979106,0.0014517231140957977
20260917,24,6,39049,0.0001,7.083333333333334e-05,0.000218628,0.00010883316666666667,2.64e-05,1.3350166666666665e-05,0.00011523954166666667,0,0.0016092420306996781,0.0009588368399262343
20260917,24,6,39051,0.0004,0.00015,0.000587947,0.00020415095833333335,3.27e-05,2.9254166666666665e-05,0.00026675529166666665,0,0.0002544094508555601,0.00018929694486000912
20260917,24,6,39053,0.0181,0.0019708333333333336,0.034473015,0.002225022791666667,0.011396816,0.00177772875,0.0027269165833333337,0,0.004054149561360083,0.004041102493065898
20260917,24,6,39055,0.0054,0.003408333333333333,0.008038585,0.00500736875,5.02e-05,0.0003007493333333333,0.005744064666666666,0,0.0019922636375953543,0.0006221529204923366
20260917,24,6,39059,0.0074,0.004191666666666667,0.011597423,0.006095200041666668,0.000429744,0.0005203545416666667,0.007156024875,0,0.0032074073720923875,0.0016929225041940781
20260917,24,6,39061,0.0001,8.333333333333334e-06,0.000228083,2.066679166666667e-05,7.6e-05,1.1433916666666667e-05,2.472391666666667e-05,0,2.886751345948129e-05,2.886751345948129e-05
20260917,24,6,39063,0.0002,4.5833333333333334e-05,0.00033861,5.762241666666667e-05,7.52e-05,1.724645833333333e-05,5.9964208333333336e-05,0,0.0008213493876791404,7.905694150420948e-05
20260917,24,6,39065,0.0002,8.333333333333334e-06,0.000330169,1.3757041666666667e-05,0.000110056,1.3757000000000002e-05,1.8331916666666666e-05,0,0.000506138536076836,4.0824829046386304e-05
20260917,24,6,39069,0.0003,0.00016250000000000002,0.000393236,0.000218464875,4.37e-05,2.0028291666666668e-05,0.00027399104166666666,0,0.000558417719960055,0.00017440374613713624
20260917,24,6,39073,0.0001,1.6666666666666667e-05,0.000223789,1.8649083333333334e-05,7.46e-05,1.5541666666666664e-05,6.798608333333333e-05,0,0.0030997047519755127,0.0028700110920122255
20260917,24,6,39075,0.0076,0.004795833333333333,0.011321726,0.007058311125,0.0,0.00035023774999999997,0.007999868541666667,0,0.00403839174731573,0.002408331184012524
20260917,24,6,39077,0.0006,0.00020833333333333335,0.000415124,0.00024216062499999997,5.77e-05,2.4495833333333334e-05,0.0003951939583333333,0,0.0009761357700081033,0.000648398893860281
20260917,24,6,39081,0.0018,0.0009125,0.003056307,0.0013494150416666665,0.000421222,0.00015061904166666667,0.0014543043749999998,0,0.0014674079755202813,0.0011490728117312767
20260917,24,6,39085,0.0045,0.0016333333333333332,0.007557358,0.0023695363333333334,0.001728871,0.00033222783333333337,0.0025957249583333335,0,0.0013884527144721389,0.0016176715931648222
20260917,24,6,39087,0.0033,0.00032500000000000004,0.006190192,0.0002673855,0.002063397,0.00033992424999999994,0.0006142932916666666,0,0.004318856847063944,0.003656284904595423
20260917,24,6,39089,0.0015,0.00105,0.002325983,0.0015478759166666666,0.000107532,0.00011184179166666665,0.0017392252500000004,0,0.0009959856885714477,0.0011729592206608606
20260917,24,6,39091,0.0004,0.00018749999999999998,0.000607903,0.00023921891666666664,6.75e-05,3.09505e-05,0.00026877666666666667,0,0.003963437860104577,0.005060095224870522
20260917,24,6,39093,0.0014,0.0008749999999999999,0.002218242,0.0012821090000000002,0.000234814,0.00011064133333333331,0.0014775789583333333,0,0.0009318440498996242,0.0009318440498996242
20260917,24,6,39095,0.001,0.00042500000000000003,0.001435581,0.00059775875,3.2e-05,6.4475875e-05,0.0007585015,0,0.000567738019436042,0.0004716990566028302
20260917,24,6,39097,0.002,0.0003166666666666667,0.000492016,0.000372760375,4.47e-05,2.1113916666666668e-05,0.0006777787083333334,0,0.0007478309527431872,0.0005689636352502334
20260917,24,6,39099,0.0002,1.25e-05,0.00035565,3.4470416666666665e-05,0.000115586,1.728783333333333e-05,4.0008333333333335e-05,0,0.0015632506386814638,4.564354645876384e-05
20260917,24,6,39101,0.0063,0.004908333333333333,0.00965501,0.007221743458333333,0.000170075,0.0003854231666666667,0.00819012075,0,0.004262856795128054,0.005086403121621703
20260917,24,6,39103,0.0002,8.333333333333333e-05,0.000316451,0.00011552679166666666,1e-05,1.6533333333333337e-05,0.00016073525000000002,0,0.0024126632105110975,0.002030437743646158
20260917,24,6,39105,0.0168,0.00155,0.028676683,0.0014266135000000001,0.000192636,0.0012911731666666669,0.004363605541666667,0,0.0034012841882692367,0.0030122354520889624
20260917,24,6,39107,0.0015,0.00015416666666666668,0.00285125,0.00011880208333333334,0.000950417,0.00013481091666666666,0.0003488230416666667,0,0.004119516978383442,0.005775441818881391
20260917,24,6,39109,0.0001,5e-05,0.000167257,6.853345833333333e-05,0.0,7.747500000000002e-06,8.885254166666666e-05,0,0.0008924098377072775,0.0003952400122278921
20260917,24,6,39111,0.0076,0.0027375,0.007407407,0.0033407535,0.001342863,0.0011045636250000001,0.0058938184583333325,0,0.003200338252951505,0.0019594589232732624
20260917,24,6,39113,0.0001,1.25e-05,8.92e-05,2.6004166666666667e-05,2.11e-05,1.161625e-05,5.6062166666666673e-05,0,3.535533905932738e-05,3.535533905932738e-05
20260917,24,6,39115,0.0084,0.003241666666666667,0.012851685,0.004539600375,0.000231589,0.0005644399583333333,0.005878317458333333,0,0.0022387010961657564,0.00238276535919664
20260917,24,6,39117,0.0215,0.014383333333333331,0.035518013,0.021545729083333336,0.004783228,0.0011180655,0.022600894458333336,0,0.007940303767361314,0.0073664440072114855
20260917,24,6,39119,0.0012,0.0005916666666666667,0.002071223,0.0008612227083333333,0.000311797,9.188154166666668e-05,0.0009781392083333333,0,0.0008407031535504124,0.0008510070968683275
20260917,24,6,39121,0.0042,0.0030791666666666663,0.006519967,0.004550550916666667,0.000226388,0.0002943764583333333,0.005177748416666667,0,0.003129025173745648,0.0032960107488721286
20260917,24,6,39123,0.0,0.0,6.12e-05,2.0399999999999998e-05,1.02e-05,3.4e-06,2.4438916666666667e-05,0,0.00044161703142092776,0.0
20260917,24,6,39125,0.0002,3.3333333333333335e-05,0.000408038,5.0980500000000004e-05,0.000136013,3.400325e-05,5.664416666666666e-05,0,0.0012534137796623207,0.0006018063863709222
20260917,24,6,39127,0.001,0.0003125,0.001903519,0.0004304693333333333,0.000634424,0.00011329583333333333,0.0005252425833333333,0,0.0018024635364738762,0.0015937215246553643
20260917,24,6,39129,0.0006,0.00010833333333333333,0.001017828,0.00015321591666666667,0.000339276,6.703404166666667e-05,0.000157091625,0,0.00021015867021530817,0.00021015867021530817
20260917,24,6,39131,0.0002,1.25e-05,0.000331609,1.9343875e-05,0.000110536,1.9342999999999998e-05,1.935e-05,0,0.0007342451907462416,0.00021563455074216599
20260917,24,6,39133,0.002,0.0005166666666666667,0.001192098,0.0005267284583333333,0.0001703,0.00014482770833333335,0.0012652395833333333,0,0.0004353632776321397,0.0007423847374279722
20260917,24,6,39135,0.0013,0.0001375,0.000185678,7.221108333333333e-05,4.13e-05,5.242745833333333e-05,0.0004684827083333333,0,0.00040521567327224807,0.0003115819849306653
20260917,24,6,39137,0.0008,0.0002,0.000308318,0.00021325908333333333,2.06e-05,1.5425e-05,0.0004457663333333333,0,0.000994975139028308,0.0013601758585712182
20260917,24,6,39139,0.009,0.006195833333333334,0.013553879,0.009115293166666668,0.000174246,0.0005022602916666667,0.010309082916666669,0,0.005539550444531972,0.006223595172204997
20260917,24,6,39141,0.0009,0.00014166666666666668,0.001546113,0.0001814495,0.000506769,8.5528375e-05,0.00019342187500000002,0,0.0008446012897909104,0.0008569689293021393
20260917,24,6,39143,0.0005,0.00015416666666666668,0.000739341,0.00022934687500000004,5.48e-05,3.59375e-05,0.00029466649999999997,0,0.000203100960115899,0.000203100960115899
20260917,24,6,39145,0.0044,0.0010291666666666667,0.008080651,0.0013123827499999998,0.00278882,0.0007035304166666667,0.001333308625,0,0.0016664518189637386,0.0019691446562224157
20260917,24,6,39147,0.0008,0.00011250000000000001,0.001371895,0.00014522745833333333,0.000457298,7.569975e-05,0.00014523083333333335,0,0.0002457980200625438,0.0002457980200625438
20260917,24,6,39149,0.0494,0.0035291666666666666,0.093989818,0.003932075750000001,0.031329939,0.003919403750000001,0.003932079916666667,1,0.01055393705555717,0.011228382040418603
20260917,24,6,39151,0.0029,0.0010958333333333334,0.004969741,0.0015204525833333333,0.00138885,0.00039053000000000004,0.0016845898750000004,0,0.0007751580758409687,0.0008297679458307807
20260917,24,6,39153,0.0006,0.0002916666666666667,0.000748166,0.00041193462499999997,2.08e-05,3.741125e-05,0.0004990558750000001,0,0.0007685715237953477,0.000597511196330275
20260917,24,6,39155,0.0004,9.583333333333334e-05,0.00039959,0.00010872983333333334,7.49e-05,2.1853333333333333e-05,0.00021619,0,0.002054707787874327,0.0007150910609396607
20260917,24,6,39157,0.0186,0.009770833333333334,0.029713748,0.014167996291666667,0.003711126,0.0015332995833333331,0.015842377874999997,0,0.009336239470263567,0.00832662822932646
20260917,24,6,39159,0.0013,0.0007625,0.001916933,0.001105949875,8.19e-05,8.055650000000001e-05,0.0012837914166666667,0,0.002805457598960695,0.0007091630939161518
20260917,24,6,39161,0.0004,0.00020833333333333337,0.000650054,0.00031302108333333337,0.00012038,1.806e-05,0.000313012375,0,0.00023968987237242616,0.00021213203435596425
20260917,24,6,39163,0.02,0.00515,0.031846414,0.007312252916666667,0.00481837,0.0013269338750000002,0.008573310708333334,0,0.004996265797750864,0.004150617156070217
20260917,24,6,39165,0.0035,0.0005291666666666666,0.006116594,0.0007004320416666666,0.002038865,0.00034880716666666666,0.0009119267916666667,0,0.0009968701018688443,0.0009968701018688443
20260917,24,6,39167,0.0051,0.0011458333333333333,0.002191647,0.0010742642083333333,0.000344982,0.00044899220833333344,0.002984135125,0,0.0009504151117950278,0.000691768093367326
20260917,24,6,39169,0.0011,0.0003958333333333334,0.000843803,0.0004736776666666666,0.000117195,0.00014258158333333335,0.0008888983333333334,0,0.0005720243189704359,0.0006076176555318712
20260917,24,6,39171,0.0005,0.00035000000000000005,0.000749224,0.0005084019999999999,3.57e-05,2.9740166666666667e-05,0.0005797466666666667,0,0.0012600883507797591,0.0007339185564859635
20260917,24,6,39173,0.0005,0.00013333333333333334,0.000492533,0.00018552191666666666,3.28e-05,2.9004333333333333e-05,0.00026829420833333336,0,0.0026868323305652936,0.0020898795405158593
20260917,24,6,39175,0.0011,0.0008375,0.00171507,0.00129555475,0.000152398,3.3348625e-05,0.0012955097916666667,0,0.001930415577432807,0.0012230056319027646
20260917,24,6,42005,0.0059,0.0031625,0.008030181,0.00451136275,0.000440133,0.00042628525,0.005388098375,0,0.0008464207306211682,0.0006470822701061335
20260917,24,6,42007,0.0046,0.0026625000000000004,0.006909149,0.0038095806666666667,0.000684486,0.00042307716666666663,0.004507066166666666,0,0.0008241259679090568,0.0007863510455601477
20260917,24,6,42009,0.0004,0.00010416666666666669,0.00065189,0.00016792829166666664,0.000197543,1.2354166666666666e-05,0.00011853145833333333,0,0.0030621944535810033,0.0027661395920373314
20260917,24,6,42013,0.0008,0.000275,0.001329457,0.0003929234583333334,0.000413609,9.453508333333333e-05,0.000382957,0,0.00244642093162428,0.002709914968919258
20260917,24,6,42015,0.0107,0.0034125,0.018457874,0.004970481083333333,0.005190037,0.00086046,0.005049866791666666,0,0.005162882609589898,0.005267113158802131
20260917,24,6,42019,0.0042,0.0016458333333333331,0.006757862,0.0023258905416666665,0.00047029,0.000277319,0.002908002083333333,0,0.0006641187220660715,0.000539290011284312
20260917,24,6,42021,0.001,0.0002875,0.001718726,0.00039416733333333333,0.000572909,9.113541666666666e-05,0.0003931857916666666,0,0.0018030440300522057,0.002076713694363048
20260917,24,6,42023,0.0,0.0,0.0,0.0,0.0,3.1208333333333337e-06,6.2333333333333335e-06,0,0.022273546336515026,0.025751913824919412
20260917,24,6,42025,0.0067,0.003275,0.010774055,0.004772517291666667,0.001245731,0.0005063974166666666,0.005534008416666666,0,0.002458945534516891,0.001035684628861272
20260917,24,6,42027,0.0069,0.0031583333333333337,0.01156768,0.004652615624999999,0.003712017,0.0005866976666666666,0.005020097416666667,0,0.0037706914991714295,0.0030692700086615947
20260917,24,6,42029,0.0442,0.020354166666666666,0.081285948,0.029859197749999997,0.002996483,0.0035259933333333334,0.034861918166666665,4,0.0198652952180551,0.018801530211692393
20260917,24,6,42031,0.0027,0.00028750000000000005,0.000757812,0.00021174337500000001,8.92e-05,4.2727833333333335e-05,0.0008324198749999999,0,0.0022363829748150797,0.0025956339709786377
20260917,24,6,42033,0.0078,0.0012208333333333333,0.014349943,0.0014705197083333336,0.005295812,0.0009754950833333334,0.0016248476666666668,0,0.0018519929190667771,0.0018757460106558629
20260917,24,6,42035,0.0002,1.6666666666666667e-05,0.000359724,2.9976e-05,0.000218015,2.725158333333333e-05,5.269195833333334e-05,0,0.01004845258100819,0.008072416000690013
20260917,24,6,42039,0.0036,0.0013333333333333333,0.005904043,0.001973342916666667,0.001506206,0.00024866308333333333,0.0020053135833333333,0,0.0017323648751686256,0.001789553016817328
20260917,24,6,42041,0.0045,0.0005458333333333333,0.006862443,0.0004979526666666667,5.76e-05,0.00038887037499999995,0.0015338565833333334,0,0.006581218009798325,0.0057164992512719025
20260917,24,6,42043,0.0044,0.0008666666666666666,0.005961232,0.000956082875,0.000126164,0.00043575275,0.0020777134583333332,0,0.0029945925036294805,0.0018651677412333666
20260917,24,6,42045,0.0028,0.0009833333333333332,0.004494701,0.0013979923333333332,0.001780368,0.0002930805416666667,0.0015399283333333335,0,0.007630306654937782,0.007342089424489189
20260917,24,6,42047,0.0001,1.25e-05,0.000151248,1.4703333333333334e-05,6.72e-05,1.4e-05,3.0803958333333333e-05,0,0.0005909709629828122,3.535533905932738e-05
20260917,24,6,42049,0.0038,0.0023083333333333337,0.006104064,0.003290119416666666,0.000612794,0.00035292625,0.003924190875,0,0.0014226591938341624,0.002458688908652623
20260917,24,6,42051,0.0019,0.0004541666666666667,0.003156601,0.0006529747083333335,0.001028922,0.00013986229166666669,0.0004601495,0,0.006010656286861674,0.003976713695591058
20260917,24,6,42053,0.0376,0.013954166666666669,0.060751748,0.01913364404166667,0.012043512,0.004698426624999999,0.021971518083333332,3,0.01000878246731849,0.009648606889241025
20260917,24,6,42055,0.0021,0.0007916666666666668,0.002975871,0.0009849231250000001,5.62e-05,0.00024692516666666663,0.001623317,0,0.0005911469004297328,0.0008600619318188514
20260917,24,6,42057,0.0014,0.00021666666666666666,0.002344483,0.000293060375,0.000781494,9.768675000000001e-05,0.00029306024999999997,0,0.008304059977268413,0.005117881331321378
20260917,24,6,42059,0.0323,0.024033333333333334,0.050782265,0.035251746583333333,0.003118665,0.002551243125,0.040053912500000004,3,0.02573973027363203,0.026141149504739593
20260917,24,6,42061,0.0011,0.0006416666666666667,0.00137931,0.0009346641666666666,2.42e-05,0.00015426495833333333,0.0012099213333333335,0,0.0012670378326966303,0.0007182689282407005
20260917,24,6,42063,0.0011,0.0007666666666666667,0.001760724,0.0011242718333333334,4.57e-05,7.431791666666667e-05,0.0012835519583333334,0,0.002684173339337274,0.0033815620989736134
20260917,24,6,42065,0.0013,0.0003041666666666667,0.001423574,0.00022030133333333335,0.000298273,0.00019657320833333335,0.00085804175,0,0.001437238645216173,0.002059419794873335
20260917,24,6,42067,0.0013,9.166666666666667e-05,0.002250623,0.00010215095833333333,0.000589449,0.00010773116666666666,0.00024951312499999997,0,0.003594614781611369,0.002539464542434284
20260917,24,6,42069,0.0022,0.00047916666666666664,0.004027541,0.000617555,3.74e-05,0.00022074845833333333,0.0010512005833333332,0,0.0015367721355976824,0.0005418610608190141
20260917,24,6,42075,0.028,0.011558333333333332,0.045733809,0.016294105083333333,0.006935401,0.0028310149166666664,0.019228436625,0,0.012099982474287008,0.012768746821411112
20260917,24,6,42077,0.0307,0.014383333333333333,0.053968065,0.021255424625,0.00976885,0.0024099177083333335,0.023851734083333336,1,0.005088849972277794,0.00667658737253044
20260917,24,6,42079,0.0042,0.0015125,0.007236613,0.001983468458333333,0.002368232,0.0007538137499999999,0.002306624583333333,0,0.005281203186361527,0.005704691109996811
20260917,24,6,42081,0.0002,0.00012083333333333335,0.00029038,0.00016019016666666668,8.9e-05,2.0650833333333332e-05,0.00017358108333333333,0,0.0021307128235806454,0.0025821335017860185
20260917,24,6,42083,0.0008,0.00017083333333333336,0.001300269,0.00024959508333333337,0.000417944,6.578466666666667e-05,0.000255090125,0,0.0017178313132634184,0.0023074515284761776
20260917,24,6,42085,0.0009,0.00035833333333333333,0.001484166,0.0005043522916666666,8.35e-05,7.414566666666667e-05,0.0006202727916666666,0,0.0031264487177516905,0.0016633095974440072
20260917,24,6,42089,0.0286,0.013983333333333334,0.045138293,0.020791889166666664,0.009125273,0.00203714175,0.022198604,0,0.007399749863154449,0.009291132960078498
20260917,24,6,42091,0.0215,0.009604166666666665,0.036321316,0.014211455791666666,0.00966319,0.0015730009166666666,0.015715153583333332,0,0.006128088473365304,0.004525124701812111
20260917,24,6,42095,0.0386,0.015300000000000001,0.064762989,0.022235134791666666,0.021524418,0.0035370712916666662,0.024581133,1,0.007343722529314335,0.007945727455854354
20260917,24,6,42097,0.0007,0.00022083333333333333,0.001182019,0.00033096049999999994,0.000374306,5.680645833333333e-05,0.00033441266666666666,0,0.005624111714821388,0.004652639483913929
20260917,24,6,42101,0.0009,0.0002291666666666667,0.001603901,0.00030739945833333334,0.000518839,8.724737499999999e-05,0.0003292924583333334,0,0.01013461887927246,0.010257306447394973
20260917,24,6,42103,0.0237,0.0111625,0.040169785,0.016414320958333336,0.012868243,0.0019658718333333334,0.018080651833333333,0,0.004200683441977904,0.005812738058885313
20260917,24,6,42109,0.0505,0.005304166666666666,0.084267277,0.006883408125,0.027914829,0.003576487583333333,0.009931204583333334,2,0.012196752755537256,0.01213687549056498
20260917,24,6,42113,0.0011,9.583333333333334e-05,0.000295421,2.4618374999999996e-05,9.85e-05,1.2308333333333334e-05,0.00033645604166666665,0,0.006455611506465181,0.004356302040361773
20260917,24,6,42115,0.0138,0.0081875,0.023578266,0.012198233333333334,0.006498686,0.00139250725,0.012303807708333335,0,0.006615469211988895,0.005979660344493369
20260917,24,6,42119,0.0008,0.00021250000000000002,0.001506478,0.00027977983333333335,0.00044477,6.4564e-05,0.00029890358333333335,0,0.00505113045698246,0.004359810787169844
20260917,24,6,42121,0.0101,0.0023875000000000003,0.016964556,0.0034389189166666658,0.005127515,0.0008162485,0.0036252109166666664,0,0.0032761788245668166,0.003056175660575658
20260917,24,6,42125,0.0009,0.00047083333333333336,0.001418219,0.0006702228749999999,0.000308043,0.00010889625,0.0007698530416666667,0,0.0029062985951360514,0.003933123246277413
20260917,24,6,42127,0.0219,0.009754166666666668,0.036152016,0.014121412125000002,0.006821249,0.0022265919583333332,0.016137797833333332,0,0.00515721179081073,0.005006519807050791
20260917,24,6,42129,0.0035,0.0017208333333333335,0.006199477,0.002400218291666667,0.001579947,0.0004945071666666666,0.0026542542083333336,0,0.0008567584967393762,0.0011452241140376927
20260917,24,6,42131,0.0073,0.0007541666666666668,0.011857091,0.0006283894583333332,5.2e-05,0.00064428425,0.00228278875,0,0.001977513682775641,0.002248008608001464
20260917,24,6,42133,0.0034,0.0012291666666666666,0.005844057,0.00165871125,0.001792558,0.0004257942083333334,0.00205678,0,0.0035288986372271885,0.003386141905710649
20260917,24,6,54007,0.1154,0.06405,0.186941754,0.09357571183333334,0.039501824,0.009835269291666667,0.102380977375,19,0.06123836484180224,0.06004553540787627
20260917,24,6,54009,0.0006,0.00015,0.001032525,0.00018640258333333336,0.000315494,6.8125e-05,0.00018940587500000002,0,0.005025066743665027,0.0027223186597044916
20260917,24,6,54013,0.1752,0.11581666666666668,0.277119628,0.16915408429166667,0.032442896,0.012924248208333334,0.19150212924999999,24,0.08558001296542139,0.08447013136214464
20260917,24,6,54015,0.1817,0.11174583333333332,0.291515779,0.16081436458333334,0.044145542,0.017858682458333334,0.18763112883333333,20,0.09123227159360446,0.0940576573112217
20260917,24,6,54019,0.0164,0.012029166666666667,0.025150502,0.016927956875,0.002185061,0.0019449999166666666,0.021388390000000004,0,0.011364494809038896,0.01004606644536731
20260917,24,6,54023,0.0017,0.000325,0.002782482,0.0004687877083333334,0.00096782,0.00012097425,0.0004108224583333333,0,0.0006601767440112786,0.0006601767440112786
20260917,24,6,54025,0.0012,0.0002625,0.002003572,0.00044280675000000005,0.000725932,4.415237499999999e-05,0.00023441054166666668,0,0.005175618971674325,0.002215849431800121
20260917,24,6,54027,0.0002,2.0833333333333333e-05,0.000298775,3.984416666666667e-05,5.98e-05,1.4937499999999999e-05,4.6062791666666664e-05,0,5.4006172486732163e-05,0.0003533034824945886
20260917,24,6,54029,0.0001,4.1666666666666665e-05,0.000124673,5.713266666666667e-05,4.16e-05,1.04e-05,5.324208333333334e-05,0,0.002599846569182293,0.003496314270282518
20260917,24,6,54031,0.0007,0.0001375,0.001143838,0.00014297795833333334,0.000127093,9.399095833333333e-05,0.00031706745833333334,0,0.012360967833126239,0.014108171234983619
