cv_seed,horizon,target_day,fipsCode,excluded_fold,variant,feature,value,train_min,train_max,outside
20260917,1,7,39115,0,context,gust_max,16.8,12.8,31.2,False
20260917,1,7,39115,0,context,gust_mean,11.641666666666667,8.354166666666666,18.245833333333334,False
20260917,1,7,39115,0,context,gust_hours_gt30,0.0,0.0,2.0,False
20260917,1,7,39115,0,context,tp_sum,0.0,0.0,2.5,False
20260917,1,7,39115,0,context,soil_mean,0.3055833333333333,0.221,0.4831666666666667,False
20260917,1,7,39115,0,context,prior24_gust_max,33.0,19.2,44.4,False
20260917,1,7,39115,0,context,prior24_tp_sum,0.2,0.0,7.2,False
20260917,1,7,39115,0,context,customers_at_cutoff,8639.0,1233.0,696427.0,False
20260917,1,7,39115,0,context,pop_density,33.14394728226058,8.369152432816666,11939.655837338518,False
20260917,1,7,39115,0,context,pct_forest,67.94,0.97,88.72,False
20260917,1,7,39115,0,context,n_utilities,3.0,1.0,14.0,False
20260917,1,7,54007,0,context,last_P_t,0.0,0.0,0.824241807,False
20260917,1,7,54007,0,context,last_D_t,0.001216086,0.0,0.904657711,False
20260917,1,7,54007,0,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,7,54007,0,context,last_R_t,0.0,0.0,0.058582059,False
20260917,1,7,54007,0,context,osi_max_72h,0.0253,0.0001,0.6505,False
20260917,1,7,54007,0,context,osi_mean_72h,0.003701388888888889,4.166666666666667e-06,0.2653,False
20260917,1,7,54007,0,context,osi_trend_last6h,-0.0007285714285714284,-0.0558542857142857,0.019237142857142855,False
20260917,1,7,54007,0,context,gust_max,14.1,12.8,31.2,False
20260917,1,7,54007,0,context,gust_mean,8.2875,8.354166666666666,18.245833333333334,True
20260917,1,7,54007,0,context,gust_hours_gt30,0.0,0.0,2.0,False
20260917,1,7,54007,0,context,tp_sum,0.0,0.0,2.5,False
20260917,1,7,54007,0,context,soil_mean,0.38195833333333334,0.221,0.4831666666666667,False
20260917,1,7,54007,0,context,prior24_gust_max,34.3,19.2,44.4,False
20260917,1,7,54007,0,context,prior24_tp_sum,1.1,0.0,7.2,False
20260917,1,7,54007,0,context,customers_at_cutoff,7949.0,1233.0,696427.0,False
20260917,1,7,54007,0,context,pop_density,24.3707792862509,8.369152432816666,11939.655837338518,False
20260917,1,7,54007,0,context,pct_forest,86.72,0.97,88.72,False
20260917,1,7,54007,0,context,n_utilities,1.0,1.0,14.0,False
20260917,1,7,54041,0,context,last_P_t,0.005887048,0.0,0.824241807,False
20260917,1,7,54041,0,context,last_D_t,0.008664272,0.0,0.904657711,False
20260917,1,7,54041,0,context,last_N_t,0.000299341,0.0,0.065400654,False
20260917,1,7,54041,0,context,last_R_t,0.001263886,0.0,0.058582059,False
20260917,1,7,54041,0,context,osi_max_72h,0.0132,0.0001,0.6505,False
20260917,1,7,54041,0,context,osi_mean_72h,0.0012666666666666668,4.166666666666667e-06,0.2653,False
20260917,1,7,54041,0,context,osi_trend_last6h,-0.0005485714285714285,-0.0558542857142857,0.019237142857142855,False
20260917,1,7,54041,0,context,gust_max,14.7,12.8,31.2,False
20260917,1,7,54041,0,context,gust_mean,8.700000000000001,8.354166666666666,18.245833333333334,False
20260917,1,7,54041,0,context,gust_hours_gt30,0.0,0.0,2.0,False
20260917,1,7,54041,0,context,tp_sum,0.0,0.0,2.5,False
20260917,1,7,54041,0,context,soil_mean,0.3905,0.221,0.4831666666666667,False
20260917,1,7,54041,0,context,prior24_gust_max,38.7,19.2,44.4,False
20260917,1,7,54041,0,context,prior24_tp_sum,2.4,0.0,7.2,False
20260917,1,7,54041,0,context,customers_at_cutoff,10022.0,1233.0,696427.0,False
20260917,1,7,54041,0,context,pop_density,44.02066952398046,8.369152432816666,11939.655837338518,False
20260917,1,7,54041,0,context,pct_forest,80.26,0.97,88.72,False
20260917,1,7,54041,0,context,n_utilities,2.0,1.0,14.0,False
20260917,1,7,42131,2,context,last_P_t,0.0,0.0,0.824241807,False
20260917,1,7,42131,2,context,last_D_t,0.0,0.0,0.904657711,False
20260917,1,7,42131,2,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,7,42131,2,context,last_R_t,0.0,0.0,0.058582059,False
20260917,1,7,42131,2,context,osi_max_72h,0.0034,0.0001,0.6505,False
20260917,1,7,42131,2,context,osi_mean_72h,0.00029305555555555557,4.166666666666667e-06,0.2653,False
20260917,1,7,42131,2,context,osi_trend_last6h,0.0,-0.0558542857142857,0.019237142857142855,False
20260917,1,7,42131,2,context,gust_max,19.6,12.8,31.2,False
20260917,1,7,42131,2,context,gust_mean,11.241666666666667,8.2875,18.245833333333334,False
20260917,1,7,42131,2,context,gust_hours_gt30,0.0,0.0,2.0,False
20260917,1,7,42131,2,context,tp_sum,0.0,0.0,2.5,False
20260917,1,7,42131,2,context,soil_mean,0.39054166666666673,0.23095833333333335,0.4831666666666667,False
20260917,1,7,42131,2,context,prior24_gust_max,32.2,19.2,47.0,False
20260917,1,7,42131,2,context,prior24_tp_sum,4.1,0.0,7.2,False
20260917,1,7,42131,2,context,customers_at_cutoff,19228.0,2764.0,696427.0,False
20260917,1,7,42131,2,context,pop_density,65.62228837758659,8.369152432816666,11939.655837338518,False
20260917,1,7,42131,2,context,pct_forest,66.66,0.97,88.72,False
20260917,1,7,42131,2,context,n_utilities,4.0,1.0,11.0,False
20260917,1,7,39119,3,context,last_P_t,0.320568513,0.0,0.824241807,False
20260917,1,7,39119,3,context,last_D_t,0.31014651,0.0,0.904657711,False
20260917,1,7,39119,3,context,last_N_t,0.005212858,0.0,0.031160644,False
20260917,1,7,39119,3,context,last_R_t,0.010834373,0.0,0.058582059,False
20260917,1,7,39119,3,context,osi_max_72h,0.2065,0.0001,0.6505,False
20260917,1,7,39119,3,context,osi_mean_72h,0.01916527777777778,4.166666666666667e-06,0.2653,False
20260917,1,7,39119,3,context,osi_trend_last6h,0.007077142857142868,-0.0558542857142857,0.017611428571428573,False
20260917,1,7,39119,3,context,gust_max,18.9,13.1,30.6,False
20260917,1,7,39119,3,context,gust_mean,12.204166666666666,8.2875,18.245833333333334,False
20260917,1,7,39119,3,context,gust_hours_gt30,0.0,0.0,1.0,False
20260917,1,7,39119,3,context,tp_sum,0.0,0.0,2.5,False
20260917,1,7,39119,3,context,soil_mean,0.315625,0.221,0.4831666666666667,False
20260917,1,7,39119,3,context,prior24_gust_max,29.2,19.2,47.0,False
20260917,1,7,39119,3,context,prior24_tp_sum,1.6,0.0,7.2,False
20260917,1,7,39119,3,context,customers_at_cutoff,44889.0,1233.0,696427.0,False
20260917,1,7,39119,3,context,pop_density,130.02865273906534,8.369152432816666,11939.655837338518,False
20260917,1,7,39119,3,context,pct_forest,51.09,2.21,88.72,False
20260917,1,7,39119,3,context,n_utilities,6.0,1.0,14.0,False
20260917,1,7,42053,3,context,last_P_t,0.14316924,0.0,0.824241807,False
20260917,1,7,42053,3,context,last_D_t,0.054422759,0.0,0.904657711,False
20260917,1,7,42053,3,context,last_N_t,0.065400654,0.0,0.031160644,True
20260917,1,7,42053,3,context,last_R_t,0.0,0.0,0.058582059,False
20260917,1,7,42053,3,context,osi_max_72h,0.1083,0.0001,0.6505,False
20260917,1,7,42053,3,context,osi_mean_72h,0.007994444444444445,4.166666666666667e-06,0.2653,False
20260917,1,7,42053,3,context,osi_trend_last6h,0.019237142857142855,-0.0558542857142857,0.017611428571428573,True
20260917,1,7,42053,3,context,gust_max,20.6,13.1,30.6,False
20260917,1,7,42053,3,context,gust_mean,14.112499999999999,8.2875,18.245833333333334,False
20260917,1,7,42053,3,context,gust_hours_gt30,0.0,0.0,1.0,False
20260917,1,7,42053,3,context,tp_sum,0.30000000000000004,0.0,2.5,False
20260917,1,7,42053,3,context,soil_mean,0.386875,0.221,0.4831666666666667,False
20260917,1,7,42053,3,context,prior24_gust_max,36.0,19.2,47.0,False
20260917,1,7,42053,3,context,prior24_tp_sum,1.3,0.0,7.2,False
20260917,1,7,42053,3,context,customers_at_cutoff,6866.0,1233.0,696427.0,False
20260917,1,7,42053,3,context,pop_density,16.320313542102692,8.369152432816666,11939.655837338518,False
20260917,1,7,42053,3,context,pct_forest,82.9,2.21,88.72,False
20260917,1,7,42053,3,context,n_utilities,4.0,1.0,14.0,False
20260917,1,7,39117,4,context,last_P_t,0.824241807,0.0,0.520106319,True
20260917,1,7,39117,4,context,last_D_t,0.904657711,0.0,0.516776701,True
20260917,1,7,39117,4,context,last_N_t,0.001119479,0.0,0.065400654,False
20260917,1,7,39117,4,context,last_R_t,0.039181763,0.0,0.058582059,False
20260917,1,7,39117,4,context,osi_max_72h,0.598,0.0001,0.6505,False
20260917,1,7,39117,4,context,osi_mean_72h,0.0723375,4.166666666666667e-06,0.2653,False
20260917,1,7,39117,4,context,osi_trend_last6h,0.0008628571428571576,-0.0558542857142857,0.019237142857142855,False
20260917,1,7,39117,4,context,gust_max,25.4,12.8,31.2,False
20260917,1,7,39117,4,context,gust_mean,16.458333333333332,8.2875,18.245833333333334,False
20260917,1,7,39117,4,context,gust_hours_gt30,0.0,0.0,2.0,False
20260917,1,7,39117,4,context,tp_sum,0.1,0.0,2.5,False
20260917,1,7,39117,4,context,soil_mean,0.3512916666666666,0.221,0.4831666666666667,False
20260917,1,7,39117,4,context,prior24_gust_max,29.1,19.5,47.0,False
20260917,1,7,39117,4,context,prior24_tp_sum,1.5,0.0,6.3999999999999995,False
20260917,1,7,39117,4,context,customers_at_cutoff,9826.0,1233.0,580710.0,False
20260917,1,7,39117,4,context,pop_density,86.0554384555484,8.369152432816666,3138.2235042681623,False
20260917,1,7,39117,4,context,pct_forest,21.15,0.97,87.83,False
20260917,1,7,39117,4,context,n_utilities,5.0,1.0,14.0,False
20260917,1,7,54013,4,context,last_P_t,0.000697674,0.0,0.520106319,False
20260917,1,7,54013,4,context,last_D_t,0.028875969,0.0,0.516776701,False
20260917,1,7,54013,4,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,7,54013,4,context,last_R_t,7.75e-05,0.0,0.058582059,False
20260917,1,7,54013,4,context,osi_max_72h,0.0342,0.0001,0.6505,False
20260917,1,7,54013,4,context,osi_mean_72h,0.0019041666666666666,4.166666666666667e-06,0.2653,False
20260917,1,7,54013,4,context,osi_trend_last6h,-0.00658285714285714,-0.0558542857142857,0.019237142857142855,False
20260917,1,7,54013,4,context,gust_max,14.2,12.8,31.2,False
20260917,1,7,54013,4,context,gust_mean,9.483333333333333,8.2875,18.245833333333334,False
20260917,1,7,54013,4,context,gust_hours_gt30,0.0,0.0,2.0,False
20260917,1,7,54013,4,context,tp_sum,0.0,0.0,2.5,False
20260917,1,7,54013,4,context,soil_mean,0.36575,0.221,0.4831666666666667,False
20260917,1,7,54013,4,context,prior24_gust_max,32.9,19.5,47.0,False
20260917,1,7,54013,4,context,prior24_tp_sum,1.2,0.0,6.3999999999999995,False
20260917,1,7,54013,4,context,customers_at_cutoff,4300.0,1233.0,580710.0,False
20260917,1,7,54013,4,context,pop_density,22.305169986066428,8.369152432816666,3138.2235042681623,False
20260917,1,7,54013,4,context,pct_forest,88.57,0.97,87.83,True
20260917,1,7,54013,4,context,n_utilities,1.0,1.0,14.0,False
20260917,1,7,54015,4,context,last_P_t,0.0,0.0,0.520106319,False
20260917,1,7,54015,4,context,last_D_t,0.014054147,0.0,0.516776701,False
20260917,1,7,54015,4,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,7,54015,4,context,last_R_t,0.0,0.0,0.058582059,False
20260917,1,7,54015,4,context,osi_max_72h,0.1072,0.0001,0.6505,False
20260917,1,7,54015,4,context,osi_mean_72h,0.008059722222222223,4.166666666666667e-06,0.2653,False
20260917,1,7,54015,4,context,osi_trend_last6h,-0.004228571428571427,-0.0558542857142857,0.019237142857142855,False
20260917,1,7,54015,4,context,gust_max,13.3,12.8,31.2,False
20260917,1,7,54015,4,context,gust_mean,8.987499999999999,8.2875,18.245833333333334,False
20260917,1,7,54015,4,context,gust_hours_gt30,0.0,0.0,2.0,False
20260917,1,7,54015,4,context,tp_sum,0.0,0.0,2.5,False
20260917,1,7,54015,4,context,soil_mean,0.38533333333333336,0.221,0.4831666666666667,False
20260917,1,7,54015,4,context,prior24_gust_max,27.9,19.5,47.0,False
20260917,1,7,54015,4,context,prior24_tp_sum,2.0,0.0,6.3999999999999995,False
20260917,1,7,54015,4,context,customers_at_cutoff,3866.0,1233.0,580710.0,False
20260917,1,7,54015,4,context,pop_density,23.54408363285572,8.369152432816666,3138.2235042681623,False
20260917,1,7,54015,4,context,pct_forest,88.72,0.97,87.83,True
20260917,1,7,54015,4,context,n_utilities,3.0,1.0,14.0,False
20260917,1,8,18013,0,context,last_P_t,0.000187248,0.0,0.824241807,False
20260917,1,8,18013,0,context,last_D_t,0.094498018,0.0,0.904657711,False
20260917,1,8,18013,0,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,8,18013,0,context,last_R_t,0.000187248,0.0,0.058582059,False
20260917,1,8,18013,0,context,osi_max_72h,0.133,0.0001,0.6505,False
20260917,1,8,18013,0,context,osi_mean_72h,0.014481944444444443,4.166666666666667e-06,0.2653,False
20260917,1,8,18013,0,context,osi_trend_last6h,-0.02262857142857143,-0.0558542857142857,0.019237142857142855,False
20260917,1,8,18013,0,context,gust_max,11.8,10.3,24.7,False
20260917,1,8,18013,0,context,gust_mean,6.5249999999999995,5.8999999999999995,16.404166666666665,False
20260917,1,8,18013,0,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,18013,0,context,tp_sum,0.0,0.0,6.1,False
20260917,1,8,18013,0,context,soil_mean,0.4323333333333333,0.205875,0.48675,False
20260917,1,8,18013,0,context,prior24_gust_max,22.1,12.8,31.2,False
20260917,1,8,18013,0,context,prior24_tp_sum,0.2,0.0,2.5,False
20260917,1,8,18013,0,context,customers_at_cutoff,10681.0,1233.0,696427.0,False
20260917,1,8,18013,0,context,pop_density,49.59943762132853,8.369152432816666,11939.655837338518,False
20260917,1,8,18013,0,context,pct_forest,83.22,0.97,88.72,False
20260917,1,8,18013,0,context,n_utilities,4.0,1.0,14.0,False
20260917,1,8,39115,0,context,last_P_t,0.074082648,0.0,0.824241807,False
20260917,1,8,39115,0,context,last_D_t,0.067889802,0.0,0.904657711,False
20260917,1,8,39115,0,context,last_N_t,0.006019215,0.0,0.065400654,False
20260917,1,8,39115,0,context,last_R_t,0.005131767,0.0,0.058582059,False
20260917,1,8,39115,0,context,osi_max_72h,0.0482,0.0001,0.6505,False
20260917,1,8,39115,0,context,osi_mean_72h,0.005275,4.166666666666667e-06,0.2653,False
20260917,1,8,39115,0,context,osi_trend_last6h,0.00026000000000000133,-0.0558542857142857,0.019237142857142855,False
20260917,1,8,39115,0,context,gust_max,17.5,10.3,24.7,False
20260917,1,8,39115,0,context,gust_mean,10.729166666666666,5.8999999999999995,16.404166666666665,False
20260917,1,8,39115,0,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,39115,0,context,tp_sum,0.4,0.0,6.1,False
20260917,1,8,39115,0,context,soil_mean,0.30604166666666666,0.205875,0.48675,False
20260917,1,8,39115,0,context,prior24_gust_max,16.8,12.8,31.2,False
20260917,1,8,39115,0,context,prior24_tp_sum,0.0,0.0,2.5,False
20260917,1,8,39115,0,context,customers_at_cutoff,8639.0,1233.0,696427.0,False
20260917,1,8,39115,0,context,pop_density,33.14394728226058,8.369152432816666,11939.655837338518,False
20260917,1,8,39115,0,context,pct_forest,67.94,0.97,88.72,False
20260917,1,8,39115,0,context,n_utilities,3.0,1.0,14.0,False
20260917,1,8,54007,0,context,last_P_t,0.0,0.0,0.824241807,False
20260917,1,8,54007,0,context,last_D_t,0.001216086,0.0,0.904657711,False
20260917,1,8,54007,0,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,8,54007,0,context,last_R_t,0.0,0.0,0.058582059,False
20260917,1,8,54007,0,context,osi_max_72h,0.0253,0.0001,0.6505,False
20260917,1,8,54007,0,context,osi_mean_72h,0.003701388888888889,4.166666666666667e-06,0.2653,False
20260917,1,8,54007,0,context,osi_trend_last6h,-0.0007285714285714284,-0.0558542857142857,0.019237142857142855,False
20260917,1,8,54007,0,context,gust_max,13.0,10.3,24.7,False
20260917,1,8,54007,0,context,gust_mean,9.233333333333333,5.8999999999999995,16.404166666666665,False
20260917,1,8,54007,0,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,54007,0,context,tp_sum,0.0,0.0,6.1,False
20260917,1,8,54007,0,context,soil_mean,0.39520833333333333,0.205875,0.48675,False
20260917,1,8,54007,0,context,prior24_gust_max,14.1,12.8,31.2,False
20260917,1,8,54007,0,context,prior24_tp_sum,0.0,0.0,2.5,False
20260917,1,8,54007,0,context,customers_at_cutoff,7949.0,1233.0,696427.0,False
20260917,1,8,54007,0,context,pop_density,24.3707792862509,8.369152432816666,11939.655837338518,False
20260917,1,8,54007,0,context,pct_forest,86.72,0.97,88.72,False
20260917,1,8,54007,0,context,n_utilities,1.0,1.0,14.0,False
20260917,1,8,54041,0,context,last_P_t,0.005887048,0.0,0.824241807,False
20260917,1,8,54041,0,context,last_D_t,0.008664272,0.0,0.904657711,False
20260917,1,8,54041,0,context,last_N_t,0.000299341,0.0,0.065400654,False
20260917,1,8,54041,0,context,last_R_t,0.001263886,0.0,0.058582059,False
20260917,1,8,54041,0,context,osi_max_72h,0.0132,0.0001,0.6505,False
20260917,1,8,54041,0,context,osi_mean_72h,0.0012666666666666668,4.166666666666667e-06,0.2653,False
20260917,1,8,54041,0,context,osi_trend_last6h,-0.0005485714285714285,-0.0558542857142857,0.019237142857142855,False
20260917,1,8,54041,0,context,gust_max,17.1,10.3,24.7,False
20260917,1,8,54041,0,context,gust_mean,10.679166666666667,5.8999999999999995,16.404166666666665,False
20260917,1,8,54041,0,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,54041,0,context,tp_sum,0.0,0.0,6.1,False
20260917,1,8,54041,0,context,soil_mean,0.40279166666666666,0.205875,0.48675,False
20260917,1,8,54041,0,context,prior24_gust_max,14.7,12.8,31.2,False
20260917,1,8,54041,0,context,prior24_tp_sum,0.0,0.0,2.5,False
20260917,1,8,54041,0,context,customers_at_cutoff,10022.0,1233.0,696427.0,False
20260917,1,8,54041,0,context,pop_density,44.02066952398046,8.369152432816666,11939.655837338518,False
20260917,1,8,54041,0,context,pct_forest,80.26,0.97,88.72,False
20260917,1,8,54041,0,context,n_utilities,2.0,1.0,14.0,False
20260917,1,8,42131,2,context,last_P_t,0.0,0.0,0.824241807,False
20260917,1,8,42131,2,context,last_D_t,0.0,0.0,0.904657711,False
20260917,1,8,42131,2,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,8,42131,2,context,last_R_t,0.0,0.0,0.058582059,False
20260917,1,8,42131,2,context,osi_max_72h,0.0034,0.0001,0.6505,False
20260917,1,8,42131,2,context,osi_mean_72h,0.00029305555555555557,4.166666666666667e-06,0.2653,False
20260917,1,8,42131,2,context,osi_trend_last6h,0.0,-0.0558542857142857,0.019237142857142855,False
20260917,1,8,42131,2,context,gust_max,21.7,10.1,23.4,False
20260917,1,8,42131,2,context,gust_mean,15.383333333333333,5.3875,14.125,True
20260917,1,8,42131,2,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,42131,2,context,tp_sum,0.1,0.0,4.0,False
20260917,1,8,42131,2,context,soil_mean,0.38491666666666663,0.22966666666666669,0.4885833333333333,False
20260917,1,8,42131,2,context,prior24_gust_max,19.6,12.8,31.2,False
20260917,1,8,42131,2,context,prior24_tp_sum,0.0,0.0,2.5,False
20260917,1,8,42131,2,context,customers_at_cutoff,19228.0,2764.0,696427.0,False
20260917,1,8,42131,2,context,pop_density,65.62228837758659,8.369152432816666,11939.655837338518,False
20260917,1,8,42131,2,context,pct_forest,66.66,0.97,88.72,False
20260917,1,8,42131,2,context,n_utilities,4.0,1.0,11.0,False
20260917,1,8,39119,3,context,last_P_t,0.320568513,0.0,0.824241807,False
20260917,1,8,39119,3,context,last_D_t,0.31014651,0.0,0.904657711,False
20260917,1,8,39119,3,context,last_N_t,0.005212858,0.0,0.031160644,False
20260917,1,8,39119,3,context,last_R_t,0.010834373,0.0,0.058582059,False
20260917,1,8,39119,3,context,osi_max_72h,0.2065,0.0001,0.6505,False
20260917,1,8,39119,3,context,osi_mean_72h,0.01916527777777778,4.166666666666667e-06,0.2653,False
20260917,1,8,39119,3,context,osi_trend_last6h,0.007077142857142868,-0.0558542857142857,0.017611428571428573,False
20260917,1,8,39119,3,context,gust_max,16.0,10.1,24.7,False
20260917,1,8,39119,3,context,gust_mean,10.8125,5.3875,16.404166666666665,False
20260917,1,8,39119,3,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,39119,3,context,tp_sum,0.1,0.0,6.1,False
20260917,1,8,39119,3,context,soil_mean,0.3112916666666667,0.205875,0.4885833333333333,False
20260917,1,8,39119,3,context,prior24_gust_max,18.9,13.1,30.6,False
20260917,1,8,39119,3,context,prior24_tp_sum,0.0,0.0,2.5,False
20260917,1,8,39119,3,context,customers_at_cutoff,44889.0,1233.0,696427.0,False
20260917,1,8,39119,3,context,pop_density,130.02865273906534,8.369152432816666,11939.655837338518,False
20260917,1,8,39119,3,context,pct_forest,51.09,2.21,88.72,False
20260917,1,8,39119,3,context,n_utilities,6.0,1.0,14.0,False
20260917,1,8,42053,3,context,last_P_t,0.14316924,0.0,0.824241807,False
20260917,1,8,42053,3,context,last_D_t,0.054422759,0.0,0.904657711,False
20260917,1,8,42053,3,context,last_N_t,0.065400654,0.0,0.031160644,True
20260917,1,8,42053,3,context,last_R_t,0.0,0.0,0.058582059,False
20260917,1,8,42053,3,context,osi_max_72h,0.1083,0.0001,0.6505,False
20260917,1,8,42053,3,context,osi_mean_72h,0.007994444444444445,4.166666666666667e-06,0.2653,False
20260917,1,8,42053,3,context,osi_trend_last6h,0.019237142857142855,-0.0558542857142857,0.017611428571428573,True
20260917,1,8,42053,3,context,gust_max,20.4,10.1,24.7,False
20260917,1,8,42053,3,context,gust_mean,12.908333333333333,5.3875,16.404166666666665,False
20260917,1,8,42053,3,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,42053,3,context,tp_sum,0.5,0.0,6.1,False
20260917,1,8,42053,3,context,soil_mean,0.39475,0.205875,0.4885833333333333,False
20260917,1,8,42053,3,context,prior24_gust_max,20.6,13.1,30.6,False
20260917,1,8,42053,3,context,prior24_tp_sum,0.30000000000000004,0.0,2.5,False
20260917,1,8,42053,3,context,customers_at_cutoff,6866.0,1233.0,696427.0,False
20260917,1,8,42053,3,context,pop_density,16.320313542102692,8.369152432816666,11939.655837338518,False
20260917,1,8,42053,3,context,pct_forest,82.9,2.21,88.72,False
20260917,1,8,42053,3,context,n_utilities,4.0,1.0,14.0,False
20260917,1,8,39117,4,context,last_P_t,0.824241807,0.0,0.520106319,True
20260917,1,8,39117,4,context,last_D_t,0.904657711,0.0,0.516776701,True
20260917,1,8,39117,4,context,last_N_t,0.001119479,0.0,0.065400654,False
20260917,1,8,39117,4,context,last_R_t,0.039181763,0.0,0.058582059,False
20260917,1,8,39117,4,context,osi_max_72h,0.598,0.0001,0.6505,False
20260917,1,8,39117,4,context,osi_mean_72h,0.0723375,4.166666666666667e-06,0.2653,False
20260917,1,8,39117,4,context,osi_trend_last6h,0.0008628571428571576,-0.0558542857142857,0.019237142857142855,False
20260917,1,8,39117,4,context,gust_max,21.0,10.1,24.7,False
20260917,1,8,39117,4,context,gust_mean,12.870833333333332,5.3875,16.404166666666665,False
20260917,1,8,39117,4,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,39117,4,context,tp_sum,0.0,0.0,6.1,False
20260917,1,8,39117,4,context,soil_mean,0.35274999999999995,0.205875,0.4885833333333333,False
20260917,1,8,39117,4,context,prior24_gust_max,25.4,12.8,31.2,False
20260917,1,8,39117,4,context,prior24_tp_sum,0.1,0.0,2.5,False
20260917,1,8,39117,4,context,customers_at_cutoff,9826.0,1233.0,580710.0,False
20260917,1,8,39117,4,context,pop_density,86.0554384555484,8.369152432816666,3138.2235042681623,False
20260917,1,8,39117,4,context,pct_forest,21.15,0.97,87.83,False
20260917,1,8,39117,4,context,n_utilities,5.0,1.0,14.0,False
20260917,1,8,54013,4,context,last_P_t,0.000697674,0.0,0.520106319,False
20260917,1,8,54013,4,context,last_D_t,0.028875969,0.0,0.516776701,False
20260917,1,8,54013,4,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,8,54013,4,context,last_R_t,7.75e-05,0.0,0.058582059,False
20260917,1,8,54013,4,context,osi_max_72h,0.0342,0.0001,0.6505,False
20260917,1,8,54013,4,context,osi_mean_72h,0.0019041666666666666,4.166666666666667e-06,0.2653,False
20260917,1,8,54013,4,context,osi_trend_last6h,-0.00658285714285714,-0.0558542857142857,0.019237142857142855,False
20260917,1,8,54013,4,context,gust_max,14.8,10.1,24.7,False
20260917,1,8,54013,4,context,gust_mean,10.079166666666667,5.3875,16.404166666666665,False
20260917,1,8,54013,4,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,54013,4,context,tp_sum,0.0,0.0,6.1,False
20260917,1,8,54013,4,context,soil_mean,0.3799166666666667,0.205875,0.4885833333333333,False
20260917,1,8,54013,4,context,prior24_gust_max,14.2,12.8,31.2,False
20260917,1,8,54013,4,context,prior24_tp_sum,0.0,0.0,2.5,False
20260917,1,8,54013,4,context,customers_at_cutoff,4300.0,1233.0,580710.0,False
20260917,1,8,54013,4,context,pop_density,22.305169986066428,8.369152432816666,3138.2235042681623,False
20260917,1,8,54013,4,context,pct_forest,88.57,0.97,87.83,True
20260917,1,8,54013,4,context,n_utilities,1.0,1.0,14.0,False
20260917,1,8,54015,4,context,last_P_t,0.0,0.0,0.520106319,False
20260917,1,8,54015,4,context,last_D_t,0.014054147,0.0,0.516776701,False
20260917,1,8,54015,4,context,last_N_t,0.0,0.0,0.065400654,False
20260917,1,8,54015,4,context,last_R_t,0.0,0.0,0.058582059,False
20260917,1,8,54015,4,context,osi_max_72h,0.1072,0.0001,0.6505,False
20260917,1,8,54015,4,context,osi_mean_72h,0.008059722222222223,4.166666666666667e-06,0.2653,False
20260917,1,8,54015,4,context,osi_trend_last6h,-0.004228571428571427,-0.0558542857142857,0.019237142857142855,False
20260917,1,8,54015,4,context,gust_max,12.1,10.1,24.7,False
20260917,1,8,54015,4,context,gust_mean,9.0,5.3875,16.404166666666665,False
20260917,1,8,54015,4,context,gust_hours_gt30,0.0,0.0,0.0,False
20260917,1,8,54015,4,context,tp_sum,0.0,0.0,6.1,False
20260917,1,8,54015,4,context,soil_mean,0.39158333333333334,0.205875,0.4885833333333333,False
20260917,1,8,54015,4,context,prior24_gust_max,13.3,12.8,31.2,False
20260917,1,8,54015,4,context,prior24_tp_sum,0.0,0.0,2.5,False
20260917,1,8,54015,4,context,customers_at_cutoff,3866.0,1233.0,580710.0,False
20260917,1,8,54015,4,context,pop_density,23.54408363285572,8.369152432816666,3138.2235042681623,False
20260917,1,8,54015,4,context,pct_forest,88.72,0.97,87.83,True
20260917,1,8,54015,4,context,n_utilities,3.0,1.0,14.0,False
20260917,6,3,18013,0,context,last_P_t,0.000187248,0.0,0.824241807,False
20260917,6,3,18013,0,context,last_D_t,0.094498018,0.0,0.904657711,False
20260917,6,3,18013,0,context,last_N_t,0.0,0.0,0.065400654,False
20260917,6,3,18013,0,context,last_R_t,0.000187248,0.0,0.058582059,False
20260917,6,3,18013,0,context,osi_max_72h,0.133,0.0001,0.6505,False
20260917,6,3,18013,0,context,osi_mean_72h,0.014481944444444443,4.166666666666667e-06,0.2653,False
20260917,6,3,18013,0,context,osi_trend_last6h,-0.02262857142857143,-0.0558542857142857,0.019237142857142855,False
